,mass,volume,temperature,AR,HE,N2,H2,H,O,O2,OH,H2O,HO2,H2O2,CO,CO2,C,CH,CH2,CH2(S),CH3,CH4,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,CH2CHO,CH3CHO,CH3CO,H2CC,OH*,CH*
0.007008425252386411,0.3193304196056018,1.0,2109.577382861697,0.9519877196376126,1.8444179056079554e-27,0.0,1.5060456490328446e-05,6.3815489014726605e-06,0.00026636889987080863,0.0031937513395523844,0.00043589765741967445,0.01352275416156045,1.2685506777485426e-07,9.77108303531437e-09,0.0061189627806644675,0.02445296599279307,7.626448845403433e-19,2.21555559662405e-19,9.243265794973321e-20,5.382147052999638e-21,4.106201843005936e-19,3.009750798957632e-20,8.984136770405617e-10,5.116170514547634e-13,1.983353184247039e-18,8.902010982604399e-20,1.7008519116050197e-20,6.523892695103904e-25,7.850908997792613e-23,9.690538694738621e-28,2.6627296314645676e-27,3.9018039215932976e-32,-9.652799649542548e-34,1.4740706250450725e-22,-1.1125115235760944e-20,-9.890512597643576e-27,-1.3067270998392435e-27,1.716668755653675e-26,1.3508687008429e-26,3.47022890222306e-13,1.1324264048452832e-26
0.007016911623103519,0.3193304196056018,1.0,2109.645112906878,0.9519877196376126,1.8442522411188992e-27,0.0,1.5051414774237079e-05,6.3744685181789815e-06,0.00026612242471054477,0.003192626206948949,0.0004357166709710666,0.013522994109202458,1.2679139166855043e-07,9.760042688353565e-09,0.006116636330010633,0.024456621288163935,7.614741071786669e-19,2.1423142108400536e-19,7.168992932892633e-20,4.363195152581681e-21,3.7154321167264074e-19,3.1531156915343185e-20,8.970838934806341e-10,5.110378024204501e-13,1.978419912149765e-18,8.882834782042604e-20,2.7452434230624386e-20,7.418244682907917e-26,6.82079260370463e-24,6.87720315818831e-29,-1.669875881844398e-27,-1.5199089231590755e-32,-1.8353452717477243e-33,3.355142451875982e-22,5.157910373517382e-21,4.711324266426971e-27,8.671845147996857e-28,1.523758400370838e-26,1.6620388898786698e-27,3.464926452774103e-13,1.1161067506350396e-26
0.007034642071363705,0.3193304196056018,1.0,2109.786247323106,0.9519877196376126,1.8427332612017725e-27,0.0,1.5032581090167339e-05,6.359731354073277e-06,0.00026560920332203004,0.003190280810088718,0.0004353394780360257,0.013523493922436283,1.2665882386738825e-07,9.73706363601114e-09,0.006111787280764607,0.024464240064523697,7.6015505407292e-19,2.0942248978767824e-19,9.872463538964423e-20,6.021257188418187e-21,3.702229394389273e-19,3.3386632343900147e-20,8.943174537850706e-10,5.098320774737101e-13,1.968940152387441e-18,8.840436639086238e-20,3.447204688504641e-20,-7.005340175566959e-25,-9.326723299558624e-23,-1.254483116642205e-27,-5.012098633102871e-27,-6.243086888681959e-32,-9.746583398577272e-34,5.576232420883557e-21,2.6999900152195797e-20,2.3962585329314534e-26,6.2157309250904625e-28,1.481982801451803e-26,-1.4603613147167013e-26,3.4539055284947825e-13,1.0772625682188828e-26
0.00705237251962389,0.3193304196056018,1.0,2109.9268797686664,0.9519877196376126,1.8409562305133112e-27,0.0,1.5013824137470871e-05,6.345069154726431e-06,0.0002650983158299841,0.00318794258602356,0.0004349635498085538,0.013523991710038917,1.2652688771521023e-07,9.71420203199602e-09,0.006106953809912223,0.024471834364260727,7.597290851440206e-19,2.1098450626275982e-19,1.3018052406856585e-19,7.785907628860987e-21,4.008549606429904e-19,3.30726358474511e-20,8.915669428509876e-10,5.086325607219206e-13,1.959677725306049e-18,8.79576787850643e-20,2.5690127900701245e-20,-3.633682513596288e-25,-4.983665595838182e-23,-8.774885598700464e-28,-1.5602616419239172e-27,-3.615415480264536e-32,-2.783327031187683e-34,7.26471646891277e-21,1.7648430484732915e-20,1.8933398644466275e-26,7.2508146088373665e-28,1.5980883764290393e-26,-6.75514676508654e-27,3.442961636925041e-13,1.0946198895232682e-26
0.007070102967884076,0.3193304196056018,1.0,2110.0670132443183,0.9519877196376126,1.840336128762541e-27,0.0,1.4995143411954065e-05,6.330481348131064e-06,0.00026458974593181797,0.0031856114973204236,0.00043458887928047766,0.013524487485340811,1.2639557873768586e-07,9.69145698561026e-09,0.006102135832551863,0.0244794043207717,7.603318857412701e-19,2.130146417714746e-19,1.1140123304575203e-19,6.641742732903039e-21,3.9575873142952857e-19,3.205251416543872e-20,8.888322294522922e-10,5.074396052944129e-13,1.9501211528932476e-18,8.751432590377341e-20,2.0652224118211014e-20,8.434063627651282e-26,8.538874890370257e-24,-4.526586022497224e-29,5.163823856843374e-28,-2.3033714003189335e-33,1.620218188445221e-35,5.263145329139344e-21,4.970033215942911e-21,6.803295525559968e-27,1.033917530584848e-27,1.6015446974904988e-26,2.506301342020486e-27,3.4320940443954556e-13,1.118645054258527e-26
0.007099056560202218,0.3193304196056018,1.0,2110.294784414488,0.9519877196376126,1.8390437150854844e-27,0.0,1.496480060945342e-05,6.306818113358269e-06,0.00026376419850310376,0.0031818201030652292,0.00043397973276286924,0.01352529278823238,1.2618248980056984e-07,9.65456290266049e-09,0.0060943012276671775,0.024491713971422448,7.606871560782535e-19,2.1252483236683142e-19,9.733895478854653e-20,5.814968878100713e-21,3.810025708813604e-19,3.088631831382352e-20,8.844001031361976e-10,5.055052183976896e-13,1.9347146363709856e-18,8.681259194569362e-20,2.007573437888816e-20,2.403023659806006e-25,2.828617106414978e-23,3.789085801914099e-28,5.628082120534254e-28,1.0487164586153948e-32,1.2513573961885817e-34,4.020620290202264e-21,-6.249981851453174e-23,1.4406331899664354e-28,1.1464395619721608e-27,1.5558000074034862e-26,5.014415341048242e-27,3.4145095550726887e-13,1.1233042693767515e-26
0.007128010152520361,0.3193304196056018,1.0,2110.521245721741,0.9519877196376126,1.83837212250913e-27,0.0,1.4934657602786552e-05,6.28334932408039e-06,0.0002629447191842914,0.003178047477523997,0.00043337389106083094,0.013526092817210969,1.2597104274034232e-07,9.61797348120443e-09,0.006086507351680798,0.024503959629219304,7.606481289631895e-19,2.111786498463215e-19,1.0039948364274247e-19,5.995264119775646e-21,3.8005708786059767e-19,3.0675721552917317e-20,8.80009201152577e-10,5.035874859597617e-13,1.9196718802079464e-18,8.612563707747441e-20,2.0914672420077928e-20,1.2402944569318393e-25,1.3102450434472063e-23,1.4193046490607522e-28,6.122888305995085e-29,5.97667715247439e-34,1.2617563072706936e-35,4.402573491712404e-21,2.9717553294034783e-21,3.270135735627765e-27,1.0995864968257943e-27,1.5399370412626504e-26,2.6917439220044224e-27,3.3971234937907445e-13,1.1150139050348788e-26
0.007156963744838503,0.3193304196056018,1.0,2110.746409804803,0.9519877196376126,1.8363151862642914e-27,0.0,1.4904712272974994e-05,6.260072589159921e-06,0.0002621312397233824,0.0031742934624865247,0.00043277132418840435,0.013526887628467878,1.257612189205781e-07,9.58168497815461e-09,0.0060787538460614415,0.024516141857483457,7.606789088138174e-19,2.1018094311304536e-19,1.0057871615859027e-19,6.003612416905375e-21,3.787770542334738e-19,3.074114666567141e-20,8.756589761539675e-10,5.016862177911584e-13,1.90480790215434e-18,8.544525252075245e-20,2.0946728983951446e-20,6.316085518736465e-26,4.975413921072313e-24,6.847609580926279e-29,-2.881478578302427e-29,-2.4850113511227374e-34,-2.8400115091707262e-36,4.58289843638938e-21,4.642986256309435e-21,4.173821430029859e-27,1.0809091612485182e-27,1.5312746721591898e-26,1.2643093390197129e-27,3.379932815422325e-13,1.1102547218833766e-26
0.007204704187840941,0.3193304196056018,1.0,2111.1148741073116,0.9519877196376126,1.8338381265348234e-27,0.0,1.485576276430379e-05,6.222105680901244e-06,0.00026080285013036376,0.0031681438425896617,0.0004317848488554757,0.013528186913338668,1.2541874490891232e-07,9.522497694871205e-09,0.0060660566195137955,0.02453609160915275,7.607473294924313e-19,2.0850394209817952e-19,9.939542239939646e-20,5.931704920383691e-21,3.7343341373262464e-19,3.0460157772113846e-20,8.685734670126182e-10,4.985866907745872e-13,1.8806598864643515e-18,8.434125910512569e-20,2.0611880854801235e-20,7.411060310525192e-26,6.498006859477589e-24,6.77094367408197e-29,2.725823308084488e-29,2.230148736926442e-34,5.0808471061787684e-36,4.4923239606026765e-21,4.3250565533181766e-21,4.1833791072226684e-27,1.0611247249944953e-27,1.5071685797250673e-26,1.5754789903454697e-27,3.3520065493713053e-13,1.1045547388545937e-26
0.007252444630843379,0.3193304196056018,1.0,2111.4799001976608,0.9519877196376126,1.8333874527650038e-27,0.0,1.4807335862889701e-05,6.1846442299611675e-06,0.0002594902953182782,0.0031620437074445238,0.00043080706676329385,0.013529472405547405,1.2508055365498813e-07,9.464102409579316e-09,0.006053466631043995,0.024555872869386642,7.607972466693751e-19,2.068436941473369e-19,9.867384204606187e-20,5.886459798097198e-21,3.685997542253131e-19,3.0010595773322267e-20,8.615947322337489e-10,4.955304242015986e-13,1.857001290699755e-18,8.32600438179853e-20,2.04010968304641e-20,8.899635714696705e-26,8.524914938395036e-24,8.874016632903365e-29,1.9969574728727847e-29,1.7553315775876313e-34,3.322358101252462e-36,4.424565739013526e-21,3.885798625239581e-21,3.8364864911848975e-27,1.035494810093395e-27,1.4839958880150868e-26,1.919369729525637e-27,3.324590328317582e-13,1.0991504165358584e-26
