VPRO   0.0000000      1.0000000    
VPRO  0.68187433E-04  1.0043939    
VPRO  0.37802132E-03 0.97017061    
VPRO  0.80561344E-03 0.96689697    
VPRO  0.89305331E-03 0.99774717    
VPRO  0.12765532E-02  1.0094247    
VPRO  0.15050222E-02 0.99977793    
VPRO  0.15933658E-02 0.96419646    
VPRO  0.20841985E-02 0.97117529    
VPRO  0.21771130E-02  1.0020734    
VPRO  0.24513459E-02 0.99150959    
VPRO  0.13684179E-01 0.97006088    
VPRO  0.15867103E-01  1.0017962    
VPRO  0.18552884E-01 0.96503475    
VPRO  0.18684465E-01  1.0061380    
VPRO  0.19502036E-01 0.96455859    
VPRO  0.29139763E-01 0.99116489    
VPRO  0.30502758E-01 0.98522832    
VPRO  0.30556992E-01  1.0057775    
VPRO  0.30651089E-01  1.0069909    
VPRO  0.30785319E-01 0.96435149    
VPRO  0.31369979E-01 0.97104870    
VPRO  0.32639229E-01  1.0166321    
VPRO  0.33332265E-01 0.96831418    
VPRO  0.35672542E-01 0.97409725    
VPRO  0.35856902E-01  1.0137693    
VPRO  0.36113695E-01  1.0144412    
VPRO  0.36237088E-01 0.95907886    
VPRO  0.36354179E-01 0.97190617    
VPRO  0.40605250E-01 0.98854825    
VPRO  0.40656363E-01  1.0012659    
VPRO  0.41987982E-01  1.0017651    
VPRO  0.42076339E-01 0.97487294    
VPRO  0.42466644E-01 0.95850462    
VPRO  0.43332097E-01 0.98608693    
VPRO  0.43640347E-01 0.96644474    
VPRO  0.44327195E-01 0.96978452    
VPRO  0.44458152E-01  1.0005463    
VPRO  0.44599181E-01 0.97872404    
VPRO  0.47783120E-01 0.96825866    
VPRO  0.47873737E-01 0.99170084    
VPRO  0.50718802E-01 0.97825319    
VPRO  0.50811140E-01 0.96777441    
VPRO  0.51297468E-01  1.0075968    
VPRO  0.51380444E-01 0.97289439    
VPRO  0.51771492E-01  1.0124533    
VPRO  0.52096691E-01 0.97060394    
VPRO  0.52727227E-01 0.96193243    
VPRO  0.52903714E-01 0.97417318    
VPRO  0.53031558E-01  1.0160065    
VPRO  0.53280705E-01 0.97081323    
VPRO  0.60140129E-01 0.97725844    
VPRO  0.60207777E-01 0.96859737    
VPRO  0.62266926E-01 0.96636434    
VPRO  0.64641950E-01 0.99806429    
VPRO  0.64747085E-01 0.96929691    
VPRO  0.65677394E-01 0.95817317    
VPRO  0.65986647E-01 0.99239994    
VPRO  0.68296315E-01 0.97272458    
VPRO  0.72558013E-01 0.96598897    
VPRO  0.73197642E-01  1.0031332    
VPRO  0.73574747E-01 0.97792726    
VPRO  0.82570871E-01 0.97739115    
VPRO  0.82838303E-01 0.95232589    
VPRO  0.83590218E-01 0.95463790    
VPRO  0.84393059E-01 0.97268084    
VPRO  0.84508663E-01 0.93420723    
VPRO  0.84849259E-01 0.92997764    
VPRO  0.85101027E-01 0.95334551    
VPRO  0.85746297E-01 0.92651937    
VPRO  0.85862986E-01 0.89981820    
VPRO  0.86057625E-01 0.88873296    
VPRO  0.86245469E-01 0.89811981    
VPRO  0.87730923E-01 0.83941718    
VPRO  0.88104236E-01 0.81840015    
VPRO  0.88538039E-01 0.82594761    
VPRO  0.89233659E-01 0.78877975    
VPRO  0.91540648E-01 0.66211593    
VPRO  0.92951571E-01 0.57120095    
VPRO  0.94298262E-01 0.49054093    
VPRO  0.95757224E-01 0.40061733    
VPRO  0.96111240E-01 0.37926557    
VPRO  0.97005606E-01 0.32365682    
VPRO  0.97608935E-01 0.28502157    
VPRO  0.98209820E-01 0.25128809    
VPRO  0.98857106E-01 0.21331186    
VPRO  0.99312799E-01 0.18592833    
VPRO  0.99610339E-01 0.16965547    
VPRO  0.10044942     0.13033028    
VPRO  0.10092128     0.12105388    
VPRO  0.10148543     0.11409413    
VPRO  0.10184753     0.11243614    
VPRO  0.10482750     0.11834134    
VPRO  0.11291690     0.12309148    
VPRO  0.13047833     0.13051061    
VPRO  0.15705936     0.13268737    
VPRO  0.19346524     0.13462583    
VPRO  0.24251932     0.13669692    
VPRO  0.33694813     0.13984449    
VPRO  0.49778430     0.14470771    
VPRO  0.49995000     0.14461475    

