VPRO   0.0000000      1.0000000    
VPRO  0.12703877E-02 0.98648517    
VPRO  0.19599386E-02  1.0408529    
VPRO  0.24244787E-02 0.98287609    
VPRO  0.40556385E-02  1.0261592    
VPRO  0.44684773E-02  1.0091132    
VPRO  0.52633982E-02 0.99001332    
VPRO  0.53742830E-02  1.0254018    
VPRO  0.58024931E-02  1.0195937    
VPRO  0.58911405E-02 0.98852992    
VPRO  0.68835920E-02 0.98467148    
VPRO  0.81638391E-02  1.0146821    
VPRO  0.83296460E-02 0.98714851    
VPRO  0.93949485E-02  1.0145714    
VPRO  0.95020907E-02 0.99627817    
VPRO  0.15826473E-01  1.0074898    
VPRO  0.15917336E-01 0.98134583    
VPRO  0.16085186E-01 0.98979488    
VPRO  0.20724190E-01 0.99931927    
VPRO  0.20756307E-01 0.99477338    
VPRO  0.21067620E-01  1.0287891    
VPRO  0.21232741E-01 0.97275949    
VPRO  0.22869779E-01  1.0207571    
VPRO  0.23003774E-01 0.98373316    
VPRO  0.24972032E-01  1.0186704    
VPRO  0.25201173E-01 0.97654450    
VPRO  0.25323008E-01 0.98498738    
VPRO  0.26698063E-01 0.99649645    
VPRO  0.27297685E-01 0.98494122    
VPRO  0.27400630E-01  1.0200503    
VPRO  0.31899058E-01 0.99832149    
VPRO  0.31958119E-01 0.97535655    
VPRO  0.32107529E-01 0.99009857    
VPRO  0.32197858E-01  1.0162220    
VPRO  0.32750111E-01  1.0137014    
VPRO  0.33233110E-01  1.0277608    
VPRO  0.33340990E-01 0.98953267    
VPRO  0.34181757E-01 0.98749974    
VPRO  0.34565740E-01  1.0224912    
VPRO  0.35521221E-01  1.0205576    
VPRO  0.35905215E-01 0.97230602    
VPRO  0.36256696E-01  1.0201582    
VPRO  0.37882123E-01  1.0245648    
VPRO  0.38416325E-01 0.99399326    
VPRO  0.39678253E-01 0.98800347    
VPRO  0.39763914E-01  1.0182058    
VPRO  0.40413817E-01  1.0216413    
VPRO  0.40503151E-01 0.99088161    
VPRO  0.40604012E-01  1.0318540    
VPRO  0.40809765E-01  1.0330679    
VPRO  0.41074892E-01  1.0026779    
VPRO  0.43449051E-01 0.98429863    
VPRO  0.45743729E-01  1.0029696    
VPRO  0.55451262E-01  1.0126776    
VPRO  0.61347690E-01  1.0098542    
VPRO  0.67498066E-01 0.98617062    
VPRO  0.68174914E-01  1.0366536    
VPRO  0.68416951E-01 0.98448356    
VPRO  0.70025839E-01 0.98828869    
VPRO  0.70439465E-01 0.97751103    
VPRO  0.70504517E-01  1.0025141    
VPRO  0.71420821E-01  1.0177617    
VPRO  0.71893324E-01  1.0093971    
VPRO  0.72000397E-01  1.0220308    
VPRO  0.72109086E-01 0.97737384    
VPRO  0.73523076E-01  1.0109814    
VPRO  0.77390688E-01 0.98311349    
VPRO  0.77627619E-01  1.0068835    
VPRO  0.78107230E-01 0.97935375    
VPRO  0.79154921E-01 0.98088887    
VPRO  0.79265258E-01  1.0257572    
VPRO  0.79821715E-01  1.0074687    
VPRO  0.79966497E-01  1.0220333    
VPRO  0.86071257E-01 0.95780601    
VPRO  0.89727634E-01 0.79677640    
VPRO  0.90763978E-01 0.72614246    
VPRO  0.90897725E-01 0.74043451    
VPRO  0.91857901E-01 0.65771432    
VPRO  0.92383175E-01 0.64016049    
VPRO  0.94013879E-01 0.52966421    
VPRO  0.95096864E-01 0.46135598    
VPRO  0.96255416E-01 0.38847912    
VPRO  0.96650465E-01 0.36287934    
VPRO  0.97455575E-01 0.31163069    
VPRO  0.98105411E-01 0.27228819    
VPRO  0.98507393E-01 0.24596768    
VPRO  0.98959970E-01 0.21888676    
VPRO  0.99356162E-01 0.19503571    
VPRO  0.99806703E-01 0.16981682    
VPRO  0.10105328     0.12202325    
VPRO  0.10132775     0.11688833    
VPRO  0.10170566     0.11390057    
VPRO  0.10245877     0.11079722    
VPRO  0.10567395     0.11673194    
VPRO  0.11330785     0.12147829    
VPRO  0.12600958     0.12862730    
VPRO  0.14542515     0.13075873    
VPRO  0.18785456     0.13365310    
VPRO  0.27918440     0.13741775    
VPRO  0.42221551     0.14212566    
VPRO  0.49995000     0.14445202    

