"time(s), volume(cm3)",
0,9.86576327
0.0004,9.868562805
0.0008,9.872809869
0.0012,9.872514796
0.0016,9.868533326
0.002,9.865233043
0.0024,9.865321409
0.0028,9.86906397
0.0032,9.8717182
0.0036,9.869034488
0.004,9.866440881
0.0044,9.870125461
0.0048,9.874846443
0.0052,9.874462666
0.0056,9.873341055
0.006,9.875141681
0.0064,9.875555048
0.0068,9.872249247
0.0072,9.86873968
0.0076,9.867413296
0.008,9.868120648
0.0084,9.869506226
0.0088,9.868533326
0.0092,9.864909047
0.0096,9.863731093
0.01,9.868533326
0.0104,9.875466466
0.0108,9.878095197
0.0112,9.874816921
0.0116,9.869565197
0.012,9.866941794
0.0124,9.867649068
0.0128,9.86941777
0.0132,9.870892259
0.0136,9.872190238
0.014,9.87372473
0.0144,9.875259781
0.0148,9.874610268
0.0152,9.870980746
0.0156,9.868651241
0.016,9.871541199
0.0164,9.875997987
0.0168,9.876736322
0.0172,9.874521706
0.0176,9.871393704
0.018,9.867825904
0.0184,9.867030197
0.0188,9.870685801
0.0192,9.873577159
0.0196,9.871895208
0.02,9.869978015
0.0204,9.871187219
0.0208,9.871541199
0.0212,9.867884851
0.0216,9.863966657
0.022,9.862582906
0.0224,9.859316708
0.0228,9.851294422
0.0232,9.844606229
0.0236,9.843873524
0.024,9.843199548
0.0244,9.83684606
0.0248,9.828136674
0.0252,9.821689384
0.0256,9.816998741
0.026,9.810016236
0.0264,9.795738498
0.0268,9.776113999
0.0272,9.760859931
0.0276,9.752422314
0.028,9.742399832
0.0284,9.728693974
0.0288,9.717733406
0.0292,9.708673731
0.0296,9.693834964
0.03,9.672660539
0.0304,9.651846208
0.0308,9.635286997
0.0312,9.620182384
0.0316,9.601649067
0.032,9.579431416
0.0324,9.557744214
0.0328,9.538920037
0.0332,9.521808552
0.0336,9.50358154
0.034,9.47996016
0.0344,9.450160379
0.0348,9.420896694
0.0352,9.39659769
0.0356,9.370721894
0.036,9.337937922
0.0364,9.305704256
0.0368,9.281176423
0.0372,9.257408485
0.0376,9.226148801
0.038,9.192664022
0.0384,9.163374669
0.0388,9.132729936
0.0392,9.095624221
0.0396,9.056844902
0.04,9.019811397
0.0404,8.981594387
0.0408,8.941204791
0.0412,8.899896277
0.0416,8.856950201
0.042,8.813536775
0.0424,8.772496697
0.0428,8.731990005
0.0432,8.687565767
0.0436,8.639392039
0.044,8.591370621
0.0444,8.545714839
0.0448,8.501495722
0.0452,8.455735239
0.0456,8.406213196
0.046,8.35407141
0.0464,8.300969974
0.0468,8.24580598
0.0472,8.188349681
0.0476,8.132045585
0.048,8.077965667
0.0484,8.022232329
0.0488,7.963980791
0.0492,7.906795657
0.0496,7.849301469
0.05,7.786540842
0.0504,7.7211211
0.0508,7.659802845
0.0512,7.600648669
0.0516,7.536945639
0.052,7.469955276
0.0524,7.406053289
0.0528,7.345626608
0.0532,7.283917024
0.0536,7.219739953
0.054,7.155294606
0.0544,7.090037567
0.0548,7.021598811
0.0552,6.951182684
0.0556,6.882261757
0.056,6.815431498
0.0564,6.748284445
0.0568,6.678795273
0.0572,6.606754795
0.0576,6.534233254
0.058,6.463699253
0.0584,6.39416018
0.0588,6.322579718
0.0592,6.249432448
0.0596,6.177478634
0.06,6.10589904
0.0604,6.031930729
0.0608,5.956475062
0.0612,5.881840065
0.0616,5.807007403
0.062,5.73040766
0.0624,5.65378935
0.0628,5.57900092
0.0632,5.504691836
0.0636,5.429158066
0.064,5.352608023
0.0644,5.275852499
0.0648,5.199568353
0.0652,5.124000867
0.0656,5.047927966
0.066,4.97021818
0.0664,4.892064921
0.0668,4.81503577
0.0672,4.738783765
0.0676,4.662257889
0.068,4.58483273
0.0684,4.506264509
0.0688,4.427630256
0.0692,4.350365172
0.0696,4.273769507
0.07,4.196355841
0.0704,4.118875815
0.0708,4.04267543
0.0712,3.967248381
0.0716,3.891782379
0.072,3.816320281
0.0724,3.740681669
0.0728,3.664742056
0.0732,3.589485415
0.0736,3.515612833
0.074,3.442736308
0.0744,3.370486483
0.0748,3.298858466
0.0752,3.227822599
0.0756,3.157467861
0.076,3.087672499
0.0764,3.018134906
0.0768,2.949432446
0.0772,2.88229862
0.0776,2.815875947
0.078,2.749508628
0.0784,2.685337558
0.0788,2.627033939
0.0792,2.578708887
0.0796,2.546339905
0.08,2.535207751
0.0804,2.542492317
0.0808,2.555715264
0.0812,2.562833879
0.0816,2.562445142
0.082,2.561004352
0.0824,2.563311203
0.0828,2.568729664
0.0832,2.573160575
0.0836,2.573260377
0.084,2.570966872
0.0844,2.572112411
0.0848,2.577502087
0.0852,2.580624002
0.0856,2.578288599
0.086,2.575991801
0.0864,2.57795716
0.0868,2.581077688
0.0872,2.582303671
0.0876,2.583323271
0.088,2.585367781
0.0884,2.586724118
0.0888,2.586801347
0.0892,2.5875824
0.0896,2.590004983
0.09,2.592010008
0.0904,2.591777137
0.0908,2.591062905
0.0912,2.592490362
0.0916,2.595026013
0.092,2.596079278
0.0924,2.596261533
0.0928,2.597671591
0.0932,2.599734978
0.0936,2.600537995
0.094,2.600180127
0.0944,2.60011655
0.0948,2.60082299
0.0952,2.601711726
0.0956,2.60240719
0.096,2.603242595
0.0964,2.60444032
0.0968,2.605716535
0.0972,2.606914128
0.0976,2.60813829
0.098,2.609091319
0.0984,2.609382427
0.0988,2.609288961
0.0992,2.609263541
0.0996,2.609402457
0.1,2.609836618
0.1004,2.610898035
0.1008,2.612462422
0.1012,2.613987377
0.1016,2.615200165
0.102,2.616330912
0.1024,2.617423733
0.1028,2.618019639
0.1032,2.617844735
0.1036,2.617447938
0.104,2.617472144
0.1044,2.617812451
0.1048,2.61819726
0.1052,2.61899284
0.1056,2.620524937
0.106,2.622273724
0.1064,2.62355592
0.1068,2.624276682
0.1072,2.624636545
0.1076,2.624740727
0.108,2.624844939
0.1084,2.625248299
0.1088,2.625856307
0.1092,2.626400928
0.1096,2.626853629
0.11,2.627377007
0.1104,2.6280214
0.1108,2.628632197
0.1112,2.629019195
0.1116,2.629284071
0.112,2.629736482
0.1124,2.630379446
0.1128,2.631007793
0.1132,2.631655536
0.1136,2.632439816
0.114,2.633153724
0.1144,2.633539537
0.1148,2.633734507
0.1152,2.634029038
0.1156,2.634496965
0.116,2.63508381
0.1164,2.635724231
0.1168,2.636314419
0.1172,2.636747699
0.1176,2.637151041
0.118,2.637792505
0.1184,2.638624692
0.1188,2.639327338
0.1192,2.639787775
0.1196,2.640146892
0.12,2.640429287
0.1204,2.640591183
0.1208,2.640846235
0.1212,2.641406121
0.1216,2.642174902
0.122,2.642897436
0.1224,2.64358337
0.1228,2.644356314
0.1232,2.645073285
0.1236,2.645518051
0.124,2.645789425
0.1244,2.64611451
0.1248,2.646526567
0.1252,2.646998094
0.1256,2.647580113
0.126,2.648201088
0.1264,2.64862216
0.1268,2.648762967
0.1272,2.648918993
0.1276,2.649412212
0.128,2.65012808
0.1284,2.650652253
0.1288,2.65092481
0.1292,2.651238831
0.1296,2.651735789
0.13,2.65236711
0.1304,2.653037745
0.1308,2.653590807
0.1312,2.653833508
0.1316,2.653889025
0.132,2.65412207
0.1324,2.654702025
0.1328,2.655419681
0.1332,2.655950374
0.1336,2.656275448
0.134,2.656686867
0.1344,2.657323751
0.1348,2.657931726
0.1352,2.658320032
0.1356,2.658612478
0.136,2.658932697
0.1364,2.659218323
0.1368,2.659430101
0.1372,2.659639128
0.1376,2.660021013
0.138,2.660725113
0.1384,2.661623823
0.1388,2.662425335
0.1392,2.662993948
0.1396,2.663424483
0.14,2.663841174
0.1404,2.664251009
0.1408,2.664574134
0.1412,2.664778459
0.1416,2.664947994
0.142,2.665156588
0.1424,2.665477152
0.1428,2.666072462
0.1432,2.666896611
0.1436,2.667551608
0.144,2.667826455
0.1444,2.66798941
0.1448,2.668348671
0.1452,2.668814882
0.1456,2.669229238
0.146,2.669643738
0.1464,2.670160893
0.1468,2.670674045
0.1472,2.670997722
0.1476,2.671191876
0.148,2.671474831
0.1484,2.67196317
0.1488,2.672550427
0.1492,2.673049321
0.1496,2.673314371
0.15,2.673438326
0.1504,2.673704874
0.1508,2.674244962
0.1512,2.674810727
0.1516,2.675136947
0.152,2.675296429
0.1524,2.675569049
0.1528,2.676081681
0.1532,2.676656802
0.1536,2.677141839
0.154,2.677585996
0.1544,2.677960886
0.1548,2.678136329
0.1552,2.678269278
0.1556,2.678682659
0.156,2.679339881
0.1564,2.679895272
0.1568,2.680170364
0.1572,2.680276839
0.1576,2.680402922
0.158,2.680714776
0.1584,2.681285293
0.1588,2.681969249
0.1592,2.682410928
0.1596,2.682519029
0.16,2.682645344
0.1604,2.683088696
0.1608,2.683718434
0.1612,2.68429579
