"time(s), volume(cm3)",
0,9.774942902
0.0004,9.764453991
0.0008,9.763406554
0.0012,9.771608264
0.0016,9.773522266
0.002,9.768769752
0.0024,9.771114469
0.0028,9.779949873
0.0032,9.783848352
0.0036,9.781063352
0.004,9.776240428
0.0044,9.771608264
0.0048,9.771052751
0.0052,9.774757575
0.0056,9.777105669
0.006,9.778465699
0.0064,9.782796021
0.0068,9.78415791
0.0072,9.778094738
0.0076,9.774634026
0.008,9.779145879
0.0084,9.779084041
0.0088,9.768337973
0.0092,9.762913731
0.0096,9.77204038
0.01,9.777538358
0.0104,9.767042911
0.0108,9.760573633
0.0112,9.773337001
0.0116,9.784962873
0.012,9.778465699
0.0124,9.769695141
0.0128,9.770929312
0.0132,9.772719513
0.0136,9.771423085
0.014,9.772102115
0.0144,9.771546536
0.0148,9.767597887
0.0152,9.766303055
0.0156,9.766426354
0.016,9.760142705
0.0164,9.751717825
0.0168,9.753069574
0.0172,9.763529767
0.0176,9.768152939
0.018,9.760081146
0.0184,9.752209319
0.0188,9.7567584
0.0192,9.76673462
0.0196,9.7704356
0.02,9.769510046
0.0204,9.767782896
0.0208,9.761866682
0.0212,9.750489343
0.0216,9.737367302
0.022,9.72593474
0.0224,9.720321722
0.0228,9.721114405
0.0232,9.718553979
0.0236,9.70656546
0.024,9.695581189
0.0244,9.692975954
0.0248,9.688435873
0.0252,9.671771274
0.0256,9.647079819
0.026,9.623429037
0.0264,9.605483582
0.0268,9.590214785
0.0272,9.569533338
0.0276,9.542704127
0.028,9.519648668
0.0284,9.504582184
0.0288,9.490090211
0.0292,9.47180414
0.0296,9.451544926
0.03,9.427526523
0.0304,9.397281651
0.0308,9.366872185
0.0312,9.344966435
0.0316,9.327882365
0.032,9.302173165
0.0324,9.264627409
0.0328,9.22662585
0.0332,9.195030663
0.0336,9.16682164
0.034,9.140133805
0.0344,9.113941905
0.0348,9.083346107
0.0352,9.047318143
0.0356,9.009020909
0.036,8.967920486
0.0364,8.924062296
0.0368,8.882035421
0.0372,8.842568705
0.0376,8.800370247
0.038,8.752723841
0.0384,8.705959664
0.0388,8.669927625
0.0392,8.641963052
0.0396,8.60457605
0.04,8.552269203
0.0404,8.501056904
0.0408,8.45794166
0.0412,8.412118156
0.0416,8.360912638
0.042,8.309121619
0.0424,8.252420525
0.0428,8.191671995
0.0432,8.139070624
0.0436,8.093875931
0.044,8.042920349
0.0444,7.985199045
0.0448,7.927717722
0.0452,7.86989222
0.0456,7.811799805
0.046,7.757825522
0.0464,7.705244923
0.0468,7.646806652
0.0472,7.582022208
0.0476,7.515464218
0.048,7.450384155
0.0484,7.387629854
0.0488,7.325779679
0.0492,7.261947121
0.0496,7.194325316
0.05,7.124878367
0.0504,7.057001776
0.0508,6.989456135
0.0512,6.918574035
0.0516,6.847864094
0.052,6.782412184
0.0524,6.716572227
0.0528,6.643843087
0.0532,6.569426178
0.0536,6.497726667
0.054,6.423275082
0.0544,6.344013941
0.0548,6.265696378
0.0552,6.190628465
0.0556,6.116476839
0.056,6.042683318
0.0564,5.969142559
0.0568,5.893370546
0.0572,5.814432875
0.0576,5.735690735
0.058,5.660599825
0.0584,5.587125117
