"time(s), volume(cm3)",
0,9.801821874
0.0004,9.800990397
0.0008,9.801471758
0.0012,9.803572895
0.0016,9.806814219
0.002,9.809838802
0.0024,9.811110658
0.0028,9.810321186
0.0032,9.80839199
0.0036,9.806989498
0.004,9.807077139
0.0044,9.808216653
0.0048,9.808874206
0.0052,9.808128986
0.0056,9.806332242
0.006,9.804799047
0.0064,9.803966975
0.0068,9.802609742
0.0072,9.798934295
0.0076,9.792859404
0.008,9.786924175
0.0084,9.78496217
0.0088,9.788930733
0.0092,9.79683549
0.0096,9.804185926
0.01,9.807077139
0.0104,9.805061839
0.0108,9.801252951
0.0112,9.799502903
0.0116,9.801427996
0.012,9.805806512
0.0124,9.810014208
0.0128,9.811856408
0.0132,9.811022932
0.0136,9.808523497
0.014,9.805894129
0.0144,9.804010764
0.0148,9.803266413
0.0152,9.803310194
0.0156,9.803791825
0.016,9.804536269
0.0164,9.805631283
0.0168,9.807033318
0.0172,9.808611172
0.0176,9.809794952
0.018,9.810145767
0.0184,9.809575709
0.0188,9.808567335
0.0192,9.807778341
0.0196,9.807603031
0.02,9.807997492
0.0204,9.808742686
0.0208,9.809312631
0.0212,9.809488014
0.0216,9.809312631
0.022,9.809093412
0.0224,9.809224943
0.0228,9.809619557
0.0232,9.809838802
0.0236,9.809312631
0.024,9.80782217
0.0244,9.805762703
0.0248,9.803616679
0.0252,9.80186564
0.0256,9.800552844
0.026,9.799590388
0.0264,9.798628153
0.0268,9.797054067
0.0272,9.793820307
0.0276,9.788189066
0.028,9.780387747
0.0284,9.771862243
0.0288,9.764048045
0.0292,9.757504104
0.0296,9.75114339
0.03,9.743238539
0.0304,9.73289428
0.0308,9.720043057
0.0312,9.705135821
0.0316,9.688450464
0.032,9.670432766
0.0324,9.65211356
0.0328,9.63526269
0.0332,9.620993615
0.0336,9.608778505
0.034,9.596641366
0.0344,9.58233998
0.0348,9.564657349
0.0352,9.543760933
0.0356,9.520313637
0.036,9.495091424
0.0364,9.468895212
0.0368,9.442707487
0.0372,9.417206921
0.0376,9.392184009
0.038,9.36641151
0.0384,9.33869397
0.0388,9.308763162
0.0392,9.277709504
0.0396,9.246744899
0.04,9.216021515
0.0404,9.18470954
0.0408,9.15163326
0.0412,9.116433952
0.0416,9.0797942
0.042,9.042591811
0.0424,9.005314037
0.0428,8.967612564
0.0432,8.929012402
0.0436,8.889441386
0.044,8.849279812
0.0444,8.808654491
0.0448,8.767249966
0.0452,8.724065778
0.0456,8.678315032
0.046,8.630002999
0.0464,8.579752031
0.0468,8.528347843
0.0472,8.47631903
0.0476,8.423952466
0.048,8.371670727
0.0484,8.319902865
0.0488,8.268377556
0.0492,8.216086426
0.0496,8.16171022
0.05,8.105053228
0.0504,8.047320473
0.0508,7.990376297
0.0512,7.934898065
0.0516,7.87960201
0.052,7.822253285
0.0524,7.761380249
0.0528,7.697272958
0.0532,7.63158415
0.0536,7.565922025
0.054,7.501023933
0.0544,7.436766511
0.0548,7.372563224
0.0552,7.307565845
0.0556,7.241040748
0.056,7.172575534
0.0564,7.102423217
0.0568,7.031370071
0.0572,6.960061009
0.0576,6.888530544
0.058,6.816287824
0.0584,6.743096251
0.0588,6.669336604
0.0592,6.595827888
0.0596,6.523091518
0.06,6.450987503
0.0604,6.378795654
0.0608,6.305713765
0.0612,6.231197745
0.0616,6.155142821
0.062,6.077887636
0.0624,6.000054577
0.0628,5.922098689
0.0632,5.844127694
0.0636,5.76589835
0.064,5.68721795
0.0644,5.608150752
0.0648,5.528821863
0.0652,5.449048546
0.0656,5.368391551
0.066,5.286661259
