"time(s), volume(cm3)",
0,9.810440017
0.0004,9.81012869
0.0008,9.811633659
0.0012,9.814281645
0.0016,9.816359673
0.002,9.816151824
0.0024,9.813762301
0.0028,9.810595691
0.0032,9.808572393
0.0036,9.808520527
0.004,9.809973034
0.0044,9.811997009
0.0048,9.813710369
0.0052,9.814801056
0.0056,9.815112732
0.006,9.814437462
0.0064,9.812775723
0.0068,9.810647583
0.0072,9.809039222
0.0076,9.809091095
0.008,9.811166542
0.0084,9.814645226
0.0088,9.818282766
0.0092,9.820414796
0.0096,9.820102723
0.01,9.817399073
0.0104,9.81324302
0.0108,9.809246718
0.0112,9.806498234
0.0116,9.80551337
0.012,9.805979856
0.0124,9.807483332
0.0128,9.809713621
0.0132,9.812256564
0.0136,9.814281645
0.014,9.814749112
0.0144,9.812931483
0.0148,9.808987349
0.0152,9.804632371
0.0156,9.801938707
0.016,9.802456583
0.0164,9.805617028
0.0168,9.809350469
0.0172,9.811218441
0.0176,9.81012869
0.018,9.807483332
0.0184,9.805720691
0.0188,9.806550077
0.0192,9.809713621
0.0196,9.81324302
0.02,9.815320529
0.0204,9.815268579
0.0208,9.813710369
0.0212,9.811529851
0.0216,9.808987349
0.022,9.80603169
0.0224,9.802508374
0.0228,9.798832788
0.0232,9.795625765
0.0236,9.793506345
0.024,9.792886232
0.0244,9.793868122
0.0248,9.795936016
0.0252,9.797849728
0.0256,9.7983671
0.026,9.796711739
0.0264,9.793506345
0.0268,9.789580511
0.0272,9.785039417
0.0276,9.778597494
0.028,9.768876188
0.0284,9.755642383
0.0288,9.740511137
0.0292,9.725841602
0.0296,9.713048218
0.03,9.701456678
0.0304,9.68944392
0.0308,9.675556787
0.0312,9.659564137
0.0316,9.642337664
0.032,9.625034244
0.0324,9.6081988
0.0328,9.591678355
0.0332,9.574587217
0.0336,9.55566438
0.034,9.534110725
0.0344,9.509968567
0.0348,9.484435136
0.0352,9.458919018
0.0356,9.43446275
0.036,9.411048469
0.0364,9.387629615
0.0368,9.363044525
0.0372,9.33680755
0.0376,9.30954906
0.038,9.282430851
0.0384,9.255859191
0.0388,9.228610867
0.0392,9.198648737
0.0396,9.164443979
0.04,9.126591726
0.0404,9.087585664
0.0408,9.049869749
0.0412,9.01430514
0.0416,8.979656516
0.042,8.944148298
0.0424,8.906980865
0.0428,8.868780228
0.0432,8.830312243
0.0436,8.791670824
