"time(s), volume(cm3)",
0,9.773212459
0.0004,9.771870224
0.0008,9.76255362
0.0012,9.751988805
0.0016,9.745916174
0.002,9.745316068
0.0024,9.747250058
0.0028,9.748851283
0.0032,9.749451903
0.0036,9.749585384
0.004,9.749118215
0.0044,9.746649757
0.0048,9.741783859
0.0052,9.736391378
0.0056,9.733664521
0.006,9.735393538
0.0064,9.740518327
0.0068,9.746049544
0.0072,9.749785618
0.0076,9.75125428
0.008,9.750853684
0.0084,9.748984747
0.0088,9.74564945
0.0092,9.741650626
0.0096,9.739253181
0.01,9.740651521
0.0104,9.74598286
0.0108,9.752790255
0.0112,9.757334724
0.0116,9.75746846
0.012,9.753525052
0.0124,9.747850444
0.0128,9.742516711
0.0132,9.738654034
0.0136,9.736590975
0.014,9.736457909
0.0144,9.738121533
0.0148,9.741051135
0.0152,9.743649556
0.0156,9.744649382
0.016,9.743849503
0.0164,9.741983714
0.0168,9.739985587
0.0172,9.737921863
0.0176,9.735194
0.018,9.731736848
0.0184,9.728880227
0.0188,9.728614593
0.0192,9.731603938
0.0196,9.736058738
0.02,9.738920311
0.0204,9.737921863
0.0208,9.73339858
0.0212,9.727552234
0.0216,9.722642363
0.022,9.719526951
0.0224,9.717076039
0.0228,9.71396481
0.0232,9.709533693
0.0236,9.703984958
0.024,9.697784476
0.0244,9.690869387
0.0248,9.682783554
0.0252,9.672878664
0.0256,9.661102526
0.026,9.647927065
0.0264,9.633820111
0.0268,9.619244091
0.0272,9.604397528
0.0276,9.589219427
0.028,9.573841662
0.0284,9.558203066
0.0288,9.541926211
0.0292,9.524639935
0.0296,9.506168782
0.03,9.487217954
0.0304,9.468854031
0.0308,9.451503949
0.0312,9.433981103
0.0316,9.413705512
0.032,9.388641669
0.0324,9.359243716
0.0328,9.328435636
0.0332,9.299715833
0.0336,9.274584751
0.034,9.251264331
0.0344,9.226673154
0.0348,9.198564423
0.0352,9.167361457
0.0356,9.135316587
0.036,9.10484035
0.0364,9.076801769
0.0368,9.05036578
0.0372,9.023608344
0.0376,8.994493344
0.038,8.961815825
0.0384,8.925289216
0.0388,8.885671412
0.0392,8.844178534
0.0396,8.801350716
0.04,8.756980988
0.0404,8.710567873
0.0408,8.662955199
0.0412,8.61664652
0.0416,8.574467864
0.042,8.537411374
0.0424,8.503148518
0.0428,8.466998813
0.0432,8.42503852
0.0436,8.376585503
0.044,8.324305393
0.0444,8.271555423
0.0448,8.219982914
0.0452,8.16867046
0.0456,8.116014574
0.046,8.061449626
0.0464,8.005713901
0.0468,7.949669286
0.0472,7.89351425
0.0476,7.836955341
0.048,7.780349106
0.0484,7.724804047
0.0488,7.670403779
0.0492,7.615315903
0.0496,7.556468713
0.05,7.492464902
0.0504,7.425083595
0.0508,7.358440885
0.0512,7.295681598
0.0516,7.236747271
0.052,7.178322339
0.0524,7.116664544
0.0528,7.050024903
0.0532,6.979405778
0.0536,6.907247385
0.054,6.835490063
0.0544,6.76478886
0.0548,6.69462711
0.0552,6.624292031
0.0556,6.553590189
0.056,6.482839649
0.0564,6.412180746
0.0568,6.34093476
0.0572,6.267616568
0.0576,6.191001681
0.058,6.111220175
0.0584,6.030035799
0.0588,5.949555172
0.0592,5.870721455
0.0596,5.792954424
0.06,5.715145595
0.0604,5.636880682
0.0608,5.558632537
0.0612,5.480964427
0.0616,5.403730732
0.062,5.326218486
0.0624,5.247718675
0.0628,5.167872717
0.0632,5.086450876
0.0636,5.003325418
0.064,4.918745473
0.0644,4.833752606
0.0648,4.749703459
0.0652,4.667292974
0.0656,4.585954422
0.066,4.504430791
0.0664,4.421940682
0.0668,4.338624005
0.0672,4.255015867
0.0676,4.17129353
0.068,4.087126366
0.0684,4.00218137
0.0688,3.916606151
0.0692,3.830843154
0.0696,3.745259642
0.07,3.660063872
0.0704,3.575428382
0.0708,3.491503895
0.0712,3.408160063
0.0716,3.324923648
0.072,3.241385983
0.0724,3.157704236
0.0728,3.074459326
0.0732,2.992081467
0.0736,2.910393895
0.074,2.828974197
0.0744,2.747757503
0.0748,2.667103972
0.0752,2.587141285
