"time(s), volume(cm3)",
0,9.715880523
0.0004,9.711294537
0.0008,9.709461563
0.0012,9.71002547
0.0016,9.711929218
0.002,9.714045518
0.0024,9.715527576
0.0028,9.716092307
0.0032,9.715809931
0.0036,9.71496292
0.004,9.71397496
0.0044,9.713269416
0.0048,9.713057777
0.0052,9.713481067
0.0056,9.714539479
0.006,9.715668752
0.0064,9.716162904
0.0068,9.715386405
0.0072,9.713198869
0.0076,9.71073046
0.008,9.709532048
0.0084,9.711012488
0.0088,9.715033498
0.0092,9.720259588
0.0096,9.724643287
0.01,9.72690766
0.0104,9.726695322
0.0108,9.724643287
0.0112,9.72167318
0.0116,9.718987771
0.012,9.717716341
0.0124,9.718281373
0.0128,9.720118256
0.0132,9.721390423
0.0136,9.720471596
0.014,9.716939551
0.0144,9.712352392
0.0148,9.708827263
0.0152,9.707558953
0.0156,9.708052137
0.016,9.708756791
0.0164,9.708122597
0.0168,9.705305135
0.0172,9.700730851
0.0176,9.695318626
0.018,9.690053783
0.0184,9.685356197
0.0188,9.680453974
0.0192,9.672971816
0.0196,9.661251466
0.02,9.645814863
0.0204,9.630228581
0.0208,9.618905088
0.0212,9.613530477
0.0216,9.611602847
0.022,9.608162904
0.0224,9.5996443
0.0228,9.585805093
0.0232,9.569082583
0.0236,9.551478736
0.024,9.533072869
0.0244,9.513473169
0.0248,9.493365962
0.0252,9.474888586
0.0256,9.45921252
0.026,9.44491814
0.0264,9.428831584
0.0268,9.40868255
0.0272,9.385118132
0.0276,9.361432835
0.028,9.340525141
0.0284,9.322865091
0.0288,9.306176333
0.0292,9.287143615
0.0296,9.26321238
0.03,9.233970591
0.0304,9.200779582
0.0308,9.166326945
0.0312,9.13333525
0.0316,9.103831063
0.032,9.07815973
0.0324,9.055170157
0.0328,9.032970994
0.0332,9.009893264
0.0336,8.984543331
0.034,8.956092226
0.0344,8.923858643
0.0348,8.887482015
0.0352,8.847594257
0.0356,8.805712099
0.036,8.763625739
0.0364,8.722336328
0.0368,8.682041581
0.0372,8.642501708
0.0376,8.603592983
0.038,8.565196791
0.0384,8.526575116
0.0388,8.486558325
0.0392,8.444182068
0.0396,8.399937091
0.04,8.355536261
0.0404,8.312806915
0.0408,8.271892153
0.0412,8.230631349
0.0416,8.186159713
0.042,8.137162033
0.0424,8.084939501
0.0428,8.032001068
0.0432,7.980132262
0.0436,7.928775871
0.044,7.876197228
0.0444,7.821407031
0.0448,7.765157836
0.0452,7.709555686
0.0456,7.655965041
0.046,7.603951223
0.0464,7.551344696
0.0468,7.495959769
0.0472,7.436900304
0.0476,7.375243864
0.048,7.313057635
0.0484,7.252471374
0.0488,7.194299911
0.0492,7.137924213
0.0496,7.081555251
0.05,7.023200992
0.0504,6.961771975
0.0508,6.897422536
0.0512,6.831399885
0.0516,6.76534267
0.052,6.700188338
0.0524,6.635923171
0.0528,6.571626785
0.0532,6.506404923
0.0536,6.440016152
0.054,6.373041058
0.0544,6.305960947
0.0548,6.238486237
0.0552,6.169553357
0.0556,6.098189283
0.056,6.024514092
0.0564,5.94992
0.0568,5.875987183
0.0572,5.803318089
0.0576,5.731519234
0.058,5.659817539
0.0584,5.588015109
0.0588,5.516375093
0.0592,5.444988427
0.0596,5.373388038
0.06,5.301028503
0.0604,5.227873336
0.0608,5.154533038
0.0612,5.08144365
0.0616,5.008309765
0.062,4.934238464
0.0624,4.858579688
0.0628,4.781608635
0.0632,4.704189722
0.0636,4.627075403
0.064,4.550405422
0.0644,4.473904796
0.0648,4.397299712
0.0652,4.320528133
0.0656,4.243693722
0.066,4.1668149
0.0664,4.089846117
0.0668,4.012625098
0.0672,3.93499123
0.0676,3.856873539
0.068,3.778443165
0.0684,3.700132474
0.0688,3.622292099
0.0692,3.544949311
0.0696,3.467737581
0.07,3.39033899
0.0704,3.312782978
0.0708,3.235426041
0.0712,3.158543491
0.0716,3.082113795
0.072,3.005986841
0.0724,2.930272429
0.0728,2.855266222
0.0732,2.781080931
0.0736,2.707414534
0.074,2.633801654
0.0744,2.56013016
0.0748,2.48673703
0.0752,2.413943494
0.0756,2.341706702
0.076,2.269756536
0.0764,2.198052295
0.0768,2.1268884
0.0772,2.056555917
0.0776,1.987249559
0.078,1.919864208
0.0784,1.857092264
0.0788,1.803523207
0.0792,1.764052724
0.0796,1.741450143
0.08,1.73465078
0.0804,1.738779716
0.0808,1.747111135
0.0812,1.754250405
0.0816,1.758303622
0.082,1.760457284
0.0824,1.762566936
0.0828,1.765281467
0.0832,1.768016161
0.0836,1.770158172
0.084,1.771866195
0.0844,1.773663433
0.0848,1.775631517
0.0852,1.777267185
0.0856,1.778164022
0.086,1.778679553
0.0864,1.779669124
0.0868,1.781636563
0.0872,1.784208268
0.0876,1.786517217
0.088,1.788077276
0.0884,1.78918328
0.0888,1.790469178
0.0892,1.79219583
0.0896,1.794028833
0.09,1.795465676
0.0904,1.796370088
0.0908,1.797102724
0.0912,1.798114225
0.0916,1.799551899
0.092,1.801252143
0.0924,1.802958791
0.0928,1.804524792
0.0932,1.805914812
0.0936,1.807109219
0.094,1.808083463
0.0944,1.808900888
0.0948,1.809702624
0.0952,1.810645225
0.0956,1.811770575
0.096,1.813025738
0.0964,1.814340949
0.0968,1.815687959
0.0972,1.817008884
0.0976,1.818192609
0.098,1.81911571
0.0984,1.819738136
0.0988,1.820221928
0.0992,1.820812954
0.0996,1.821716421
0.1,1.822961817
0.1004,1.824427422
0.1008,1.825949243
0.1012,1.827392077
0.1016,1.828678571
0.102,1.829756134
0.1024,1.830601186
0.1028,1.831248641
0.1032,1.831797083
0.1036,1.832354802
0.104,1.833008594
0.1044,1.833787959
0.1048,1.83469723
0.1052,1.83570151
0.1056,1.836750336
0.106,1.837773552
0.1064,1.838693157
0.1068,1.839464369
0.1072,1.840122239
0.1076,1.840742612
0.108,1.841413509
0.1084,1.842164673
0.1088,1.842992264
0.1092,1.84387645
0.1096,1.844823453
0.11,1.845836956
0.1104,1.846871795
0.1108,1.847811591
0.1112,1.848563973
0.1116,1.849120844
0.112,1.849612796
0.1124,1.850222017
0.1128,1.851080402
0.1132,1.852157834
0.1136,1.853304165
0.114,1.85435432
0.1144,1.855236801
0.1148,1.855997391
0.1152,1.856720381
0.1156,1.857442459
0.116,1.858149813
0.1164,1.858822444
0.1168,1.859484472
0.1172,1.860201228
0.1176,1.861012872
0.118,1.861883855
0.1184,1.862731051
0.1188,1.863456739
0.1192,1.864023522
0.1196,1.864457361
0.12,1.864819916
0.1204,1.86518453
0.1208,1.86559384
0.1212,1.866095444
0.1216,1.866702748
0.122,1.867417885
0.1224,1.868194189
0.1228,1.868968435
0.1232,1.869666478
0.1236,1.870278237
0.124,1.870804085
0.1244,1.871291615
0.1248,1.871749463
0.1252,1.87218571
0.1256,1.872623742
0.126,1.873119803
0.1264,1.873744668
0.1268,1.874525535
0.1272,1.875388572
0.1276,1.876208272
0.128,1.876890642
0.1284,1.877416199
0.1288,1.877863216
0.1292,1.878337193
0.1296,1.878885665
0.13,1.879472271
0.1304,1.880034074
0.1308,1.880540789
0.1312,1.881032033
0.1316,1.881572767
0.132,1.882181757
0.1324,1.882824648
0.1328,1.883421876
0.1332,1.883938525
0.1336,1.884408241
0.134,1.884889041
0.1344,1.885424023
0.1348,1.885996096
0.1352,1.886528854
0.1356,1.886953659
0.136,1.887271941
0.1364,1.887549008
0.1368,1.887867511
0.1372,1.888285024
0.1376,1.888798261
0.138,1.88936303
0.1384,1.889910632
0.1388,1.890384968
0.1392,1.890779767
0.1396,1.89112502
0.14,1.891488213
0.1404,1.89191388
0.1408,1.892419706
0.1412,1.892998059
0.1416,1.89362484
0.142,1.894285952
0.1424,1.894948958
0.1428,1.895585403
0.1432,1.896144798
0.1436,1.896642085
0.144,1.897124981
0.1444,1.897679148
0.1448,1.898330289
0.1452,1.899028857
0.1456,1.899661666
0.146,1.900151292
0.1464,1.900497112
0.1468,1.900801077
0.1472,1.901176428
0.1476,1.901687744
0.148,1.902351814
0.1484,1.903118421
0.1488,1.90391651
0.1492,1.904660171
0.1496,1.905280891
0.15,1.905757446
0.1504,1.906123406
0.1508,1.906466757
0.1512,1.90686246
0.1516,1.907325076
0.152,1.907836953
0.1524,1.908365277
0.1528,1.908918536
0.1532,1.909511312
0.1536,1.91015349
0.154,1.910832241
0.1544,1.911503208
0.1548,1.912150271
0.1552,1.912750175
0.1556,1.913292991
0.156,1.913778862
0.1564,1.914177781
0.1568,1.914519543
0.1572,1.914833401
0.1576,1.915172016
0.158,1.915568407
0.1584,1.916017603
0.1588,1.916485132
0.1592,1.916946327
0.1596,1.917401178
0.16,1.917871101
0.1604,1.918389204
0.1608,1.918953724
0.1612,1.919546783
0.1616,1.920115457
0.162,1.920626624
0.1624,1.921068511
0.1628,1.92146419
0.1632,1.921848541
0.1636,1.922211443
0.164,1.922561317
0.1644,1.922894671
0.1648,1.923262986
0.1652,1.923724467
0.1656,1.924305832
0.166,1.924959118
0.1664,1.92558621
0.1668,1.926100513
0.1672,1.926485236
0.1676,1.92678012
0.168,1.927075103
0.1684,1.927430192
0.1688,1.927870532
0.1692,1.928374554
0.1696,1.928897184
0.17,1.929410103
0.1704,1.929889932
0.1708,1.930316456
0.1712,1.930716374
0.1716,1.931168415
0.172,1.931746367
0.1724,1.93246557
0.1728,1.933237387
0.1732,1.93390236
0.1736,1.934342602
0.174,1.934576263
0.1744,1.934759526
0.1748,1.935089164
0.1752,1.935659604
0.1756,1.936390441
0.176,1.937108396
0.1764,1.937678458
0.1768,1.938075019
0.1772,1.938389021
0.1776,1.938711581
0.178,1.939084952
0.1784,1.939492291
0.1788,1.939904899
0.1792,1.940332925
0.1796,1.94078317
0.18,1.941252281
0.1804,1.941733491
0.1808,1.942211588
0.1812,1.942706914
0.1816,1.943226293
0.182,1.94375275
0.1824,1.944218345
0.1828,1.944582167
0.1832,1.944871279
0.1836,1.945162188
0.184,1.945533176
0.1844,1.945991194
0.1848,1.946469904
0.1852,1.94688748
0.1856,1.947219995
0.186,1.947532155
0.1864,1.947922914
0.1868,1.948435132
0.1872,1.949039909
0.1876,1.949636545
0.188,1.950148049
0.1884,1.950562225
0.1888,1.950918402
0.1892,1.951286656
0.1896,1.951685996
0.19,1.952123195
0.1904,1.952581209
0.1908,1.953063432
0.1912,1.953568332
0.1916,1.954094158
0.192,1.954616774
0.1924,1.955088129
0.1928,1.955509782
0.1932,1.955909319
0.1936,1.956348603
0.194,1.956832958
0.1944,1.957327838
0.1948,1.957757559
0.1952,1.958107913
0.1956,1.958420481
0.196,1.958797133
0.1964,1.959325973
0.1968,1.959984975
0.1972,1.960673812
0.1976,1.961254164
0.198,1.961673544
0.1984,1.961966544
0.1988,1.962235337
0.1992,1.96255978
0.1996,1.962953711
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
