"time(s), volume(cm3)",
0,9.597639541
0.0004,9.590834926
0.0008,9.585449059
0.0012,9.583710528
0.0016,9.583793296
0.002,9.58246917
0.0024,9.578664695
0.0028,9.574203089
0.0032,9.572386796
0.0036,9.575111539
0.004,9.581228193
0.0044,9.587685404
0.0048,9.590752012
0.0052,9.588182536
0.0056,9.581228193
0.006,9.57403794
0.0064,9.572056648
0.0068,9.578086063
0.0072,9.590420377
0.0076,9.603623671
0.008,9.611949503
0.0084,9.613366579
0.0088,9.609699859
0.0092,9.604122746
0.0096,9.598220947
0.01,9.592078828
0.0104,9.585945919
0.0108,9.581889999
0.0112,9.582717413
0.0116,9.589342745
0.012,9.598802436
0.0124,9.605453904
0.0128,9.604122746
0.0132,9.593820925
0.0136,9.578747364
0.014,9.566200956
0.0144,9.562082271
0.0148,9.567354937
0.0152,9.576681157
0.0156,9.582386426
0.016,9.579656826
0.0164,9.57024131
0.0168,9.560518261
0.0172,9.556569749
0.0176,9.559448496
0.018,9.565871309
0.0184,9.570653816
0.0188,9.571231395
0.0192,9.567849599
0.0196,9.562658638
0.02,9.55747428
0.0204,9.553610876
0.0208,9.551064675
0.0212,9.548027751
0.0216,9.541714911
0.022,9.529445246
0.0224,9.512167084
0.0228,9.494233446
0.0232,9.4804922
0.0236,9.472591946
0.024,9.466877928
0.0244,9.457559724
0.0248,9.441304508
0.0252,9.419706008
0.0256,9.396958247
0.026,9.376304138
0.0264,9.358416727
0.0268,9.342869719
0.0272,9.330024819
0.0276,9.320243822
0.028,9.311724492
0.0284,9.299982316
0.0288,9.280514511
0.0292,9.252977358
0.0296,9.222150419
0.03,9.194641144
0.0304,9.173443978
0.0308,9.155408331
0.0312,9.134570105
0.0316,9.106786655
0.032,9.073444522
0.0324,9.039448678
0.0328,9.009113566
0.0332,8.983351977
0.0336,8.96037707
0.034,8.937539382
0.0344,8.913231175
0.0348,8.886372024
0.0352,8.855779123
0.0356,8.820386084
0.036,8.781004586
0.0364,8.740431119
0.0368,8.701481642
0.0372,8.664830938
0.0376,8.628151266
0.038,8.588566203
0.0384,8.545668413
0.0388,8.501705221
0.0392,8.459070555
0.0396,8.417726614
0.04,8.375221983
0.0404,8.329399602
0.0408,8.280983243
0.0412,8.233335747
0.0416,8.189644666
0.042,8.150397949
0.0424,8.113044446
0.0428,8.073871307
0.0432,8.030538015
0.0436,7.982668296
0.044,7.93163014
0.0444,7.878991497
0.0448,7.825769994
0.0452,7.772315272
0.0456,7.718557292
0.046,7.664382956
0.0464,7.609494429
0.0468,7.553900639
0.0472,7.497379905
0.0476,7.440049009
0.048,7.382200393
0.0484,7.324329843
0.0488,7.266594727
0.0492,7.208462302
0.0496,7.148980671
0.05,7.087478795
0.0504,7.024189626
0.0508,6.959847371
0.0512,6.895133388
0.0516,6.830112544
0.052,6.764628295
0.0524,6.698934657
0.0528,6.633477366
0.0532,6.568390358
0.0536,6.503026384
0.054,6.436536441
0.0544,6.368508381
0.0548,6.299543502
0.0552,6.230255016
0.0556,6.160611071
0.056,6.089811717
0.0564,6.01720405
0.0568,5.943009572
0.0572,5.867995837
0.0576,5.793011883
0.058,5.718269032
0.0584,5.643501163
0.0588,5.568406672
0.0592,5.492659174
0.0596,5.416157752
0.06,5.338932236
0.0604,5.261391377
0.0608,5.184021449
0.0612,5.107157731
0.0616,5.030595695
0.062,4.953860026
0.0624,4.876632645
0.0628,4.798835081
0.0632,4.720464692
0.0636,4.641343161
0.064,4.561311187
0.0644,4.480492007
0.0648,4.399294375
0.0652,4.318050565
0.0656,4.236626294
0.066,4.154762171
0.0664,4.072437077
0.0668,3.989968991
0.0672,3.907689422
0.0676,3.825541511
0.068,3.74323081
0.0684,3.660540124
0.0688,3.577448337
0.0692,3.493917884
0.0696,3.409822274
0.07,3.325279731
0.0704,3.240889894
0.0708,3.157390646
0.0712,3.074962958
0.0716,2.992983088
0.072,2.910623596
0.0724,2.827716355
0.0728,2.744884443
0.0732,2.6627649
0.0736,2.581390197
0.074,2.500318559
0.0744,2.419358268
0.0748,2.338767107
0.0752,2.2587599
0.0756,2.179074888
0.076,2.099285832
0.0764,2.019512891
0.0768,1.940417081
0.0772,1.862388711
0.0776,1.785187835
0.078,1.709060198
0.0784,1.636632762
0.0788,1.573402209
0.0792,1.52574703
0.0796,1.497814014
0.08,1.48922867
0.0804,1.494783111
0.0808,1.506284408
0.0812,1.516363151
0.0816,1.521841879
0.082,1.524028039
0.0824,1.52578491
0.0828,1.528556839
0.0832,1.531832107
0.0836,1.53457998
0.084,1.536624166
0.0844,1.538569107
0.0848,1.540749943
0.0852,1.542724366
0.0856,1.54388881
0.086,1.544416586
0.0864,1.545229629
0.0868,1.547121195
0.0872,1.549911068
0.0876,1.552677334
0.088,1.554668349
0.0884,1.555987496
0.0888,1.557299129
0.0892,1.559055321
0.0896,1.561076467
0.09,1.562828204
0.0904,1.564037155
0.0908,1.564902905
0.0912,1.565847489
0.0916,1.567131061
0.092,1.568766431
0.0924,1.570642957
0.0928,1.572622462
0.0932,1.574531274
0.0936,1.576133711
0.094,1.577250413
0.0944,1.577955629
0.0948,1.578574665
0.0952,1.579458159
0.0956,1.580736217
0.096,1.582249723
0.0964,1.583775471
0.0968,1.58521237
0.0972,1.586587689
0.0976,1.587940891
0.098,1.589199354
0.0984,1.590240353
0.0988,1.591046695
0.0992,1.591756887
0.0996,1.592622575
0.1,1.593810425
