time(s),volume(cm3)
0,1
0.000199999999999999,1.00094933998709
0.000400000000000001,1.00166631047079
0.0006,1.00216548419115
0.000800000000000002,1.00248839253985
0.001,1.00270701812598
0.0012,1.002896989817
0.0014,1.00309368023665
0.0016,1.00326143936739
0.0018,1.00313715105154
0.002,1.00189977581338
0.0022,1.00194238799036
0.0024,1.00227610322814
0.0026,1.00240013969028
0.0028,1.00223851010833
0.003,1.00165425602103
0.0032,1.00096196539926
0.0034,1.00039829017885
0.0036,0.999894346078995
0.0038,0.999345497136786
0.004,0.998933072743388
0.0042,0.998664873505526
0.0044,0.998389689236916
0.0046,0.99809762531883
0.0048,0.997584562305638
0.005,0.996100657986541
0.0052,0.992829127395145
0.0054,0.988166237406225
0.0056,0.983318662945142
0.0058,0.978926410288377
0.006,0.974924647052382
0.0062,0.970765816737414
0.0064,0.966156091102386
0.0066,0.960883944754957
0.0068,0.95485403391874
0.007,0.948312677068
0.0072,0.941230014313638
0.0074,0.933809948271321
0.0076,0.926235354655115
0.0078,0.918381080756205
0.008,0.909992978275876
0.0082,0.901233908107938
0.0084,0.8924533049449
0.0086,0.884076579735269
0.0088,0.875824437114956
0.009,0.867359007299766
0.0092,0.858742745935531
0.0094,0.850176631726194
0.0096,0.842113957458909
0.0098,0.834804970366893
0.01,0.828054507415486
0.0102,0.821523127474866
0.0104,0.815020516925762
0.0106,0.808401948385013
0.0108,0.801397141491452
0.011,0.79431502806852
0.0112,0.787230736354978
0.0114,0.779999164564147
0.0116,0.772218223324834
0.0118,0.763691351449939
0.012,0.754625694757686
0.0122,0.74536856580985
0.0124,0.736301449370453
0.0126,0.727359544612565
0.0128,0.718206220854844
0.013,0.708788013365096
0.0132,0.699541298741199
0.0134,0.690647836832857
0.0136,0.682124520980817
0.0138,0.67404784616812
0.014,0.666117391532877
0.0142,0.658165518794063
0.0144,0.650163332323405
0.0146,0.642197091213037
0.0148,0.634237949593081
0.015,0.626213024928659
0.0152,0.618007989498745
0.0154,0.609624623736774
0.0156,0.601190042303128
0.0158,0.592707720004211
0.016,0.584259673877716
0.0162,0.5758054640844
0.0164,0.567341481051556
0.0166,0.558966418091878
0.0168,0.550803301072822
0.017,0.542852867589231
0.0172,0.534975513125966
0.0174,0.527082279706889
0.0176,0.519055165653647
0.0178,0.5108114596119
0.018,0.502499314316067
0.0182,0.494305074924848
0.0184,0.486215536829634
0.0186,0.478160647107794
0.0188,0.470145074211
0.019,0.46224477373993
0.0192,0.454560702883644
0.0194,0.447020015219743
0.0196,0.439544061425386
0.0198,0.432117701724517
0.02,0.424698643130642
0.0202,0.417274105137038
0.0204,0.409820501217024
0.0206,0.402406777955128
0.0208,0.395073687328482
0.021,0.387810988163737
0.0212,0.380554466760557
0.0214,0.373224777257632
0.0216,0.365804910785595
0.0218,0.358360841857014
0.022,0.350903505189577
0.0222,0.343411583217988
0.0224,0.335918821416508
0.0226,0.328462912308674
0.0228,0.321060431656886
0.023,0.313701027289383
0.0232,0.306391818532687
0.0234,0.299174758577157
0.0236,0.292049724524575
0.0238,0.284988778140703
0.024,0.277972880689572
0.0242,0.270992151175977
0.0244,0.264049397583208
0.0246,0.257138683559537
0.0248,0.250238758833217
0.025,0.243327508732148
0.0252,0.236397501960676
0.0254,0.229463304199344
0.0256,0.222541713877618
0.0258,0.21564709183402
0.026,0.208788983866143
0.0262,0.201969797502512
0.0264,0.195195594403598
0.0266,0.188459476355382
0.0268,0.181716843668934
0.027,0.174911190648954
0.0272,0.168024930376693
0.0274,0.161089533371789
0.0276,0.154183975788459
0.0278,0.14744633434312
0.028,0.141026457100473
0.0282,0.135042725687648
0.0284,0.1295746337805
0.0286,0.124671519813766
0.0288,0.120345611608963
0.029,0.11657460957909
0.0292,0.113311931065186
0.0294,0.110495746210362
0.0296,0.108051994626979
0.0298,0.105901193526826
0.03,0.103978144912959
0.0302,0.102235058062602
0.0304,0.100635005435684
0.0306,0.0991524290304355
0.0308,0.0977743164049088
0.031,0.0964869322180332
0.0312,0.0952706864549936
0.0314,0.0941132728569073
0.0316,0.0930109072938277
0.0318,0.0919598085959412
0.032,0.0909564499701211
0.0322,0.0900002339122901
0.0324,0.089093611060543
0.0326,0.088237879411881
0.0328,0.0874314483013511
0.033,0.0866725328208838
0.0332,0.0859611337933203
0.0334,0.085299370683008
0.0336,0.0846893226761858
0.0338,0.0841306052477646
0.034,0.0836186332516062
0.0342,0.08314937905799
0.0344,0.08272266105418
0.0346,0.0823393807028658
0.0348,0.0819985612084582
0.035,0.081696754412296
0.0352,0.0814304204860487
0.0354,0.0811972357857829
0.0356,0.0809935952605556
0.0358,0.0808135472012729
0.036,0.0806529329362833
0.0362,0.0805116807998401
0.0364,0.08039010604208
0.0366,0.0802867868722869
0.0368,0.0801980469123888
0.037,0.0801214706442352
0.0372,0.0800569796167407
0.0374,0.0800050279276571
0.0376,0.0799638829459964
0.0378,0.0799294641461183
0.038,0.079898263092352
0.0382,0.079869134799597
0.0384,0.0798433308086043
0.0386,0.0798205220434617
0.0388,0.0797978984596332
0.039,0.0797750878262641
0.0392,0.0797544011140582
0.0394,0.0797381455373961
0.0396,0.0797270512181467
0.0398,0.0797207821240325
0.03996,0.0797191495489692
0.04196,0.0798369790852374
0.04396,0.0802362622161501
0.04596,0.0808631380321886
0.04796,0.0814846875039325
0.04996,0.0821460391356189
0.05196,0.08278281598677
0.05396,0.0834440495462457
0.05596,0.0840239015199476
0.05796,0.0845405184435226
0.05996,0.085049579519092
0.06196,0.0855802415138
0.06396,0.086069955044892
0.06596,0.0865335053629587
0.06796,0.0869844148674676
0.06996,0.0874346581918679
0.07196,0.0878362445968089
0.07396,0.0882543751410367
0.07596,0.0886920613864909
