time(s),volume(cm3)
0,1
0.000199999999999999,0.997488950460406
0.000400000000000001,0.995349432196529
0.0006,0.993504200530056
0.000800000000000002,0.991877431824403
0.001,0.990396416226291
0.0012,0.9889965289503
0.0014,0.987670346962237
0.0016,0.986506261433922
0.0018,0.985715884437185
0.002,0.985430589052565
0.0022,0.982407659175381
0.0024,0.978689932671996
0.0026,0.974761347512198
0.0028,0.970245229248511
0.003,0.965879838325223
0.0032,0.962332675309886
0.0034,0.959892235746632
0.0036,0.959237772988429
0.0038,0.960014460692891
0.004,0.960422449290747
0.0042,0.958342908610555
0.0044,0.952730241580273
0.0046,0.943907486737189
0.0048,0.933147774315142
0.005,0.921176400934769
0.0052,0.90901362101327
0.0054,0.898019437610421
0.0056,0.888232041510025
0.0058,0.879805512815544
0.006,0.873252810780673
0.0062,0.868051042258291
0.0064,0.86235761008413
0.0066,0.856171502636875
0.0068,0.849624261720133
0.007,0.842326903684909
0.0072,0.834159243470127
0.0074,0.825281896864043
0.0076,0.816540249103918
0.0078,0.808657053757836
0.008,0.801454667104597
0.0082,0.794216243360904
0.0084,0.786009446902142
0.0086,0.776176465200139
0.0088,0.764775877891345
0.009,0.752710572426296
0.0092,0.741282206869175
0.0094,0.731210797497463
0.0096,0.722460089797318
0.0098,0.714223809441683
0.01,0.705936509042186
0.0102,0.698126146729541
0.0104,0.690944751978707
0.0106,0.683621611414818
0.0108,0.675244647301732
0.011,0.665279747151303
0.0112,0.654269322372977
0.0114,0.642967051024013
0.0116,0.631603821770005
0.0118,0.620524423442117
0.012,0.610079211533771
0.0122,0.600204031226921
0.0124,0.590502168572925
0.0126,0.580686129129097
0.0128,0.571010010963479
0.013,0.561823229201671
0.0132,0.553161192179388
0.0134,0.544950845730382
0.0136,0.537172407123625
0.0138,0.529774207143026
0.014,0.522668174555444
0.0142,0.515545178539412
0.0144,0.508170485539879
0.0146,0.500435317674198
0.0148,0.492334394316066
0.015,0.483877732849778
0.0152,0.474896599732246
0.0154,0.465541745952183
0.0156,0.456271846371855
0.0158,0.447341904546279
0.016,0.438735781126208
0.0162,0.430334411906669
0.0164,0.422069296943676
0.0166,0.413953223957015
0.0168,0.405884794130162
0.017,0.397781426661087
0.0172,0.38965376852823
0.0174,0.381447004673587
0.0176,0.373138341378184
0.0178,0.364732810014905
0.018,0.356255627204991
0.0182,0.347830973141175
0.0184,0.339524731548338
0.0186,0.331313525206882
0.0188,0.323107879470316
0.019,0.314872301481039
0.0192,0.306670003536471
0.0194,0.298529067451264
0.0196,0.290463670363953
0.0198,0.28247538212855
0.02,0.274540276310669
0.0202,0.266648238381591
0.0204,0.258816399016654
0.0206,0.251043981968012
0.0208,0.243307175523609
0.021,0.235562099932099
0.0212,0.22774293622392
0.0214,0.219827106707344
0.0216,0.21184476540536
0.0218,0.203835344763879
0.022,0.195789653798223
0.0222,0.187662732558007
0.0224,0.179441522561051
0.0226,0.171161437198487
0.0228,0.162923271194149
0.023,0.154903947695663
0.0232,0.14729304649491
0.0234,0.140228588743205
0.0236,0.133794234679331
0.0238,0.128040748877405
0.024,0.122983656354062
0.0242,0.118596984510085
0.0244,0.114825190031746
0.0246,0.111590415421779
0.0248,0.108795143367184
0.025,0.106341069818721
0.0252,0.104145876384701
0.0254,0.102153936280882
0.0256,0.100317778857667
0.0258,0.098599034458477
0.026,0.0969741744275589
0.0262,0.0954260694773614
0.0264,0.0939435535317785
0.0266,0.0925323741635624
0.0268,0.0912055537607235
0.027,0.0899722150700685
0.0272,0.0888446690963057
0.0274,0.0878398742221222
0.0276,0.0869715645294091
0.0278,0.0862447218270658
0.028,0.0856573746000727
0.0282,0.0852002733858825
0.0284,0.0848582485883138
0.0286,0.0846111573550357
0.0288,0.0844387122042146
0.029,0.0843300714564279
0.0292,0.0842776414141514
0.029345,0.0842675743293597
0.031345,0.0851276084382663
0.033345,0.0863972224741462
0.035345,0.0878322950719059
0.037345,0.089073753350815
0.039345,0.0908260689862243
0.041345,0.0919151898288903
0.043345,0.0930331483503381
0.045345,0.0940532285698928
0.047345,0.0949225404326757
0.049345,0.0957273064267604
0.051345,0.0964923863856806
0.053345,0.0972767552479446
0.055345,0.0980025229278913
0.057345,0.098634586033257
0.059345,0.0992811401816673
0.061345,0.0999462986912256
0.063345,0.10041042025443
0.065345,0.100937256128615
0.067345,0.101503756461778
0.069345,0.102033712874225
0.071345,0.102587633549421
0.073345,0.103110015027816
0.075345,0.10342872024948
0.077345,0.103893289240499
0.079345,0.104465328791081
0.081345,0.10480901560094
0.083345,0.105139678379996
0.085345,0.105616676435174
0.087345,0.106186515815919
0.089345,0.106451318466672
0.091345,0.10689709383726
0.093345,0.107223780811914
0.095345,0.107745278285849
0.097345,0.107971888774728
0.099345,0.108451002203824
0.101345,0.108531396718855
0.103345,0.109109813560786
0.105345,0.109367752170126
0.107345,0.109695881631797
0.109345,0.109900286420813
0.111345,0.110258261850916
0.113345,0.11057443507905
0.115345,0.110727147280958
0.117345,0.111171293801549
0.119345,0.111542333416501
0.121345,0.11188227227091
0.123345,0.112097924436525
0.125345,0.112407331459964
0.127345,0.112774840037258
0.129345,0.11285782532247
0.131345,0.113202996481277
0.133345,0.113563357540104
0.135345,0.113694720536962
0.137345,0.114058473648022
0.139345,0.114330802777552
0.141345,0.114426888389945
0.143345,0.114770703696047
0.145345,0.115083798455831
0.147345,0.115181716291321
0.149345,0.115288356146601
0.151345,0.115840815452338
0.153345,0.11587133256892
0.155345,0.116087549629279
0.157345,0.116234397592501
0.159345,0.11658448151692
0.161345,0.116786809554198
0.163345,0.116871056345132
0.165345,0.117019510857949
0.167345,0.117199255658855
0.169345,0.117579063206367
0.171345,0.117658776990308
0.173345,0.117788368638566
0.175345,0.118030939107737
0.177345,0.11822013638559
0.179345,0.118440501950794
