VPRO   0.0000000      1.0000000    
VPRO  0.62124236E-04  1.0050888    
VPRO  0.15330370E-03  1.1001058    
VPRO  0.54645004E-03  1.0803557    
VPRO  0.70448528E-03 0.94585190    
VPRO  0.16120112E-02  1.0983885    
VPRO  0.34937494E-02  1.1007779    
VPRO  0.37088261E-02  1.0744934    
VPRO  0.41043953E-02 0.94784919    
VPRO  0.41745781E-02  1.0370275    
VPRO  0.56059183E-02  1.1417447    
VPRO  0.56985890E-02  1.1969853    
VPRO  0.59495137E-02  1.1116685    
VPRO  0.60532591E-02  1.0057471    
VPRO  0.61431935E-02  1.0245114    
VPRO  0.62512596E-02  1.1386142    
VPRO  0.65031568E-02  1.1298446    
VPRO  0.66064891E-02  1.0137041    
VPRO  0.68277572E-02 0.97735541    
VPRO  0.71272923E-02  1.0041096    
VPRO  0.72279588E-02  1.0918755    
VPRO  0.76967053E-02  1.1492465    
VPRO  0.79532536E-02  1.0603113    
VPRO  0.80438933E-02 0.95762655    
VPRO  0.87992735E-02 0.98347283    
VPRO  0.89426004E-02  1.0184385    
VPRO  0.90643337E-02  1.1673914    
VPRO  0.93191788E-02  1.1212925    
VPRO  0.94217818E-02 0.96610795    
VPRO  0.96889921E-02  1.0283704    
VPRO  0.98072894E-02  1.1563882    
VPRO  0.10165085E-01  1.0854928    
VPRO  0.10326369E-01 0.96651454    
VPRO  0.10500326E-01  1.1066707    
VPRO  0.10678907E-01  1.1662472    
VPRO  0.11148413E-01  1.1209509    
VPRO  0.11433581E-01  1.1849961    
VPRO  0.11665139E-01  1.0833670    
VPRO  0.12226396E-01  1.1022307    
VPRO  0.12314930E-01 0.98807779    
VPRO  0.12736695E-01 0.97254784    
VPRO  0.12937837E-01  1.1749875    
VPRO  0.13024322E-01  1.1272083    
VPRO  0.13161151E-01  1.1354906    
VPRO  0.13256934E-01  1.0095338    
VPRO  0.13556671E-01 0.97645399    
VPRO  0.13687453E-01  1.1043517    
VPRO  0.14157863E-01  1.1496354    
VPRO  0.14260739E-01  1.0443677    
VPRO  0.14510741E-01  1.1659843    
VPRO  0.14650920E-01 0.98171873    
VPRO  0.15363860E-01 0.96585414    
VPRO  0.15844030E-01  1.1240836    
VPRO  0.15959165E-01  1.0188555    
VPRO  0.16515365E-01 0.97260576    
VPRO  0.17108131E-01  1.0220690    
VPRO  0.17318448E-01 0.97930971    
VPRO  0.17451408E-01  1.1423837    
VPRO  0.17588088E-01 0.99299522    
VPRO  0.18005985E-01 0.99617913    
VPRO  0.18053121E-01  1.0502855    
VPRO  0.22649335E-01  1.0782456    
VPRO  0.23917177E-01 0.98276271    
VPRO  0.27000185E-01  1.0055213    
VPRO  0.27232787E-01 0.94969975    
VPRO  0.27403187E-01  1.0971608    
VPRO  0.27731020E-01  1.1498999    
VPRO  0.27808414E-01  1.0764997    
VPRO  0.33293779E-01  1.0356797    
VPRO  0.34825204E-01 0.95596885    
VPRO  0.34952803E-01  1.1026801    
VPRO  0.40367451E-01  1.0180895    
VPRO  0.75317999E-01  1.0224542    
VPRO  0.80855591E-01  1.0809090    
VPRO  0.81996533E-01  1.0986352    
VPRO  0.82242360E-01  1.0568120    
VPRO  0.85253785E-01 0.92168971    
VPRO  0.85388491E-01 0.95848242    
VPRO  0.88403898E-01 0.83728080    
VPRO  0.88452007E-01 0.79215460    
VPRO  0.90245449E-01 0.69788513    
VPRO  0.90597196E-01 0.73337154    
VPRO  0.91122071E-01 0.66487443    
VPRO  0.92108888E-01 0.60185649    
VPRO  0.94613091E-01 0.43626707    
VPRO  0.95899701E-01 0.34565290    
VPRO  0.96807218E-01 0.28715757    
VPRO  0.97748154E-01 0.22779084    
VPRO  0.98468999E-01 0.18383664    
VPRO  0.10009630     0.11364847    
VPRO  0.10046645     0.10915487    
VPRO  0.10125148     0.10633334    
VPRO  0.10377928     0.11213126    
VPRO  0.11221301     0.11796087    
VPRO  0.12374876     0.12237246    
VPRO  0.15626328     0.12997966    
VPRO  0.21447550     0.13878363    
VPRO  0.30567050     0.14842717    
VPRO  0.40900893     0.15753604    
VPRO  0.48879572     0.16389490    
VPRO  0.49995000     0.16439022    

