VPRO   0.0000000      1.0000000    
VPRO  0.32374907E-03  1.0021970    
VPRO  0.54483024E-03  1.0492127    
VPRO  0.66192751E-03  1.2139338    
VPRO  0.93593125E-03  1.0471895    
VPRO  0.13856355E-02 0.99273781    
VPRO  0.14966424E-02  1.1554489    
VPRO  0.28394380E-02  1.0652180    
VPRO  0.29137691E-02  1.0137726    
VPRO  0.36322197E-02 0.99105266    
VPRO  0.37120183E-02  1.0741750    
VPRO  0.64053322E-02  1.0957181    
VPRO  0.64994259E-02  1.0357451    
VPRO  0.68171110E-02  1.0381757    
VPRO  0.69476524E-02  1.2012692    
VPRO  0.73528073E-02  1.1670719    
VPRO  0.74599458E-02  1.0846083    
VPRO  0.77777109E-02  1.1765098    
VPRO  0.79197761E-02 0.98642336    
VPRO  0.89164763E-02  1.0761890    
VPRO  0.90340600E-02 0.98712567    
VPRO  0.92523384E-02 0.96826895    
VPRO  0.96840072E-02  1.1255520    
VPRO  0.10183027E-01  1.1204394    
VPRO  0.10403182E-01  1.0195478    
VPRO  0.10498681E-01  1.1389620    
VPRO  0.11044592E-01  1.1411986    
VPRO  0.11110560E-01  1.0528472    
VPRO  0.11274174E-01 0.98353651    
VPRO  0.12673125E-01  1.0155433    
VPRO  0.14179204E-01  1.1598919    
VPRO  0.14640311E-01  1.1035666    
VPRO  0.14698294E-01  1.0096743    
VPRO  0.15004243E-01  1.0200544    
VPRO  0.15104567E-01  1.1782621    
VPRO  0.16578465E-01 0.99672651    
VPRO  0.17300974E-01  1.0114983    
VPRO  0.17403280E-01  1.0557192    
VPRO  0.17491382E-01  1.1685492    
VPRO  0.18489607E-01  1.0650285    
VPRO  0.18563007E-01  1.1723978    
VPRO  0.18981623E-01  1.2536004    
VPRO  0.19060020E-01  1.1341720    
VPRO  0.20068833E-01  1.1406217    
VPRO  0.20224783E-01  1.2057319    
VPRO  0.21719680E-01  1.0667612    
VPRO  0.21809355E-01  1.2117000    
VPRO  0.22145604E-01  1.0887069    
VPRO  0.22240507E-01  1.2082994    
VPRO  0.22464970E-01  1.0765470    
VPRO  0.40907306E-01  1.0455891    
VPRO  0.46291686E-01  1.0478758    
VPRO  0.46395371E-01  1.1550879    
VPRO  0.46516154E-01  1.1087968    
VPRO  0.46631251E-01 0.98566886    
VPRO  0.46775887E-01  1.0423886    
VPRO  0.47613504E-01 0.99158603    
VPRO  0.47779905E-01  1.1020255    
VPRO  0.48836931E-01 0.94601624    
VPRO  0.49154280E-01  1.0425318    
VPRO  0.49199766E-01  1.1575361    
VPRO  0.49252996E-01  1.2313574    
VPRO  0.49568028E-01  1.0186983    
VPRO  0.50270033E-01 0.98139654    
VPRO  0.50961343E-01  1.1240274    
VPRO  0.51077481E-01  1.0776170    
VPRO  0.52737672E-01  1.0212304    
VPRO  0.52827468E-01  1.1271648    
VPRO  0.56130769E-01  1.0488066    
VPRO  0.56725528E-01  1.0158365    
VPRO  0.63602722E-01  1.0308520    
VPRO  0.64877609E-01  1.1434895    
VPRO  0.71238380E-01 0.98839696    
VPRO  0.72185355E-01  1.0503317    
VPRO  0.72411105E-01  1.1744950    
VPRO  0.72530254E-01  1.0092671    
VPRO  0.73558883E-01 0.99289518    
VPRO  0.73783075E-01  1.2061512    
VPRO  0.74192196E-01  1.0248911    
VPRO  0.74562180E-01 0.98878751    
VPRO  0.75259605E-01  1.0620337    
VPRO  0.81349447E-01  1.0319268    
VPRO  0.85694749E-01 0.98341729    
VPRO  0.90143075E-01 0.79471027    
VPRO  0.90253260E-01 0.76371138    
VPRO  0.90586499E-01 0.77497532    
VPRO  0.90753986E-01 0.69389798    
VPRO  0.93086027E-01 0.57332119    
VPRO  0.95084340E-01 0.43251947    
VPRO  0.96704899E-01 0.31999296    
VPRO  0.97554909E-01 0.26528587    
VPRO  0.98624989E-01 0.19957705    
VPRO  0.10045296     0.11679690    
VPRO  0.10136351     0.11219370    
VPRO  0.10526883     0.11948843    
VPRO  0.12368501     0.12737298    
VPRO  0.17081416     0.13633158    
VPRO  0.24590305     0.14567355    
VPRO  0.35362534     0.15573877    
VPRO  0.49750461     0.16632976    
VPRO  0.49995000     0.16638716    

