"time(s), volume(cm3)",
0,9.894403136
0.0004,9.89395115
0.0008,9.892469983
0.0012,9.889760042
0.0016,9.888606338
0.002,9.891064611
0.0024,9.895357486
0.0028,9.897518131
0.0032,9.895684024
0.0036,9.89269589
0.004,9.892871603
0.0044,9.895884983
0.0048,9.897668915
0.0052,9.896889922
0.0056,9.895357486
0.006,9.893750283
0.0064,9.89189272
0.0068,9.891516286
0.0072,9.893273263
0.0076,9.89395115
0.008,9.891942913
0.0084,9.891190071
0.0088,9.894051587
0.0092,9.89671404
0.0096,9.895759383
0.01,9.893223054
0.0104,9.892244087
0.0108,9.892921809
0.0112,9.893800499
0.0116,9.89457892
0.012,9.896864795
0.0124,9.900962378
0.0128,9.903755038
0.0132,9.902974919
0.0136,9.900031902
0.014,9.896236684
0.0144,9.892469983
0.0148,9.891616665
0.0152,9.89397626
0.0156,9.895332369
0.016,9.894604034
0.0164,9.895809622
0.0168,9.899151911
0.0172,9.900786326
0.0176,9.901037831
0.018,9.901566039
0.0184,9.899101632
0.0188,9.892294285
0.0192,9.888280348
0.0196,9.892043302
0.02,9.897794572
0.0204,9.898975936
0.0208,9.89719145
0.0212,9.89666379
0.0216,9.897618653
0.022,9.898724554
0.0224,9.899177052
0.0228,9.898146433
0.0232,9.895784502
0.0236,9.893599639
0.024,9.891867623
0.0244,9.889985804
0.0248,9.88908283
0.0252,9.89006106
0.0256,9.890989336
0.026,9.891089702
0.0264,9.892093497
0.0268,9.893147741
0.0272,9.891290442
0.0276,9.887076912
0.028,9.883368486
0.0284,9.88053925
0.0288,9.876861586
0.0292,9.870639403
0.0296,9.861834159
0.03,9.853097074
0.0304,9.845420485
0.0308,9.836420281
0.0312,9.824696994
0.0316,9.810396601
0.032,9.793962418
0.0324,9.779058256
0.0328,9.768737404
0.0332,9.758053177
0.0336,9.742162926
0.034,9.725079187
0.0344,9.709987279
0.0348,9.693873139
0.0352,9.675128642
0.0356,9.653695136
0.036,9.629120343
0.0364,9.605675625
0.0368,9.586768913
0.0372,9.565420305
0.0376,9.535309119
0.038,9.502312408
0.0384,9.472301717
0.0388,9.44255751
0.0392,9.412741183
0.0396,9.386826876
0.04,9.36196139
0.0404,9.330898945
0.0408,9.293980524
0.0412,9.257639163
0.0416,9.225207019
0.042,9.194054569
0.0424,9.158578677
0.0428,9.11645363
0.0432,9.072259341
0.0436,9.030914504
0.044,8.99085092
0.0444,8.948879589
0.0448,8.905696814
0.0452,8.861796719
0.0456,8.815143207
0.046,8.765373775
0.0464,8.715698107
0.0468,8.668002039
0.0472,8.619149899
0.0476,8.566027447
