time(s),volume(cm3)
0,1
0.0002,1.00067005462227
0.0004,1.00100197481788
0.0006,1.00099586850432
0.0008,1.00065254222547
0.001,0.999970315333719
0.0012,0.998939820339821
0.0014,0.997512213120486
0.0016,0.995625968825345
0.0018,0.993227177101988
0.002,0.990274662784561
0.0022,0.987355676745338
0.0024,0.983985518535052
0.0026,0.979949438797688
0.0028,0.974270737957529
0.003,0.966694478481922
0.0032,0.958726608602195
0.0034,0.951865247600065
0.0036,0.945941887388748
0.0038,0.9399244699506
0.004,0.933231000684638
0.0042,0.925143912367093
0.0044,0.916092008211016
0.0046,0.906673858016603
0.0048,0.897152938084976
0.005,0.88767660770672
0.0052,0.878551307665477
0.0054,0.869993291131758
0.0056,0.86198309098678
0.0058,0.854025897022335
0.006,0.8463642597417
0.0062,0.839814012359216
0.0064,0.833689635827642
0.0066,0.827562484462027
0.0068,0.821355173492191
0.007,0.814786160053573
0.0072,0.80773611443953
0.0074,0.800073718761061
0.0076,0.792395222168181
0.0078,0.78475728656544
0.008,0.776780292131503
0.0082,0.767893411339861
0.0084,0.75751645380347
0.0086,0.746134292785661
0.0088,0.734837163552476
0.009,0.724260303261791
0.0092,0.714394323058171
0.0094,0.70470304492594
0.0096,0.694753255391573
0.0098,0.684520883210909
0.01,0.674175600842588
0.0102,0.664177013803208
0.0104,0.65528511325784
0.0106,0.647538604774336
0.0108,0.640414040411057
0.011,0.633639147872743
0.0112,0.627029036948307
0.0114,0.620015555226476
0.0116,0.612239399952757
0.0118,0.603604283428719
0.012,0.594100882636964
0.0122,0.584040991634727
0.0124,0.573663296498581
0.0126,0.563265581512134
0.0128,0.553317271295771
0.013,0.544146707869782
0.0132,0.535783613730323
0.0134,0.52797122868091
0.0136,0.520477742965004
0.0138,0.513049299335283
0.014,0.505534993319384
0.0142,0.498000437108516
0.0144,0.490386595928358
0.0146,0.482614800136387
0.0148,0.474703397717065
0.015,0.466628567348595
0.0152,0.458334464749515
0.0154,0.449916617846122
0.0156,0.441459774577307
0.0158,0.433003720258278
0.016,0.424511473091181
0.0162,0.415926499427472
0.0164,0.407350425396285
0.0166,0.398892609827889
0.0168,0.390594906834821
0.017,0.382389630507645
0.0172,0.374229331132794
0.0174,0.366150799748859
0.0176,0.358183014416684
0.0178,0.350393772831148
0.018,0.3428323693897
0.0182,0.335347516071019
0.0184,0.327810823760701
0.0186,0.320227808913074
0.0188,0.312591437756615
0.019,0.304920424422388
0.0192,0.297241878002359
0.0194,0.289567600209556
0.0196,0.281915594627793
0.0198,0.274332230913579
0.02,0.266833800718273
0.0202,0.259432754948718
0.0204,0.252093079195161
0.0206,0.244744338739779
0.0208,0.237325228081092
0.021,0.22984264901748
0.0212,0.222328074984599
0.0214,0.214800054127821
0.0216,0.20725878198566
0.0218,0.199689830714312
0.022,0.192063416368437
0.0222,0.184369764388047
0.0224,0.176626720315138
0.0226,0.168863389922685
0.0228,0.161136710180057
0.023,0.153569350891147
0.0232,0.146317467359908
0.0234,0.13952664709557
0.0236,0.133310680541354
0.0238,0.1277442258766
0.024,0.12285152323728
0.0242,0.11859522038096
0.0244,0.114911190816936
0.0246,0.111727007363593
0.0248,0.108961417619392
0.025,0.106526629938107
0.0252,0.104341913678316
0.0254,0.102340082488153
0.0256,0.100468645190477
0.0258,0.098698524388985
0.026,0.097022270897706
0.0262,0.095437921672558
0.0264,0.093940251876668
0.0266,0.092526436699573
0.0268,0.091190462017848
0.027,0.089919828544707
0.0272,0.088708164684815
0.0274,0.087564492431771
0.0276,0.08650612423547
0.0278,0.085544912815185
0.028,0.084685297810337
0.0282,0.083930705453215
0.0284,0.083283211378121
0.0286,0.082746659017794
0.0288,0.082321077370778
0.029,0.081997689115736
0.0292,0.08176033124203
0.0294,0.081592691967652
0.0296,0.081479892961287
0.0298,0.081406318375497
0.03,0.081360160207917
0.0302,0.081336559721109
0.030305,0.081333251890872
0.032305,0.081963741034402
0.034305,0.082940180202778
0.036305,0.084242036347723
0.038305,0.085802300667339
0.040305,0.086797991909444
0.042305,0.087920798825609
0.044305,0.088857084719666
0.046305,0.089746400357691
0.048305,0.090503901635523
0.050305,0.09117721551605
0.052305,0.091995768669293
0.054305,0.092711183981269
0.056305,0.093370424119326
0.058305,0.093996762813424
0.060305,0.094567120435949
0.062305,0.095151926394454
0.064305,0.095680445838303
0.066305,0.096244547890476
0.068305,0.096808904975051
0.070305,0.097409676025518
0.072305,0.097878753783307
0.074305,0.098431582021629
0.076305,0.098787962787407
0.078305,0.099239186828999
0.080305,0.099713143494441
0.082305,0.100097446643728
0.084305,0.10054618483669
0.086305,0.101029472870837
0.088305,0.101375906183354
0.090305,0.101839489176933
0.092305,0.102337287611397
0.094305,0.102655005703887
0.096305,0.103069340020649
0.098305,0.103442955793375
0.100305,0.103849234343384
0.102305,0.104004417486409
0.104305,0.104535109784498
0.106305,0.104754100425647
0.108305,0.105110192309352
0.110305,0.105443305416018
0.112305,0.105938509245316
0.114305,0.106112340399586
0.116305,0.106544493207234
0.118305,0.106730457659434
0.120305,0.10714238799416
0.122305,0.10744141335644
0.124305,0.107607618889138
0.126305,0.108107821261077
0.128305,0.108273755862738
0.130305,0.108672940766956
0.132305,0.108947664875548
0.134305,0.109144875632276
0.136305,0.109533820590837
0.138305,0.109756302191826
0.140305,0.109863425368767
0.142305,0.110255285796984
0.144305,0.110520371789211
0.146305,0.110607625941341
0.148305,0.110804319610815
0.150305,0.111210037854115
0.152305,0.111355081563546
0.154305,0.111432338783304
0.156305,0.111791274651233
0.158305,0.112145984030441
