time(s),volume(cm3)
0,1
0.000199999999999999,1.00178115908496
0.000400000000000001,1.00335598421776
0.0006,1.00474892556505
0.000800000000000002,1.0059979765131
0.001,1.0071447773153
0.0012,1.00822744085854
0.0014,1.00926356293813
0.0016,1.01020231537928
0.0018,1.01079012710979
0.002,1.01039180775997
0.0022,1.01047294191167
0.0024,1.01072041292958
0.0026,1.01112875713123
0.0028,1.01211204297837
0.003,1.01341873629919
0.0032,1.01424458276677
0.0034,1.01345286766891
0.0036,1.00990835390379
0.0038,1.00356404217532
0.004,0.995263015626441
0.0042,0.985207544245038
0.0044,0.974010403545776
0.0046,0.962399150828882
0.0048,0.950984236076707
0.005,0.940455783425056
0.0052,0.931684042242768
0.0054,0.925567316706434
0.0056,0.922527481343608
0.0058,0.921211215947518
0.006,0.920075856518389
0.0062,0.91754040968669
0.0064,0.912629165184737
0.0066,0.905037692548525
0.0068,0.895354846569984
0.007,0.884554343679592
0.0072,0.873115978469345
0.0074,0.861645071736622
0.0076,0.851135995420547
0.0078,0.842331836874165
0.008,0.835316491511563
0.0082,0.829586216886486
0.0084,0.8243847670735
0.0086,0.818858946225088
0.0088,0.812202629645085
0.009,0.804034048818286
0.0092,0.794485684508312
0.0094,0.783802841399681
0.0096,0.772243054965814
0.0098,0.760296271728345
0.01,0.748136177472676
0.0102,0.736024810043214
0.0104,0.724109775132999
0.0106,0.712800569633846
0.0108,0.702325503134489
0.011,0.692471093586865
0.0112,0.683053737509476
0.0114,0.674016561431555
0.0116,0.665542788633065
0.0118,0.657621951992583
0.012,0.650093364920194
0.0122,0.642764358748315
0.0124,0.63553861041508
0.0126,0.628235037988722
0.0128,0.620653481603124
0.013,0.612921317082368
0.0132,0.605210388693852
0.0134,0.597414823258416
0.0136,0.589332403600269
0.0138,0.580962993555847
0.014,0.572286509625728
0.0142,0.563523142773114
0.0144,0.554847440883435
0.0146,0.546151257427731
0.0148,0.53737976243011
0.015,0.528565875288213
0.0152,0.519949051818552
0.0154,0.511615650689409
0.0156,0.503252818315439
0.0158,0.494625946068085
0.016,0.485835286387301
0.0162,0.477086679984334
0.0164,0.468378750057345
0.0166,0.459731289515229
0.0168,0.451242820926197
0.017,0.442858346002944
0.0172,0.434556982267196
0.0174,0.426423895377072
0.0176,0.418535046773287
0.0178,0.410885594981664
0.018,0.403317512070129
0.0182,0.395616585708014
0.0184,0.387769650669474
0.0186,0.379886755691533
0.0188,0.372097758780189
0.019,0.364424787236532
0.0192,0.356721037389562
0.0194,0.348890406203297
0.0196,0.341019389427319
0.0198,0.333205835143932
0.02,0.325492485485279
0.0202,0.317861086047984
0.0204,0.310312332582888
0.0206,0.302826381899198
0.0208,0.295395522080771
0.021,0.288021394238297
0.0212,0.280676940500032
0.0214,0.273335121574487
0.0216,0.26595059653797
0.0218,0.258473509981909
0.022,0.250918615889391
0.0222,0.243353133167938
0.0224,0.235830644368794
0.0226,0.228366742858778
0.0228,0.220969950646214
0.023,0.21365748591787
0.0232,0.206420465036588
0.0234,0.199234491946185
0.0236,0.192049859840224
0.0238,0.184790472664325
0.024,0.177414819809766
0.0242,0.169955347039529
0.0244,0.162479647111859
0.0246,0.155119929275744
0.0248,0.148041482988473
0.025,0.141400411658061
0.0252,0.135310461864097
0.0254,0.129823569041409
0.0256,0.124951859435209
0.0258,0.120673762673115
0.026,0.116942971442129
0.0262,0.113700464958297
0.0264,0.110882151735711
0.0266,0.108418522056838
0.0268,0.106234036166055
0.027,0.104267088163431
0.0272,0.102476593417875
0.0274,0.100831794998617
0.0276,0.0993108843258828
0.0278,0.0978971827698218
