time(s),volume(cm3)
0,1
0.000199999999999999,0.996201525641786
0.000400000000000001,0.992844324888817
0.0006,0.989905368314985
0.000800000000000002,0.987391108492218
0.001,0.985329100528886
0.0012,0.983747926196952
0.0014,0.9826707978973
0.0016,0.982087574917073
0.0018,0.98183121447154
0.002,0.981221847721813
0.0022,0.981589786499261
0.0024,0.983189144538078
0.0026,0.985658016108858
0.0028,0.988025896525564
0.003,0.989669836746709
0.0032,0.990420618893415
0.0034,0.990062161076215
0.0036,0.988922936357962
0.0038,0.987286597566492
0.004,0.985036184027922
0.0042,0.982388172994672
0.0044,0.979454815183588
0.0046,0.977118980029882
0.0048,0.975554524255537
0.005,0.974235154593507
0.0052,0.972985991391885
0.0054,0.971191342388271
0.0056,0.967776897113398
0.0058,0.962403879716903
0.006,0.955105791825221
0.0062,0.946479703161129
0.0064,0.93717004694001
0.0066,0.927657242767381
0.0068,0.918378808348813
0.007,0.909378794814828
0.0072,0.901268620905086
0.0074,0.894671769173335
0.0076,0.889072726138617
0.0078,0.883563514384069
0.008,0.877360746995255
0.0082,0.869997360566663
0.0084,0.861286030396001
0.0086,0.851344309462159
0.0088,0.841560533658886
0.009,0.832770533662824
0.0092,0.824803392898384
0.0094,0.817178133360847
0.0096,0.809424195795003
0.0098,0.800904482418418
0.01,0.791772674472867
0.0102,0.782106942750764
0.0104,0.771754220881789
0.0106,0.760786451084356
0.0108,0.749802285098138
0.011,0.739396018727004
0.0112,0.729609079247712
0.0114,0.720416820885063
0.0116,0.711874955975697
0.0118,0.703689299780115
0.012,0.695200829228059
0.0122,0.685986833340053
0.0124,0.676357779071793
0.0126,0.666685496368174
0.0128,0.657465020037137
0.013,0.64902261404622
0.0132,0.641258870338785
0.0134,0.63353666043719
0.0136,0.62560664157085
0.0138,0.617465047012232
0.014,0.608866974383328
0.0142,0.599835372162151
0.0144,0.590622413268339
0.0146,0.581354535166216
0.0148,0.571958573539429
0.015,0.562492259550973
0.0152,0.55307539214823
0.0154,0.543742378616729
0.0156,0.534377287267423
0.0158,0.524821385764451
0.016,0.514961352281178
0.0162,0.504867445028617
0.0164,0.49486667825435
0.0166,0.485238812425626
0.0168,0.475954235499447
0.017,0.466920739781388
0.0172,0.458087800699087
0.0174,0.449479220146694
0.0176,0.440982638651331
0.0178,0.432480240475998
0.018,0.42396204729089
0.0182,0.415416160929602
0.0184,0.406862877431368
0.0186,0.398327728833345
0.0188,0.389825829976374
0.019,0.381364405890995
0.0192,0.372947497354998
0.0194,0.364540880690689
0.0196,0.356105899832956
0.0198,0.34767164822517
0.02,0.339352092132327
0.0202,0.331217616962377
0.0204,0.323215463736301
0.0206,0.315253998715721
0.0208,0.307283491361232
0.021,0.299289287247576
0.0212,0.291261845318902
0.0214,0.283167994141605
0.0216,0.274988801478746
0.0218,0.266752237983884
0.022,0.258489954241568
0.0222,0.250250386485522
0.0224,0.242094282564359
0.0226,0.23405709866262
0.0228,0.226138043554993
0.023,0.218304333358094
0.0232,0.210507029803474
0.0234,0.202702023395789
0.0236,0.194860564762813
0.0238,0.186950349085008
0.024,0.178941069272667
0.0242,0.17084810314969
0.0244,0.162765701114845
0.0246,0.154862278580509
0.0248,0.147311572585851
0.025,0.140245622912692
0.0252,0.133756775698949
0.0254,0.127919655341436
0.0256,0.122773386098321
0.0258,0.118309020907959
0.026,0.114480948338885
0.0262,0.111219148031816
0.0264,0.108439029570797
0.0266,0.106047588873719
0.0268,0.103955621585163
0.027,0.102088678920964
0.0272,0.100393799797589
0.0274,0.0988336129645854
0.0276,0.0973807737940213
0.0278,0.0960137659589641
0.028,0.0947163586561296
0.0282,0.0934873125857754
0.0284,0.0923344873193234
0.0286,0.0912600813462279
0.0288,0.0902580994697402
0.029,0.089324421922761
0.0292,0.0884612526694423
0.0294,0.0876712321193938
0.0296,0.0869550364898063
0.0298,0.0863133027556299
0.03,0.0857476742971662
0.0302,0.085260116642246
0.0304,0.0848488279947875
0.0306,0.0845079919168245
0.0308,0.0842299567549171
0.031,0.0840079357378078
0.0312,0.0838369410272088
0.0314,0.0837094153622981
0.0316,0.0836147810760902
0.0318,0.0835438851717466
0.032,0.0834917300164412
0.0322,0.083456875799604
0.0324,0.0834384181248972
0.03257,0.0834338263954765
0.03457,0.0837787072401114
0.03657,0.0845745227880908
0.03857,0.0855681534027054
0.04057,0.0866439924872688
0.04257,0.087643460697976
0.04457,0.0884769860815216
0.04657,0.0893490317499458
0.04857,0.0901200790138356
0.05057,0.0908305948072826
0.05257,0.0914779944520346
0.05457,0.0921393868187978
0.05657,0.0927180968376885
0.05857,0.0932721879741392
0.06057,0.0938358758376396
0.06257,0.094330290924494
0.06457,0.0948586531624656
0.06657,0.0953730252910045
0.06857,0.0958300174545162
0.07057,0.0962635541197301
0.07257,0.0966857367491147
0.07457,0.0971423066625889
0.07657,0.0975559140859704
0.07857,0.0979775477828474
0.08057,0.0983450588862457
0.08257,0.0987266732194422
0.08457,0.0990872443176626
0.08657,0.0994182982813501
0.08857,0.0996610022254343
0.09057,0.100047732739049
0.09257,0.100442157277779
0.09457,0.100772886396074
0.09657,0.101068857741543
0.09857,0.101333442443773
0.10057,0.101680991602105
0.10257,0.101964297577402
0.10457,0.102191966764036
0.10657,0.102560365566793
0.10857,0.102759315912593
0.11057,0.10300003350869
0.11257,0.10323857704834
0.11457,0.103450748153448
0.11657,0.103729641727363
0.11857,0.103955450214978
0.12057,0.104204102178309
0.12257,0.104448370773613
0.12457,0.104759500542158
0.12657,0.104864912285602
0.12857,0.105217261623718
0.13057,0.105356384218638
0.13257,0.105699051722279
0.13457,0.105825762712281
0.13657,0.106061927592397
0.13857,0.106291124176586
0.14057,0.106480165239215
0.14257,0.10671791049642
0.14457,0.106804818028062
0.14657,0.107116789301178
0.14857,0.107246695178322
0.15057,0.107453315706425
0.15257,0.107680822906404
0.15457,0.107784849350016
0.15657,0.108055568075199
0.15857,0.108276766899437
0.16057,0.108354599993032
0.16257,0.108710413939269
0.16457,0.10880181383454
0.16657,0.109063325537133
0.16857,0.109250524254171
0.17057,0.10935823232555
0.17257,0.109654173845819
0.17457,0.109763474359504
0.17657,0.109801985623305
0.17857,0.110208547286222
0.18057,0.110259784441875
0.18257,0.110336075287727
0.18457,0.110696812133754
0.18657,0.110805848668756
0.18857,0.110875505301888
0.19057,0.111064320009876
0.19257,0.111293091546065
0.19457,0.111473698138646
0.19657,0.111691332574456
0.19857,0.111910226349855
0.20057,0.111953440030814
0.20257,0.112172047356211
0.20457,0.11245308164167
0.20657,0.112632383476568
0.20857,0.112916978944867
0.21057,0.11327952473459
0.21257,0.113494147638284
0.21457,0.113656830187256
0.21657,0.113837882965585
0.21857,0.114073965227379
0.22057,0.114178860542271
0.22257,0.114325042692407
0.22457,0.114508864775229
0.22657,0.114711475641902
0.22857,0.114814868315933
0.23057,0.114970208897409
0.23257,0.115252567623079
0.23457,0.115342675710794
0.23657,0.115389564054279
0.23857,0.115640777698147
0.24057,0.115797695392116
0.24257,0.115915099187576
0.24457,0.115988605940949
0.24657,0.116172063287994
0.24857,0.116324447061907
0.25057,0.116497152171516
0.25257,0.116624154939129
0.25457,0.116921519576573
0.25657,0.117041695662449
0.25857,0.117187885285273
0.26057,0.117226522636377
0.26257,0.117629327987116
0.26457,0.1177174497661
0.26657,0.117793554599202
0.26857,0.117837125704694
0.27057,0.118153032508856
0.27257,0.118304465350338
0.27457,0.118373005951112
0.27657,0.118464858600913
0.27857,0.118618840956205
0.28057,0.118924864139741
0.28257,0.119015359125714
0.28457,0.119032621871575
0.28657,0.119120507771318
0.28857,0.119475383010516
0.29057,0.119590936628421
0.29257,0.119668566188797
0.29457,0.119801197609117
0.29657,0.119857884951695
0.29857,0.120213107354699
0.30057,0.120252515896158
0.30257,0.120277414089559
0.30457,0.120365751262998
0.30657,0.12049857913586
0.30857,0.120874911739936
0.31057,0.120850323478271
0.31257,0.12096904328276
0.31457,0.121073432919222
0.31657,0.121197517165282
0.31857,0.121398587875421
0.32057,0.121573165063878
0.32257,0.121607249779682
0.32457,0.121627519880798
0.32657,0.121762182995119
0.32857,0.121980379194932
0.33057,0.1221868380683
0.33257,0.122274935863855
0.33457,0.122371687867947
0.33657,0.122444599857257
0.33857,0.122817367852765
0.34057,0.122888877734395
0.34257,0.122948250561581
0.34457,0.123044459263971
0.34657,0.123188853499915
0.34857,0.123474294412443
0.35057,0.123551432556496
0.35257,0.123690993228112
0.35457,0.123711429703458
0.35657,0.123914472998944
0.35857,0.124165044463818
0.36057,0.124257076048705
0.36257,0.124330907211947
0.36457,0.124336919665152
0.36657,0.124620033063066
0.36857,0.12475179548021
0.37057,0.12494325869138
0.37257,0.12505051054242
0.37457,0.125140309320577
0.37657,0.125170183508989
0.37857,0.12541171844139
0.38057,0.1256262974126
0.38257,0.125721338981947
0.38457,0.125735734836116
0.38657,0.125818983526642
0.38857,0.125911701773013
0.39057,0.126134638203232
0.39257,0.126223850898858
0.39457,0.126478528117049
0.39657,0.126399529398778
0.39857,0.126519389134066
