,mass,volume,temperature,AR,HE,N2,H2,H,O,O2,OH,H2O,HO2,H2O2,CO,CO2,C,CH,CH2,CH2(S),CH3,CH4,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,CH2CHO,CH3CHO,CH3CO,H2CC,OH*,CH*
0.00366010186472908,0.21209763872793166,1.0,2454.949418500126,0.9480285908364667,-2.6146592418708396e-26,0.0,1.5138770957044928e-06,1.1821549799830845e-05,0.004553019245548098,0.015229140308208851,0.0008770821921137171,0.0001971755111214036,2.770977337741126e-07,5.066421830036159e-09,0.010385917295069566,0.0207154565192426,6.881616170761044e-16,4.975650346161154e-18,9.245411570275105e-20,8.568033631190612e-21,1.7124559069784512e-19,3.2046048733611503e-19,4.878731045423002e-10,1.6355911124570064e-13,3.395866779884676e-19,3.1213017217911267e-20,6.767461809822796e-22,-4.522448145145982e-24,-2.11705941764105e-21,-1.3655384785318588e-21,-4.9115524483762704e-20,-6.555967753667585e-25,-4.054642220820142e-28,-4.605832468754197e-21,-1.3279280867798278e-18,-7.309576175967063e-20,-1.1463264954503344e-17,-7.691418872935022e-21,7.639061085685612e-22,1.3013401558522878e-11,2.392575215613447e-24
0.0036951422942239544,0.21209763872793166,1.0,2456.2288858285124,0.9480285908364667,-2.614636071761182e-26,0.0,1.5110980531625222e-06,1.1771468271500851e-05,0.004542358399829959,0.015231593889050259,0.0008775008674344843,0.00019742564512620115,2.789013205191383e-07,5.051701860048021e-09,0.01037263005071461,0.02073633329333198,6.954088852800732e-16,4.997264556668639e-18,1.0363686250153311e-19,9.044971721520939e-21,4.8219366058426344e-20,1.602551022663703e-19,4.85391450352438e-10,1.6341237059594544e-13,3.3726920383722687e-19,3.098859133849585e-20,5.680130906423924e-22,-2.1272363976788917e-24,-1.9580817101966157e-21,-9.0388931682977e-22,-3.284778761475334e-20,-4.018843043571946e-25,-2.8077691570065986e-28,-4.312914094512797e-21,-1.0528130303908904e-18,-4.51780939029097e-20,-7.150304405953395e-18,-4.760706531993099e-21,3.4527504864759347e-22,1.3016023988803926e-11,2.4166486743316377e-24
0.003730182723718829,0.21209763872793166,1.0,2457.499623047792,0.9480285908364667,-2.6146272727726875e-26,0.0,1.5083373828038674e-06,1.1721887912025607e-05,0.004531777870045893,0.015234016399816162,0.0008779138510162468,0.00019767414956990437,2.8071003411032466e-07,5.037115092153004e-09,0.01035941712388835,0.020757093300501843,7.026678694810039e-16,5.023716005686717e-18,1.5099390864314256e-19,1.1553646797648732e-20,-1.6570755350707936e-20,-1.7181241495421832e-19,4.829402710935023e-10,1.6326753940468712e-13,3.367676864633099e-19,3.078150896729742e-20,4.537412818808249e-22,1.199240248759595e-24,1.1748757985190846e-21,7.54098104819514e-22,2.728865383833111e-20,3.497233613569012e-25,2.3343163043777313e-28,3.4157361533939057e-20,6.934052840490045e-19,4.0248993348770647e-20,6.300106219978904e-18,4.227743443411007e-21,-3.6597589733287983e-22,1.3019427935153347e-11,2.4762543981056227e-24
0.0037652231532137037,0.21209763872793166,1.0,2458.7617084661742,0.9480285908364667,-2.614603300841703e-26,0.0,1.5055949573915967e-06,1.1672802066947163e-05,0.004521276860933439,0.015236408262783491,0.0008783212260081726,0.00019792104104984285,2.8252375768995957e-07,5.022656495758495e-09,0.010346278024135914,0.020777737311350172,7.099370640110306e-16,5.045154677254044e-18,1.5322313088824635e-19,1.2583042340063897e-20,2.260030881456879e-19,4.753525144465109e-21,4.8051911263916e-10,1.6312525305254265e-13,3.360680136196104e-19,3.06147349963224e-20,5.831184076306453e-22,1.817977087658824e-23,2.248407166304268e-21,1.8654724127704272e-22,7.085621996660728e-21,1.5800921515259638e-26,-1.0576925190507784e-28,4.3580998570392636e-20,2.549602374013314e-19,7.25164573276879e-21,1.1788615786376805e-18,7.772422867930172e-22,2.1797711214943965e-22,1.3023600269159635e-11,2.532195623992679e-24
0.0038002635827085783,0.21209763872793166,1.0,2460.0152191906604,0.9480285908364667,-2.614548590458407e-26,0.0,1.5028706510110193e-06,1.1624204192655137e-05,0.004510854589845847,0.015238769892879422,0.0008787230742513042,0.0001981663358559116,2.843423731781303e-07,5.008317644590364e-09,0.01033321226758145,0.020798266086137912,7.172175550690159e-16,5.071149867965739e-18,2.083605093120446e-19,1.4927841787114795e-20,-1.3893224873578563e-19,-5.960002778686065e-19,4.781275267418959e-10,1.6298284308562488e-13,3.3420896841880647e-19,3.037424722788008e-20,2.722677767810632e-22,2.0285859178301775e-23,4.227669138804552e-21,2.523942532138214e-21,9.109334555624376e-20,1.193970249024423e-24,7.866163980433649e-28,7.015892868570395e-20,2.388614471149355e-18,1.3610768343268035e-19,2.130010152082712e-17,1.4292792356547345e-20,-1.3792733166879212e-21,1.3028528050935586e-11,2.5580457027358345e-24
0.003835304012203453,0.21209763872793166,1.0,2461.260231207837,0.9480285908364667,-2.614527665057475e-26,0.0,1.500164337658991e-06,1.1576087879544052e-05,0.004500510285633956,0.015241101698796946,0.0008791194758695981,0.00019841004997144516,2.8616578077343946e-07,4.9941172715415244e-09,0.010320219376335373,0.02081868037572075,7.245052792987561e-16,5.0673802694877445e-18,-6.081152551018835e-20,1.2462310144005457e-22,4.758379841606238e-19,1.511901428283721e-18,4.757650801437599e-10,1.6284601560831904e-13,3.265175347991065e-19,3.020110221966566e-20,1.2393834346809046e-21,-4.413500659029231e-23,-1.1905675730970486e-20,-6.278489993206589e-21,-2.270500032328422e-19,-2.8853178933998883e-24,-1.7296018652209673e-27,-1.0537081630232346e-19,-5.580932720547493e-18,-3.41436992288117e-19,-5.329087013647034e-17,-3.582216120141723e-20,3.111608768376243e-21,1.3034198575106598e-11,2.4307282772238426e-24
0.003859255682345682,0.21209763872793166,1.0,2462.106400026456,0.9480285908364667,-2.614510301105241e-26,0.0,1.498324743267603e-06,1.1543472093112733e-05,0.004493483970219197,0.015242678636717603,0.000879387340677511,0.00019857573784865922,2.8741485118934937e-07,4.984475462160416e-09,0.010311379848335352,0.020832568946076012,7.294940210411045e-16,5.0851069374658725e-18,6.615982199004422e-21,2.641678250986299e-21,-2.760133391405701e-19,4.956414045181415e-19,4.74166783384641e-10,1.627486289872798e-13,3.2291370416160017e-19,2.999418642831723e-20,4.450357377203001e-22,-3.334802603163017e-23,-1.0190142901208453e-20,-3.679841380014584e-21,-1.344906605552553e-19,-1.5518990839573786e-24,-1.1622495174303613e-27,-1.0703605690964418e-19,-4.707485590969721e-18,-1.7328340937542467e-19,-2.780738921920335e-17,-1.8329027559595188e-20,1.0569386379570527e-21,1.3038495523276728e-11,2.4453737112818364e-24
0.003875971761322266,0.21209763872793166,1.0,2462.6946292098146,0.9480285908364667,-2.6144862790596857e-26,0.0,1.497045799781205e-06,1.1520839752224251e-05,0.0044886014894945404,0.01524377111764435,0.0008795728132490895,0.00019869094227114044,2.882878614727561e-07,4.977780029769957e-09,0.010305230626182937,0.020842230537106196,7.329797393418141e-16,5.118120236371631e-18,2.151555110199691e-19,1.5202521268210108e-20,-5.014507307350512e-20,-6.083427214244509e-19,4.730591926336439e-10,1.626835148485839e-13,3.3096642048628713e-19,2.996881899466342e-20,2.402535729808355e-22,1.1839885588625918e-23,5.30909928116687e-21,2.828677080042202e-21,1.0284201989625556e-19,1.2646358917147419e-24,8.706079701273489e-28,7.091330442391808e-20,2.385107339943931e-18,1.479566602985354e-19,2.3294838610401445e-17,1.5553761860767205e-20,-1.2224942974217006e-21,1.3041694434204251e-11,2.6351114914215746e-24
0.0038926878402988497,0.21209763872793166,1.0,2463.2809607813306,0.9480285908364667,-2.6144714322821047e-26,0.0,1.4957708901037332e-06,1.1498313938114599e-05,0.0044837363820348225,0.015244857007145703,0.0008797570846681719,0.00019880579459165195,2.891619098845933e-07,4.971118877071875e-09,0.010299097756266442,0.020851866435675895,7.364648012177936e-16,5.1203161167856365e-18,1.1526904230699552e-19,1.1562508392325264e-20,6.301607791463969e-19,6.025321834831172e-19,4.719580260569745e-10,1.6262114114174925e-13,3.304760625227667e-19,2.993679386122591e-20,1.0684757509044725e-21,2.3321911546062562e-23,6.745035604096041e-22,-1.4799884002162365e-21,-5.2979138881219914e-20,-7.7156021666454065e-25,-4.633565146878961e-28,4.302549422218805e-20,-2.1596987813114466e-19,-9.685032407014849e-20,-1.4670865905622985e-17,-1.0057144708013974e-20,1.216840737505516e-21,1.3045056275199694e-11,2.6255843473002984e-24
0.003909403919275434,0.21209763872793166,1.0,2463.865402637447,0.9480285908364667,-2.614545205242513e-26,0.0,1.4945000013106986e-06,1.1475893974737542e-05,0.004478888567975678,0.015245936347122898,0.000879940163423595,0.00019892029648205356,2.9003697751714735e-07,4.964480374369126e-09,0.010292981188651185,0.02086147672024158,7.399552511419646e-16,5.14814046845343e-18,3.197840796292845e-19,1.697873097764693e-20,-1.7993226017334952e-18,-2.4622198542053207e-18,4.708632298488919e-10,1.62548814979673e-13,3.2335832912226227e-19,2.955489719987004e-20,-9.592752363474111e-22,-2.4172923806956052e-23,5.604808020405253e-21,8.581017851021273e-21,3.0757637054274597e-19,4.320207117452681e-24,2.9021247108669396e-27,1.1184378722040036e-19,7.025460102401545e-18,4.888241127482236e-19,7.621541750513427e-17,5.1344487612562304e-20,-6.179860508359129e-21,1.3048579710333756e-11,2.5967546416494317e-24
