0.64625646648673,0.0610133823386976,1547.37329815258
0.656630960413855,0.0807016828598894,1522.9254486717
0.665286212325686,0.0954458577073746,1503.11246719548
0.682614991003149,0.118269971981976,1464.95464233862
0.702687809266757,0.183298071083244,1423.10708512715
0.710657051282051,0.20499387768958,1407.14849475702
0.724152327935223,0.278832973135072,1380.92492618411
0.739040710751237,0.36880909246945,1353.10543174746
0.746637426900585,0.487819446741864,1339.33816330527
0.766393949617634,0.615848211066027,1304.8119710482
0.779901878092667,0.770264133899067,1282.21258095391
0.795110773729194,1.21624268965488,1257.68639168332
