0.644208277103014,0.0483293023857176,1552.29300141403
0.668437921727395,0.0799528608386076,1496.02523659306
0.681591599190283,0.104771440481564,1467.15423310378
0.695466430499325,0.115008183741574,1437.88392386104
0.717975427350427,0.171718787691456,1392.80532718277
0.734259727845254,0.216786577313656,1361.91590261199
0.760585357624831,0.329775679203361,1314.77682284447
0.776506972559604,0.461283171860388,1287.81844251017
0.799676675663518,0.86143531527654,1250.50539853531
0.821515125955915,1.09770547405819,1217.26304045394
