0.647916666666667,0.0460960448682844,1543.40836012862
0.657440476190476,0.0587176639073326,1521.05024898144
0.674702380952381,0.0876885609458743,1482.13498014998
0.681845238095238,0.0933189771573324,1466.60846791794
0.703273809523809,0.108651577465254,1421.92128650021
0.718452380952381,0.142283045721435,1391.88069594035
0.734821428571429,0.21102034285686,1360.87484811665
0.765178571428571,0.361874981241128,1306.88448074679
0.789880952380952,0.571158647812643,1266.01356443105
0.80922619047619,0.82969585208349,1235.74843692534
0.813988095238095,1.03517795563018,1228.51919561243
