"time(s), volume(cm3)",
0,9.425957741
0.0004,9.430469032
0.0008,9.433199241
0.0012,9.432989157
0.0016,9.429524391
0.002,9.422918097
0.0024,9.414335638
0.0028,9.40639749
0.0032,9.401808879
0.0036,9.401808879
0.004,9.405249844
0.0044,9.409842392
0.0048,9.413708373
0.0052,9.416741068
0.0056,9.419461979
0.006,9.421975224
0.0064,9.423651591
0.0068,9.423651591
0.0072,9.422603779
0.0076,9.42155624
0.008,9.4211373
0.0084,9.420299555
0.0088,9.41768271
0.0092,9.413290249
0.0096,9.409737959
0.01,9.410782426
0.0104,9.418205942
0.0108,9.430049163
0.0112,9.441085224
0.0116,9.446351128
0.012,9.444349275
0.0124,9.437928976
0.0128,9.431623892
0.0132,9.427950477
0.0136,9.42627232
0.014,9.424594856
0.0144,9.422394252
0.0148,9.421451502
0.0152,9.423442009
0.0156,9.427530871
0.016,9.429524391
0.0164,9.426062596
0.0168,9.418415257
0.0172,9.412245131
0.0176,9.413290249
0.018,9.422394252
0.0184,9.43393461
0.0188,9.440138092
0.0192,9.436877445
0.0196,9.42627232
0.02,9.414544752
0.0204,9.407127978
0.0208,9.405562809
0.0212,9.407649839
0.0216,9.409946828
0.022,9.410155714
0.0224,9.407441089
0.0228,9.402330044
0.0232,9.395976398
0.0236,9.390672036
0.024,9.38734739
0.0244,9.384855713
0.0248,9.380084319
0.0252,9.370455131
0.0256,9.35723983
0.026,9.345506619
0.0264,9.340371328
0.0268,9.341397855
0.0272,9.342938148
0.0276,9.338216472
0.028,9.325720784
0.0284,9.310207017
0.0288,9.297595702
0.0292,9.288771308
0.0296,9.27834927
0.03,9.259598073
0.0304,9.230938004
0.0308,9.197828243
0.0312,9.167941771
0.0316,9.145699948
0.032,9.129709336
0.0324,9.114753165
0.0328,9.096668894
0.0332,9.074732946
0.0336,9.050821952
0.034,9.027247399
0.0344,9.004286916
0.0348,8.980245222
0.0352,8.952354604
0.0356,8.919778483
0.036,8.884737987
0.0364,8.85092238
0.0368,8.821175315
0.0372,8.794512839
0.0376,8.767241229
0.038,8.735863038
0.0384,8.699700983
0.0388,8.660788674
0.0392,8.620833647
0.0396,8.580296434
0.04,8.539285941
0.0404,8.498977321
0.0408,8.461308973
0.0412,8.426447801
0.0416,8.391041015
0.042,8.350208819
0.0424,8.301724074
0.0428,8.248513816
0.0432,8.196016825
0.0436,8.14757297
0.044,8.102146828
0.0444,8.055926458
0.0448,8.006518552
0.0452,7.954917983
0.0456,7.904572423
0.046,7.858252395
0.0464,7.81567265
0.0468,7.773960556
0.0472,7.729397354
0.0476,7.67970085
0.048,7.625432201
0.0484,7.568905088
0.0488,7.512603078
0.0492,7.457569186
0.0496,7.402688851
0.05,7.345865866
0.0504,7.285559851
0.0508,7.221207212
0.0512,7.153583943
0.0516,7.084342518
0.052,7.015479514
0.0524,6.948306098
0.0528,6.882707954
0.0532,6.816854294
0.0536,6.748736667
0.054,6.677994584
0.0544,6.606245303
0.0548,6.535230849
0.0552,6.464958841
0.0556,6.393567104
0.056,6.319467033
0.0564,6.243304247
0.0568,6.167396445
0.0572,6.093210898
0.0576,6.020096506
0.058,5.946285785
0.0584,5.870731884
0.0588,5.793773321
0.0592,5.716056359
0.0596,5.637210867
0.06,5.556560425
0.0604,5.474248128
0.0608,5.391369793
0.0612,5.308590601
0.0616,5.225242016
0.062,5.140018685
0.0624,5.052569979
0.0628,4.964156026
0.0632,4.876354016
0.0636,4.789749631
0.064,4.703958594
0.0644,4.618463578
0.0648,4.533260582
0.0652,4.448165948
0.0656,4.362540388
0.066,4.275665144
0.0664,4.187647135
0.0668,4.099184052
0.0672,4.010678332
0.0676,3.921477556
0.068,3.830758421
0.0684,3.738563852
0.0688,3.645953445
0.0692,3.5537337
0.0696,3.461758952
0.07,3.369323272
0.0704,3.276315539
0.0708,3.183290284
0.0712,3.090540447
0.0716,2.997604616
0.072,2.903973355
0.0724,2.81001378
0.0728,2.716722993
0.0732,2.62444263
0.0736,2.532328467
0.074,2.439423909
0.0744,2.346005518
0.0748,2.253303222
0.0752,2.161839131
0.0756,2.070664469
0.076,1.978601602
0.0764,1.886025193
0.0768,1.794547785
0.0772,1.704757826
0.0776,1.615158441
0.078,1.524482644
0.0784,1.435580025
0.0788,1.3563031
0.0792,1.295883568
0.0796,1.260189066
0.08,1.249107638
0.0804,1.2563756
0.0808,1.271656551
0.0812,1.285054286
0.0816,1.292022202
0.082,1.294297493
0.0824,1.296016393
0.0828,1.299378394
0.0832,1.303683555
0.0836,1.307318813
0.084,1.309864678
0.0844,1.312172267
0.0848,1.314942075
0.0852,1.317773397
0.0856,1.319797897
0.086,1.320882091
0.0864,1.321895646
0.0868,1.323782238
0.0872,1.326579955
0.0876,1.329480974
0.088,1.331740753
0.0884,1.333393287
0.0888,1.335039307
0.0892,1.337062639
0.0896,1.339267815
0.09,1.341178445
0.0904,1.342591425
0.0908,1.343731693
