"time(s), volume(cm3)",
0,9.764440594
0.0004,9.769995066
0.0008,9.773991868
0.0012,9.776020681
0.0016,9.776832479
0.002,9.77741243
0.0024,9.777644433
0.0028,9.776484546
0.0032,9.7732965
0.0036,9.768721521
0.004,9.764961015
0.0044,9.763920237
0.0048,9.765712848
0.0052,9.768663642
0.0056,9.770516173
0.006,9.769937169
0.0064,9.767274776
0.0068,9.763746799
0.0072,9.760857219
0.0076,9.759759697
0.008,9.761434977
0.0084,9.765770687
0.0088,9.771384828
0.0092,9.775556866
0.0096,9.776020681
0.01,9.772775049
0.0104,9.768200636
0.0108,9.765192334
0.0112,9.765018844
0.0116,9.766406967
0.012,9.767332636
0.0124,9.766754069
0.0128,9.765134503
0.0132,9.763457752
0.0136,9.762186181
0.014,9.761088313
0.0144,9.760452836
0.0148,9.761146088
0.0152,9.763457752
0.0156,9.766522664
0.016,9.768663642
0.0164,9.768605764
0.0168,9.766754069
0.0172,9.764671885
0.0176,9.763053119
0.018,9.761319419
0.0184,9.758431503
0.0188,9.754391743
0.0192,9.750644005
0.0196,9.748627375
0.02,9.748108972
0.0204,9.747129933
0.0208,9.743618794
0.0212,9.737179737
0.0216,9.729718185
0.022,9.723529426
0.0224,9.719637476
0.0228,9.716720881
0.0232,9.712092807
0.0236,9.703592765
0.024,9.691301112
0.0244,9.677402776
0.0248,9.664905459
0.0252,9.655542894
0.0256,9.648731601
0.026,9.641819126
0.0264,9.631611924
0.0268,9.616459589
0.0272,9.597416069
0.0276,9.577132663
0.028,9.558378889
0.0284,9.542395272
0.0288,9.52854907
0.0292,9.515293877
0.0296,9.501212843
0.03,9.485017006
0.0304,9.465978252
0.0308,9.443761921
0.0312,9.419111836
0.0316,9.39408151
0.032,9.370991527
0.0324,9.350803725
0.0328,9.33149707
0.0332,9.309278721
0.0336,9.281111828
0.034,9.247835741
0.0344,9.213671684
0.0348,9.183308172
0.0352,9.158056788
0.0356,9.135343603
0.036,9.110740528
0.0364,9.081252055
0.0368,9.047086237
0.0372,9.009998916
0.0376,8.971359916
0.038,8.931267058
0.0384,8.889631434
0.0388,8.847705261
0.0392,8.807736047
0.0396,8.771563643
0.04,8.73868356
0.0404,8.706397095
0.0408,8.671528265
0.0412,8.632325469
0.0416,8.589487334
0.042,8.54518299
0.0424,8.501235135
0.0428,8.457598273
0.0432,8.412631228
0.0436,8.364733824
0.044,8.313872034
0.0444,8.261596026
0.0448,8.209530335
0.0452,8.157871908
0.0456,8.10541554
0.046,8.051212643
0.0464,7.996380335
0.0468,7.943441864
0.0472,7.894062074
0.0476,7.847163108
0.048,7.799249578
0.0484,7.746919908
0.0488,7.689360372
0.0492,7.628360111
0.0496,7.566697515
0.05,7.505918613
0.0504,7.445787554
0.0508,7.385236319
0.0512,7.323483681
0.0516,7.260337396
0.052,7.195969892
0.0524,7.130519794
0.0528,7.064092334
0.0532,6.997059087
0.0536,6.929922214
0.054,6.86293887
0.0544,6.795869234
0.0548,6.72778629
0.0552,6.657802983
0.0556,6.585547524
0.056,6.51174546
0.0564,6.437863712
0.0568,6.365077645
0.0572,6.293540121
0.0576,6.222199943
0.058,6.149752793
0.0584,6.075715463
0.0588,6.00076437
0.0592,5.926008168
0.0596,5.851977437
0.06,5.778263678
0.0604,5.703883859
0.0608,5.628137558
0.0612,5.550956407
0.0616,5.472803161
0.062,5.394233521
0.0624,5.315573815
0.0628,5.236884467
0.0632,5.158036896
0.0636,5.078879028
0.064,4.999425342
0.0644,4.919808969
0.0648,4.840109687
0.0652,4.760150942
0.0656,4.679675779
0.066,4.598590592
0.0664,4.51705919
0.0668,4.4352745
0.0672,4.353147957
0.0676,4.270419589
0.068,4.187151959
0.0684,4.103966521
0.0688,4.021597371
0.0692,3.940214003
0.0696,3.859248753
0.07,3.777973304
0.0704,3.696246952
0.0708,3.614527082
0.0712,3.533272975
0.0716,3.452419675
0.072,3.371644063
0.0724,3.290879414
0.0728,3.210501134
0.0732,3.1307962
0.0736,3.051624363
0.074,2.972667279
0.0744,2.893998291
0.0748,2.816103066
0.0752,2.739225323
0.0756,2.662907877
0.076,2.586429125
0.0764,2.509647214
0.0768,2.43317994
0.0772,2.357557201
0.0776,2.282616871
0.078,2.208481374
0.0784,2.137529037
0.0788,2.075212631
0.0792,2.028216521
0.0796,2.000994231
0.08,1.993079757
0.0804,1.99869204
0.0808,2.009252088
0.0812,2.0177323
0.0816,2.021810016
0.082,2.023378368
0.0824,2.025128963
0.0828,2.027873224
0.0832,2.030625962
0.0836,2.032447392
0.084,2.03370144
0.0844,2.035364813
0.0848,2.037639566
0.0852,2.039578959
0.0856,2.040214597
0.086,2.039803225
0.0864,2.039716654
0.0868,2.04114566
0.0872,2.04396691
