"time(s), volume(cm3)",
0,9.855817913
0.0004,9.851689585
0.0008,9.830439497
0.0012,9.820997313
0.0016,9.826383458
0.002,9.832827217
0.0024,9.830200799
0.0028,9.822235996
0.0032,9.818711464
0.0036,9.823141419
0.004,9.830248538
0.0044,9.833209376
0.0048,9.831442176
0.0052,9.829389327
0.0056,9.830296276
0.006,9.832540618
0.0064,9.832349565
0.0068,9.828673451
0.0072,9.824380729
0.0076,9.822950788
0.008,9.825143562
0.0084,9.828864339
0.0088,9.831394423
0.0092,9.831442176
0.0096,9.829437055
0.01,9.826574243
0.0104,9.824047032
0.0108,9.822235996
0.0112,9.820854413
0.0116,9.819139967
0.012,9.816855119
0.0124,9.815332572
0.0128,9.816426847
0.0132,9.820663883
0.0136,9.826049604
0.014,9.829341597
0.0144,9.828387133
0.0148,9.824047032
0.0152,9.818711464
0.0156,9.814381257
0.016,9.811481068
0.0164,9.809675397
0.0168,9.808915344
0.0172,9.80924785
0.0176,9.810055474
0.018,9.810007961
0.0184,9.808012959
0.0188,9.804500242
0.0192,9.800753394
0.0196,9.797530915
0.02,9.794216221
0.0204,9.789343612
0.0208,9.782635235
0.0212,9.775042134
0.0216,9.768027138
0.022,9.762057115
0.0224,9.756142448
0.0228,9.748737372
0.0232,9.738821881
0.0236,9.726087715
0.024,9.710978198
0.0244,9.694258633
0.0248,9.67659289
0.0252,9.658726568
0.0256,9.641301582
0.026,9.624812882
0.0264,9.609295043
0.0268,9.593925279
0.0272,9.577039227
0.0276,9.556911306
0.028,9.533100126
0.0284,9.507083629
0.0288,9.481099274
0.0292,9.45654413
0.0296,9.432916635
0.03,9.408648984
0.0304,9.38281082
0.0308,9.355773874
0.0312,9.328366893
0.0316,9.300557136
0.032,9.271229075
0.0324,9.239756071
0.0328,9.206642088
0.0332,9.173272603
0.0336,9.140060575
0.034,9.106045695
0.0344,9.069944346
0.0348,9.031581899
0.0352,8.992349576
0.0356,8.953432306
0.036,8.914788
0.0364,8.875094958
0.0368,8.83342202
0.0372,8.790208131
0.0376,8.746860193
0.038,8.704147212
0.0384,8.661200705
0.0388,8.616065456
0.0392,8.567473639
0.0396,8.515706678
0.04,8.46246164
0.0404,8.409380059
0.0408,8.357126406
0.0412,8.305163616
0.0416,8.252729644
0.042,8.199326802
0.0424,8.14476718
0.0428,8.088877298
0.0432,8.031439835
0.0436,7.972638677
0.044,7.913287759
0.0444,7.85392204
0.0448,7.794148393
0.0452,7.732477605
0.0456,7.667614528
0.046,7.599930871
0.0464,7.531232896
0.0468,7.463239787
0.0472,7.396098407
0.0476,7.328415959
0.048,7.259105167
0.0484,7.188408067
0.0488,7.117415627
0.0492,7.046375538
0.0496,6.974260907
0.05,6.899724134
0.0504,6.822794733
0.0508,6.744881158
0.0512,6.667380115
0.0516,6.590486233
0.052,6.513433486
0.0524,6.435680263
0.0528,6.357503625
0.0532,6.279462193
0.0536,6.201532255
0.054,6.122956469
0.0544,6.043086696
0.0548,5.961815303
0.0552,5.879329495
0.0556,5.795796262
0.056,5.711312236
0.0564,5.626269053
0.0568,5.541162817
0.0572,5.456102429
0.0576,5.370561162
0.058,5.283958862
0.0584,5.196479795
0.0588,5.108877144
0.0592,5.021687967
0.0596,4.934557031
0.06,4.846684769
0.0604,4.757784542
0.0608,4.668365245
0.0612,4.579093854
0.0616,4.490073381
0.062,4.400955584
0.0624,4.311548203
0.0628,4.22200709
0.0632,4.132348492
0.0636,4.042234712
0.064,3.951447475
0.0644,3.860484118
0.0648,3.770347763
0.0652,3.681455475
0.0656,3.593139286
0.066,3.504413374
0.0664,3.415236084
0.0668,3.326519884
0.0672,3.238901823
0.0676,3.151790006
0.068,3.064119147
0.0684,2.97589322
0.0688,2.888364344
0.0692,2.802253395
0.0696,2.716346717
0.07,2.629008408
0.0704,2.542040443
0.0708,2.46278835
0.0712,2.401469741
0.0716,2.365548283
0.072,2.355199681
0.0724,2.362662485
0.0728,2.375977319
0.0732,2.385576708
0.0736,2.389091486
0.074,2.390164725
0.0744,2.392875729
0.0748,2.397696445
0.0752,2.402125686
0.0756,2.404133788
0.076,2.404402577
0.0764,2.405141254
0.0768,2.40733575
0.0772,2.409716202
0.0776,2.41040927
0.078,2.409166915
0.0784,2.407799465
0.0788,2.408378289
0.0792,2.411358142
0.0796,2.415389667
0.08,2.418736933
