"time(s), volume(cm3)",
0,9.666042968
0.0004,9.665146651
0.0008,9.666205957
0.0012,9.669303931
0.0016,9.672649066
0.002,9.674200158
0.0024,9.673220452
0.0028,9.671016958
0.0032,9.66963017
0.0036,9.670037998
0.004,9.671669724
0.0044,9.673138822
0.0048,9.673710278
0.0052,9.673220452
0.0056,9.671996143
0.006,9.670119571
0.0064,9.66799924
0.0068,9.666042968
0.0072,9.665228125
0.0076,9.665717014
0.008,9.667184015
0.0084,9.668488451
0.0088,9.668406913
0.0092,9.666694957
0.0096,9.664006161
0.01,9.661563303
0.0104,9.660342409
0.0108,9.660342409
0.0112,9.661074904
0.0116,9.661807525
0.012,9.662458852
0.0124,9.663028844
0.0128,9.663436031
0.0132,9.6626217
0.0136,9.660098274
0.014,9.656437955
0.0144,9.653837017
0.0148,9.65391827
0.0152,9.656437955
0.0156,9.658877812
0.016,9.659203232
0.0164,9.657820364
0.0168,9.657820364
0.0172,9.661481897
0.0176,9.668243838
0.018,9.674363466
0.0184,9.676160257
0.0188,9.672893937
0.0192,9.666531949
0.0196,9.659447315
0.02,9.653105796
0.0204,9.647585151
0.0208,9.643530519
0.0212,9.641990795
0.0216,9.642395928
0.022,9.641990795
0.0224,9.636970385
0.0228,9.625656225
0.0232,9.610270006
0.0236,9.595421329
0.024,9.584859032
0.0244,9.578789919
0.0248,9.574323633
0.0252,9.568110767
0.0256,9.557935501
0.026,9.543510619
0.0264,9.525825973
0.0268,9.506726886
0.0272,9.488496842
0.0276,9.472913169
0.028,9.459946118
0.0284,9.44717466
0.0288,9.431208629
0.0292,9.410476989
0.0296,9.386499129
0.03,9.363494926
0.0304,9.344913981
0.0308,9.330921527
0.0312,9.318399659
0.0316,9.302857831
0.032,9.28188226
0.0324,9.25541075
0.0328,9.225673746
0.0332,9.195212977
0.0336,9.166064822
0.034,9.139061428
0.0344,9.11380574
0.0348,9.088145555
0.0352,9.059704787
0.0356,9.027153894
0.036,8.991493202
0.0364,8.955610262
0.0368,8.922019661
0.0372,8.890934396
0.0376,8.860698101
0.038,8.829706915
0.0384,8.797522988
0.0388,8.76489401
0.0392,8.7322213
0.0396,8.69842383
0.04,8.661764386
0.0404,8.620829445
0.0408,8.575331199
0.0412,8.525930947
0.0416,8.474056398
0.042,8.421956538
0.0424,8.37240172
0.0428,8.327149999
0.0432,8.285995346
0.0436,8.246435786
0.044,8.205411615
0.0444,8.161216093
0.0448,8.114029858
0.0452,8.064571543
0.0456,8.013107662
0.046,7.958856164
0.0464,7.901605716
0.0468,7.842227819
0.0472,7.782385937
0.0476,7.723828416
0.048,7.667325499
0.0484,7.612704157
0.0488,7.558785773
0.0492,7.503739864
0.0496,7.445769098
0.05,7.383869858
0.0504,7.318808026
0.0508,7.252151579
0.0512,7.185065802
0.0516,7.117699865
0.052,7.049446671
0.0524,6.980600672
0.0528,6.912490375
0.0532,6.846585763
0.0536,6.782754106
0.054,6.719003351
0.0544,6.652647746
0.0548,6.5821587
0.0552,6.508016942
0.0556,6.432285254
0.056,6.357177916
0.0564,6.283898657
0.0568,6.212172554
0.0572,6.140602401
0.0576,6.067598856
0.058,5.992319555
0.0584,5.914772084
0.0588,5.835320668
0.0592,5.754237269
0.0596,5.671759735
0.06,5.588464798
0.0604,5.505319026
0.0608,5.422979447
0.0612,5.341164981
0.0616,5.259012133
0.062,5.176071778
0.0624,5.093040449
0.0628,5.011105933
0.0632,4.930531241
0.0636,4.850383676
0.064,4.769335185
0.0644,4.686821
0.0648,4.60314257
0.0652,4.51851826
0.0656,4.432643721
0.066,4.34517983
0.0664,4.256653483
0.0668,4.16827156
0.0672,4.080948394
0.0676,3.994442904
0.068,3.907884176
0.0684,3.820778224
0.0688,3.733233567
0.0692,3.645382275
0.0696,3.556855654
0.07,3.467327479
0.0704,3.377283314
0.0708,3.287950313
0.0712,3.200178545
0.0716,3.113590409
0.072,3.027073652
0.0724,2.939996146
0.0728,2.852729238
0.0732,2.765937863
0.0736,2.679691944
0.074,2.593595842
0.0744,2.507554545
0.0748,2.42203821
0.0752,2.337408669
0.0756,2.253277996
0.076,2.16900138
0.0764,2.084653019
0.0768,2.001058716
0.0772,1.918611809
0.0776,1.836609818
0.078,1.754598543
0.0784,1.675092573
0.0788,1.604420606
0.0792,1.550410004
0.0796,1.518413499
0.08,1.508489993
0.0804,1.514877868
0.0808,1.528094874
0.0812,1.53936383
0.0816,1.544903251
0.082,1.546388474
0.0824,1.547440736
0.0828,1.549900152
0.0832,1.553095005
0.0836,1.555656342
0.084,1.557324694
0.0844,1.55891621
0.0848,1.560968024
0.0852,1.562970492
0.0856,1.564066593
0.086,1.564236955
0.0864,1.564479834
0.0868,1.565845166
0.0872,1.568377721
0.0876,1.571161794
0.088,1.573278484
0.0884,1.574615446
0.0888,1.575755919
0.0892,1.577209424
0.0896,1.578896154
0.09,1.58037288
0.0904,1.581344707
0.0908,1.581950379
0.0912,1.582576718
0.0916,1.583520142
0.092,1.584866958
0.0924,1.586549293
0.0928,1.588407653
0.0932,1.590164689
0.0936,1.591514039
0.094,1.592317724
0.0944,1.592736169
0.0948,1.593172072
0.0952,1.593965644
0.0956,1.595152822
0.096,1.596542565
0.0964,1.597924281
0.0968,1.599243968
0.0972,1.600558518
0.0976,1.601852118
0.098,1.602990379
0.0984,1.603810241
0.0988,1.604277507
0.0992,1.604528744
0.0996,1.604792182
0.1,1.605255536
0.1004,1.606007811
0.1008,1.607025092
0.1012,1.608209731
0.1016,1.609409339
0.102,1.610474736
0.1024,1.611300731
0.1028,1.611850236
0.1032,1.612191566
0.1036,1.612437347
0.104,1.612726762
0.1044,1.613176079
0.1048,1.613872387
0.1052,1.614827747
0.1056,1.615999872
0.106,1.617257841
0.1064,1.618415981
0.1068,1.619304423
0.1072,1.619851658
0.1076,1.620159548
0.108,1.620442372
0.1084,1.620924365
0.1088,1.621694103
0.1092,1.62267064
0.1096,1.623711065
0.11,1.624716964
0.1104,1.625684033
0.1108,1.626633912
0.1112,1.627533602
0.1116,1.62827404
0.112,1.628786162
0.1124,1.629130759
0.1128,1.629494017
0.1132,1.630033463
0.1136,1.630783356
0.114,1.631619216
0.1144,1.632384685
0.1148,1.63298958
0.1152,1.633458721
0.1156,1.63387733
0.116,1.63432562
0.1164,1.634834885
0.1168,1.635390835
0.1172,1.635985508
0.1176,1.636625661
0.118,1.637335351
0.1184,1.638119361
0.1188,1.638922884
0.1192,1.639641813
0.1196,1.640218646
0.12,1.640658021
0.1204,1.641067934
0.1208,1.64156904
0.1212,1.642221051
0.1216,1.643003074
0.122,1.64384131
0.1224,1.644686496
0.1228,1.645493861
0.1232,1.646235102
0.1236,1.646866909
0.124,1.647364427
0.1244,1.647782603
0.1248,1.648200697
0.1252,1.648706557
0.1256,1.649312933
0.126,1.649980264
0.1264,1.650643882
0.1268,1.651275077
0.1272,1.651865147
0.1276,1.652406516
0.128,1.652895057
0.1284,1.653339013
0.1288,1.653790431
0.1292,1.654307241
0.1296,1.654911206
0.13,1.655569053
0.1304,1.656230359
0.1308,1.656871998
0.1312,1.657511284
0.1316,1.658174283
0.132,1.658862507
0.1324,1.659541197
0.1328,1.66017111
0.1332,1.66074024
0.1336,1.661280704
0.134,1.661843637
0.1344,1.662463551
0.1348,1.66315883
0.1352,1.663877851
0.1356,1.66456395
0.136,1.665158542
0.1364,1.665656555
0.1368,1.666136093
0.1372,1.666692118
0.1376,1.667389777
0.138,1.668186428
0.1384,1.668985379
0.1388,1.669681966
0.1392,1.670252355
0.1396,1.670746559
0.14,1.671232236
0.1404,1.671737191
0.1408,1.672250067
0.1412,1.672742604
0.1416,1.673242848
0.142,1.673820335
0.1424,1.674534664
0.1428,1.675361207
0.1432,1.676172125
0.1436,1.676835177
0.144,1.677296294
0.1444,1.677640218
0.1448,1.678009583
0.1452,1.678524995
0.1456,1.679218562
0.146,1.679990135
0.1464,1.680740257
0.1468,1.681378865
0.1472,1.681890729
0.1476,1.682305521
0.148,1.682678621
0.1484,1.683053246
0.1488,1.683480804
0.1492,1.683956427
0.1496,1.684477505
0.15,1.685009446
0.1504,1.685528229
0.1508,1.686027814
0.1512,1.686512537
0.1516,1.687003724
0.152,1.687505768
0.1524,1.688017051
0.1528,1.688546907
0.1532,1.689081655
0.1536,1.689598644
0.154,1.690079696
0.1544,1.69052916
0.1548,1.690997167
0.1552,1.691536636
0.1556,1.692181182
0.156,1.692900609
0.1564,1.693629818
0.1568,1.694309549
0.1572,1.694910759
0.1576,1.695427075
