,mass,volume,temperature,AR,HE,N2,H2,H,O,O2,OH,H2O,HO2,H2O2,CO,CO2,C,CH,CH2,CH2(S),CH3,CH4,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,CH2CHO,CH3CHO,CH3CO,H2CC,OH*,CH*
0.0016290833369331133,6.8598244365615315,1.0,2137.1100029355744,0.8666225330924878,-1.8157801179823198e-26,0.0,1.3785594131781436e-06,1.025894034616861e-05,0.003184929722591345,0.04831562068674561,0.000543666378885243,0.0016656168602959289,1.144748528162707e-05,2.3600063912244881e-07,0.0268952505383197,0.052749028711695956,7.146705873871618e-18,8.259955087919583e-18,1.5432098423338964e-17,9.615176294878435e-19,1.4612505707106514e-16,-7.572647042007311e-18,3.292665323479794e-08,3.5429135879435466e-11,6.607171405949353e-16,1.0810342356141045e-16,7.287210506249818e-18,-1.9410691512143936e-19,-5.862228679710866e-16,6.889319634174002e-17,-1.457830254146403e-15,1.3348267075638613e-16,-2.3836423452529094e-17,-1.2941944893148548e-16,6.827319612551049e-17,6.586681272589565e-17,1.182431084768551e-15,4.960045665252387e-19,2.882890587944079e-18,6.111974110322005e-11,-2.403534781926999e-22
0.0016291350841259344,6.8598244365615315,1.0,2140.2947078468287,0.8666225330924878,-1.8158785955867713e-26,0.0,1.3774888030956172e-06,1.0275132757438845e-05,0.003196589253739499,0.048233538157099826,0.0005458792020922478,0.0016643311856103394,1.1372294534599669e-05,2.3439721053423612e-07,0.02677347400319284,0.05294036300424533,7.473310985930457e-18,7.162078774011167e-18,-3.5415744385846215e-17,-1.97254777978467e-18,-2.850008090307609e-17,1.0063801264208559e-17,3.269179204626108e-08,3.486891624041888e-11,6.469508685622458e-16,1.059730650249963e-16,6.067489385255305e-18,-4.1761747697092373e-19,-2.206070501433084e-16,-4.3215809412788415e-17,-4.781599724757262e-16,-6.821089957133635e-17,-8.575084322875849e-19,-1.191633548611478e-16,-5.588331693004822e-18,-3.5534756788851694e-17,9.662627956210579e-16,3.9158293022795705e-19,-3.468444989270968e-18,6.146834118320024e-11,-6.46927182843657e-22
0.0016291868313187555,6.8598244365615315,1.0,2143.4776062547185,0.8666225330924878,-1.997703651356576e-26,0.0,1.3763702888172556e-06,1.0290546524556676e-05,0.0032080958854560975,0.04815179381467698,0.0005480765546434024,0.0016630609847458901,1.1297484409031007e-05,2.327979803302241e-07,0.02665202109016435,0.053131188825712036,7.87601607120194e-18,1.069415655880866e-17,-6.919782787700986e-18,-1.3311622878699394e-19,-2.1949795485516897e-17,1.440237829965576e-17,3.245669077263484e-08,3.431611580689503e-11,6.357164583059201e-16,1.0389289541341384e-16,3.3722129710707113e-18,3.349273089029517e-20,1.9344641877318548e-16,-8.083512902616703e-17,5.593760704333938e-16,-1.9115828073030539e-16,5.571471635968185e-18,2.6198919482647574e-17,4.435302070114339e-17,-6.01277581764124e-17,1.251134253230235e-16,6.478093804542586e-20,-1.6434873349712736e-18,6.18103927759567e-11,4.848565246285295e-23
0.0016292385785115766,6.8598244365615315,1.0,2146.6584453673495,0.8666225330924878,-2.397121139839023e-26,0.0,1.3752038059524677e-06,1.0305177510752574e-05,0.0032194470889013254,0.04807039754892273,0.0005502581365247421,0.0016618064525151964,1.1223060390269272e-05,2.3120316338380875e-07,0.02653090450411159,0.053321486214257086,8.269797077815348e-18,1.1879159057656642e-17,2.0785445483712616e-17,1.5124176601858902e-18,5.850493474646628e-17,6.330739952914672e-18,3.222140105325372e-08,3.377173572388789e-11,6.260326290656555e-16,1.0143694715274091e-16,2.8417889154236067e-18,1.9183465337230494e-19,9.307530923443493e-17,4.274826515553287e-17,1.9525044763576107e-16,1.0224158891347384e-16,2.8173002631960528e-18,6.145476561081039e-17,5.610677154700912e-17,3.0068616465982786e-17,-2.200629834528875e-16,-1.0039367251954967e-19,1.6780034477205397e-18,6.214575230080547e-11,2.9073051180507403e-22
0.0016292903257043977,6.8598244365615315,1.0,2149.8369729634032,0.8666225330924878,-2.6375915303748555e-26,0.0,1.3739893146386932e-06,1.0319021969942423e-05,0.00323064039910365,0.04798935911030748,0.000552423653431941,0.0016605677770311152,1.1149027841435003e-05,2.296129720572096e-07,0.02641013681718057,0.05351123541658867,8.64377143537984e-18,1.0648195308163483e-17,5.6388016878302495e-18,3.760904831205844e-19,3.6675498693643144e-17,-3.7909079162984093e-19,3.198597379943267e-08,3.323480447439019e-11,6.148736202275482e-16,9.944237987456094e-17,3.66182229384862e-18,-2.742965858157909e-20,2.591551238939426e-17,-1.5785518000591137e-17,2.981201992709507e-17,-4.6502565003031393e-17,-2.1470655499934103e-18,9.130827501197453e-18,8.60034164050368e-17,-8.016575008773815e-18,-1.473536353232723e-16,-5.106222814433018e-20,-4.054353992170195e-19,6.247428044648831e-11,-3.249929026143163e-23
0.0016293420728972188,6.8598244365615315,1.0,2153.0129375183924,0.8666225330924878,-2.81964767937326e-26,0.0,1.3727267995498778e-06,1.0332076549590773e-05,0.00324167341704543,0.0479086881036765,0.0005545728169715928,0.0016593451395783066,1.1075391999385337e-05,2.2802761368842739e-07,0.026289730460928053,0.053700416900301126,9.047821610637931e-18,1.0150249316530511e-17,-1.3213811388018772e-18,-3.9273256057767485e-20,1.8558201256153094e-17,-1.3518153709912007e-18,3.1750459812218246e-08,3.270488356343542e-11,6.038523646434206e-16,9.720463461821948e-17,3.99262948935414e-18,-4.5253082923268965e-20,-1.1548097148184906e-16,3.752969896114069e-17,-2.695183120684351e-16,8.053281680150906e-17,-5.170945176450432e-19,-2.4260362740290564e-17,1.8977652348339266e-17,2.1260352116203402e-17,8.460543934034114e-17,2.974953619279093e-20,4.625663458216608e-19,6.279584233944924e-11,-7.439535254205038e-23
0.00162939382009004,6.8598244365615315,1.0,2156.1860883304253,0.8666225330924878,-3.1188364371396215e-26,0.0,1.3714162702469265e-06,1.0344338294840496e-05,0.003252543811567013,0.04782839398180789,0.0005567053450088394,0.0016581387143875675,1.1002157970896537e-05,2.2644729131068275e-07,0.02616969771859509,0.05388901136602754,9.482102915045788e-18,1.0645354153699133e-17,-3.4654897383695315e-18,8.777556820323527e-20,4.489399759674817e-19,7.038846937541996e-19,3.151490953383523e-08,3.2182024548629885e-11,5.93056569221155e-16,9.530947484014165e-17,3.415933508863927e-18,-2.5060335251338598e-20,4.6101464079126804e-17,-5.343542136700047e-17,1.0724482618992219e-16,-1.0379580368448589e-16,-6.273712447945218e-19,-4.926639815720196e-18,1.9678528712777672e-17,-3.0905652943448137e-17,5.78878936956805e-17,2.6119302765793524e-20,-8.350533655714918e-19,6.311030771730478e-11,-3.484673016601659e-23
0.001629445567282861,6.8598244365615315,1.0,2159.356175646266,0.8666225330924878,-3.489410991608822e-26,0.0,1.370057761178457e-06,1.035580465293378e-05,0.003263249321289476,0.047748486039116515,0.0005588209618005277,0.001656948668526382,1.0929330732146437e-05,2.24872203599764e-07,0.02605005071750685,0.054076999759374765,9.93005850186287e-18,1.1110370105541049e-17,7.73498705976702e-18,5.106311656805737e-19,3.452535996243988e-17,1.6292694255717522e-18,3.127937300487422e-08,3.16667395994339e-11,5.829958015491524e-16,9.308592358730681e-17,3.1080331862414308e-18,5.393248787608099e-20,-6.217067331200614e-17,5.927882562733243e-17,-1.0550016200069306e-16,1.0754672738241214e-16,1.5521845127706589e-18,6.044583870633999e-18,-1.8443707306263338e-17,3.142272235434771e-17,6.478053468199532e-17,2.3289216211958452e-20,1.1179583490049808e-18,6.341755110173338e-11,7.920397090688065e-23
0.0016294973144756822,6.8598244365615315,1.0,2162.5229507869285,0.8666225330924878,-3.674791322378753e-26,0.0,1.3686513314630253e-06,1.0366473475325126e-05,0.0032737877565238763,0.04766897340548614,0.0005609193980745938,0.0016557751618408178,1.0856915128236293e-05,2.2330254545272923e-07,0.02593080142164497,0.054264363282596345,1.0392455631915826e-17,1.1138482019888304e-17,-5.879018153163703e-19,2.1558674250856031e-19,1.115928557699298e-17,2.0619538560648495e-18,3.1043899662349914e-08,3.115865732662544e-11,5.723527279218594e-16,9.13080190744181e-17,2.9935182372735746e-18,-4.6233845180917593e-20,1.3708761183381176e-16,-8.315063774801103e-17,2.457675099896167e-16,-1.349311185673791e-16,-1.1896447055810678e-18,1.4470757946932428e-17,3.1830008095005206e-17,-4.093484312158253e-17,-7.92925359594003e-17,-3.092235780212282e-20,-1.5978364164367693e-18,6.371745195412825e-11,-6.257066750560927e-23
0.0016295490616685033,6.8598244365615315,1.0,2165.6861662719593,0.8666225330924878,-3.8352582822408917e-26,0.0,1.367197064783316e-06,1.0376343018881073e-05,0.003284157001068073,0.047589865040261754,0.000563000391183175,0.00165461834686592,1.0784915870868033e-05,2.217385070383775e-07,0.025811961624391717,0.05445108340598348,1.0874830759000077e-17,1.1155123022478667e-17,9.52516444079461e-18,4.873389752292714e-19,4.234164618633529e-17,6.558808389258334e-19,3.080853860612102e-08,3.0657996469959725e-11,5.624667000921502e-16,8.907011785632977e-17,3.2635028933028922e-18,6.585002495482917e-20,-1.794086891624101e-16,1.254552603029661e-16,-2.8844502824257675e-16,1.8296802980371154e-16,1.7029091349979892e-18,-7.429495573612426e-18,-1.6020397047031374e-17,5.966878468409164e-17,5.562804217052833e-17,2.5746665295517368e-20,2.200893890813579e-18,6.40098948210576e-11,9.285699529243783e-23
0.0016296008088613244,6.8598244365615315,1.0,2168.8455759422723,0.8666225330924878,-4.0432792085776394e-26,0.0,1.3656950693570605e-06,1.0385411947500808e-05,0.003294355013870362,0.047511169726470105,0.0005650636853205786,0.0016534783686957615,1.0713337535627568e-05,2.20180274205285e-07,0.025693542941465575,0.05463714187897795,1.1377003608448964e-17,1.1215397585788499e-17,-8.654077404471097e-18,-5.58321748844406e-20,-1.3008143036788122e-17,1.3028573965916453e-18,3.05733382846813e-08,3.016410248979496e-11,5.517016637741795e-16,8.750889054252524e-17,2.935593798546462e-18,-1.1203453119140224e-19,2.6642514357629575e-16,-1.89726539573234e-16,3.7249069400557273e-16,-2.484404984284089e-16,-2.8433370161069186e-18,1.3621602766113495e-17,4.337882104582529e-17,-8.573060579857869e-17,-1.1787998913894083e-16,-5.525723751824128e-20,-3.2356034930580076e-18,6.429476947831847e-11,-1.5925602910900241e-22
0.0016296525560541455,6.8598244365615315,1.0,2172.0009350826385,0.8666225330924878,-4.1834116602001465e-26,0.0,1.3641454778077716e-06,1.039367933365945e-05,0.0033043798306421073,0.04743289606521722,0.0005671090316395712,0.0016523553649096063,1.0642184561001138e-05,2.186280280653231e-07,0.02557555680402893,0.054822520740986536,1.1900144196086191e-17,1.1416435262357095e-17,1.8513008164554378e-17,7.519464081787572e-19,6.218964651870515e-17,-7.512085140356189e-19,3.0338346835128046e-08,2.967786697323206e-11,5.426489704495563e-16,8.512431947964759e-17,3.17446303894767e-18,1.8480961558602486e-19,-4.485465207093851e-16,3.022651773369777e-16,-5.754063340306654e-16,3.525735764096584e-16,4.134151018969231e-18,-2.385810462349469e-17,-4.252057615336389e-17,1.2932271670188517e-16,1.8061854825493124e-16,8.939211565884888e-20,5.141209266699875e-18,6.457197106867674e-11,2.6675564789499995e-22
0.0016297043032469666,6.8598244365615315,1.0,2175.152000541724,0.8666225330924878,-4.169821079314684e-26,0.0,1.3625484470367508e-06,1.0401144659213142e-05,0.003314229565369332,0.04735505247030507,0.0005691361884234907,0.001651249465475189,1.0571461247013988e-05,2.170819454311574e-07,0.025458014452015912,0.0550072023318871,1.244376650836655e-17,1.15071434658715e-17,-2.3708188148245735e-17,-4.848251762612865e-19,-4.9170923708291346e-17,2.666464709311829e-18,3.01036114443768e-08,2.919792532644862e-11,5.3131953808472215e-16,8.396959527002453e-17,2.425035766579443e-18,-3.1118998753750204e-19,7.549548298240407e-16,-5.049021162114856e-16,8.654133180963913e-16,-5.23211865371229e-16,-6.4484919108794516e-18,4.67980310976363e-17,5.829346440269678e-17,-2.0609839995244572e-16,-2.660708319729954e-16,-1.4103017715734776e-19,-8.344489495566576e-18,6.484140022882651e-11,-4.48770072265605e-22
0.0016297560504397878,6.8598244365615315,1.0,2178.298530852744,0.8666225330924878,-4.2921928810289307e-26,0.0,1.3609041579209193e-06,1.0407807814854596e-05,0.003323902411798796,0.047277647162998426,0.0005711449211158034,0.00165016079274069,1.050117175539028e-05,2.155421986234013e-07,0.025340926927645575,0.05519116930218347,1.3008779323304081e-17,1.1647545258464672e-17,4.684019939960536e-17,1.5742469320151358e-18,1.2679396638881616e-16,-2.6940249009955557e-18,2.986917928325549e-08,2.8726420826836472e-11,5.240427432816689e-16,8.111721385582529e-17,3.3978588947491768e-18,5.487489064878813e-19,-1.3172205717451887e-15,8.744558099881556e-16,-1.3357791271988196e-15,8.021133838243347e-16,1.0659799614885917e-17,-7.788144278071885e-17,-6.569117858624004e-17,3.409183112374466e-16,4.3869315051592397e-16,2.430821525966008e-19,1.4001998170857215e-17,6.51029632051151e-11,7.994768632777072e-22
0.0016298077976326089,6.8598244365615315,1.0,2181.440286348395,0.8666225330924878,-4.3303124488160775e-26,0.0,1.3592128152794663e-06,1.0413669100095923e-05,0.003333396644712907,0.04720068816709821,0.0005731350026084338,0.0016490894612842212,1.0431320105955915e-05,2.1400895486548107e-07,0.025224305069203434,0.05537440462283547,1.3596693929632029e-17,1.1800787564217993e-17,-7.444015970068601e-17,-1.9501938356418447e-18,-1.5702051248040927e-16,7.088840667037671e-18,2.963509589656218e-08,2.8259591514951714e-11,5.101480993607184e-16,8.09000939557023e-17,1.6324519146838826e-18,-1.0063666525261725e-18,2.3996756030080303e-15,-1.5713665537124583e-15,2.1611072423249717e-15,-1.270428618636737e-15,-1.7972451294699572e-17,1.539488088474384e-16,7.127855104716957e-17,-5.856745017160942e-16,-7.316525727481606e-16,-4.2414625011289885e-19,-2.447589070134404e-17,6.535657196382826e-11,-1.4719212704870586e-21
0.0016298435643606764,6.8598244365615315,1.0,2183.6088957691345,0.8666225330924878,-4.2774715978747436e-26,0.0,1.3580164076866459e-06,1.0417252009967861e-05,0.003339853630796405,0.047147760454086994,0.0005744994947596747,0.0016483591678503604,1.038329784378916e-05,2.129530911366567e-07,0.025143975883575812,0.05550061719002792,1.4126804814680605e-17,2.2097927182895393e-17,-1.577882196989528e-17,1.5883721608124307e-19,-1.7388789479762556e-16,-2.427851373886416e-18,2.947352980754139e-08,2.7940901411828663e-11,5.019311002938943e-16,7.883598925087402e-17,-1.1294012655931679e-18,9.012492813140098e-19,2.2388256430954383e-15,-5.071593847002158e-16,2.113688643624767e-15,-2.7504762112333797e-16,-1.6607584338830633e-17,5.946470832175471e-16,-7.657542604151975e-16,-1.8968905457764102e-16,-1.963296972868482e-15,-8.683983093232114e-19,-1.6018495836679323e-17,6.552716953365081e-11,1.1875363399347332e-21
0.001629879331088744,6.8598244365615315,1.0,2185.7750325366264,0.8666225330924878,-4.2432128278143435e-26,0.0,1.3567977115741394e-06,1.0420452516141759e-05,0.003346223981581939,0.04709505222472032,0.0005758549010177848,0.0016476372432514027,1.0335487851718653e-05,2.1190046498536822e-07,0.025063877693349827,0.055626466819498024,1.4577407196498915e-17,2.1855256459322327e-17,9.299512219655008e-17,5.5940424398194915e-18,8.745530639542404e-17,-2.665977563669786e-17,2.931216734919158e-08,2.7627980461523852e-11,5.007363165353286e-16,7.733420658277964e-17,-1.8349270519471193e-19,1.856274230354908e-18,1.0265115334819862e-16,5.444780149988728e-16,3.7138973711569887e-16,2.951974768216599e-16,5.08298028321108e-18,3.4517011921753787e-16,-8.5722679325803e-16,1.9047581203877616e-16,-1.4069666954894123e-15,-5.327401891078096e-19,1.3501815135307682e-17,6.569390220550607e-11,2.830035822599463e-21
0.0016299150978168115,6.8598244365615315,1.0,2187.938619193089,0.8666225330924878,-4.261895001949505e-26,0.0,1.3555568143097615e-06,1.0423271057598899e-05,0.0033525071970912563,0.047042565956080015,0.0005772011527731944,0.0016469237187594107,1.028789133712884e-05,2.1085112713629485e-07,0.024984013897652715,0.05575194817055024,1.477063785578555e-17,1.929503048462809e-18,7.346148097100011e-17,2.5763916369093422e-18,2.723477467623576e-16,-1.5240068057877957e-17,2.915102314830868e-08,2.731957242013639e-11,4.987795575756635e-16,7.533315213959438e-17,3.9890396179208056e-18,-5.934056847932307e-19,-3.3180769459432365e-15,1.8250182226508907e-15,-2.903468562081366e-15,1.4080864423757582e-15,1.7349203694550544e-17,-4.964885409074614e-16,-1.9054477173941075e-16,6.467568076572283e-16,7.381805715034931e-16,5.002965952540438e-19,2.83731987450565e-17,6.585674583594552e-11,-7.409252170300762e-22
0.001629950864544879,6.8598244365615315,1.0,2190.099578776326,0.8666225330924878,-4.244495958119572e-26,0.0,1.354293808047094e-06,1.0425708165754667e-05,0.0033587027967675546,0.04699030407686326,0.0005785381830193564,0.001646218623939879,1.0240509475959295e-05,2.0980512924371632e-07,0.024904387844808692,0.055877055982321844,1.5151185380867798e-17,-5.469792258382043e-19,-7.283078719243349e-17,-5.438002927929161e-18,-1.2289829500454502e-17,1.1355704768579676e-17,2.8990110876728608e-08,2.7011208374985698e-11,4.866554308410195e-16,7.586443249622799e-17,5.211495623649964e-18,-2.3585007995381278e-18,-2.724460960794416e-16,-8.492798200065179e-16,-1.4656133115646093e-16,-8.218102189537423e-16,5.575688764916043e-18,-5.153104508323956e-16,7.108077508513541e-16,-2.83636088892569e-16,1.0542299390333107e-15,3.551243208472667e-19,-1.1254204160023842e-17,6.601567768221451e-11,-3.436296796747059e-21
