"time(s), volume(cm3)",
0,9.732171262
0.0004,9.730498252
0.0008,9.728949767
0.0012,9.727525673
0.0016,9.725854537
0.002,9.723874803
0.0024,9.722081486
0.0028,9.721030591
0.0032,9.72078336
0.0036,9.720968783
0.004,9.721030591
0.0044,9.720906975
0.0048,9.720474344
0.0052,9.719732796
0.0056,9.71849718
0.006,9.717447196
0.0064,9.717508951
0.0068,9.719300288
0.0072,9.721957836
0.0076,9.723503707
0.008,9.722823453
0.0084,9.72078336
0.0088,9.719794587
0.0092,9.721772371
0.0096,9.726040186
0.01,9.72994073
0.0104,9.730869973
0.0108,9.728454374
0.0112,9.72474082
0.0116,9.722328794
0.012,9.722390622
0.0124,9.724122219
0.0128,9.725607019
0.0132,9.725545141
0.0136,9.723812951
0.014,9.721525096
0.0144,9.720103555
0.0148,9.720041759
0.0152,9.72078336
0.0156,9.721092401
0.016,9.720103555
0.0164,9.717817747
0.0168,9.714977694
0.0172,9.712447984
0.0176,9.711214541
0.018,9.712201266
0.0184,9.716027051
0.0188,9.722205137
0.0192,9.728887842
0.0196,9.733844949
0.02,9.735705395
0.0204,9.735147175
0.0208,9.733906951
0.0212,9.73328698
0.0216,9.733101005
0.022,9.732419173
0.0224,9.731117806
0.0228,9.730064616
0.0232,9.730188508
0.0236,9.731241727
0.024,9.731799424
0.0244,9.730746063
0.0248,9.727959043
0.0252,9.724369647
0.0256,9.721154213
0.026,9.718867825
0.0264,9.717632468
0.0268,9.71738544
0.0272,9.717694227
0.0276,9.717323684
0.028,9.714730824
0.0284,9.709056899
0.0288,9.700622087
0.0292,9.690977046
0.0296,9.68153815
0.03,9.673220429
0.0304,9.666139149
0.0308,9.660044356
0.0312,9.65444511
0.0316,9.648003244
0.032,9.638904616
0.0324,9.625535942
0.0328,9.607938942
0.0332,9.587963049
0.0336,9.568263029
0.034,9.55079193
0.0344,9.535521701
0.0348,9.520956108
0.0352,9.504976547
0.0356,9.486374156
0.036,9.464837084
0.0364,9.44070128
0.0368,9.41401425
0.0372,9.384714156
0.0376,9.353480934
0.038,9.322210373
0.0384,9.292963101
0.0388,9.265973159
0.0392,9.239056642
0.0396,9.208891828
0.04,9.174367573
0.0404,9.137739054
0.0408,9.103093709
0.0412,9.07269537
0.0416,9.04514275
0.042,9.01633473
0.0424,8.98306426
0.0428,8.94478821
0.0432,8.903218809
0.0436,8.85981143
0.044,8.815078027
0.0444,8.76892824
0.0448,8.722141883
0.0452,8.675983312
0.0456,8.631421623
0.046,8.588039202
0.0464,8.544250192
0.0468,8.498633972
0.0472,8.450466647
0.0476,8.399728162
0.048,8.346928132
0.0484,8.292639909
0.0488,8.237702517
0.0492,8.182906941
0.0496,8.128590059
0.05,8.074348346
0.0504,8.019054507
0.0508,7.961577343
0.0512,7.90117125
0.0516,7.838164549
0.052,7.773681316
0.0524,7.70891449
0.0528,7.644407457
0.0532,7.579903048
0.0536,7.514928336
0.054,7.44951366
0.0544,7.383982416
0.0548,7.318093477
0.0552,7.250693604
0.0556,7.180368538
0.056,7.106795795
0.0564,7.031214841
0.0568,6.955218345
0.0572,6.879398747
0.0576,6.803112242
0.058,6.72581058
0.0584,6.648027479
0.0588,6.570620396
0.0592,6.493397151
0.0596,6.414689233
0.06,6.332863046
0.0604,6.248062586
0.0608,6.162223651
0.0612,6.077418882
0.0616,5.994231524
0.062,5.911795165
0.0624,5.829012221
0.0628,5.745454116
0.0632,5.661162933
0.0636,5.575970682
0.064,5.489635419
0.0644,5.402173389
