"time(s), volume(cm3)",
0,9.746927587
0.0004,9.752359671
0.0008,9.753311017
0.0012,9.747470475
0.0016,9.73710002
0.002,9.727971106
0.0024,9.725405109
0.0028,9.730133179
0.0032,9.738521881
0.0036,9.745502841
0.004,9.748217063
0.0044,9.747674077
0.0048,9.746316922
0.0052,9.745367177
0.0056,9.743942966
0.006,9.741028253
0.0064,9.73696463
0.0068,9.733851879
0.0072,9.733107872
0.0076,9.734460712
0.008,9.736220064
0.0084,9.736829245
0.0088,9.73635543
0.0092,9.735881669
0.0096,9.736287745
0.01,9.737506216
0.0104,9.739334594
0.0108,9.741841456
0.0112,9.745231517
0.0116,9.749031676
0.012,9.75188408
0.0124,9.752291725
0.0128,9.750185984
0.0132,9.747063302
0.0136,9.745028034
0.014,9.745231517
0.0144,9.746995443
0.0148,9.748284942
0.0152,9.747199022
0.0156,9.742858184
0.016,9.736220064
0.0164,9.729187134
0.0168,9.723650343
0.0172,9.720547576
0.0176,9.719603718
0.018,9.71987337
0.0184,9.720480152
0.0188,9.721221892
0.0192,9.722098669
0.0196,9.723043096
0.02,9.723515392
0.0204,9.722503397
0.0208,9.719401489
0.0212,9.714416339
0.0216,9.708159721
0.022,9.701644075
0.0224,9.695205702
0.0228,9.688576627
0.0232,9.680956316
0.0236,9.671550636
0.024,9.660238938
0.0244,9.647898133
0.0248,9.635528224
0.0252,9.623854056
0.0256,9.612541424
0.026,9.600932476
0.0264,9.588115701
0.0268,9.573647155
0.0272,9.557155767
0.0276,9.538214841
0.028,9.517051401
0.0284,9.494657707
0.0288,9.472704564
0.0292,9.452511548
0.0296,9.433864563
0.03,9.41517854
0.0304,9.394462533
0.0308,9.370882246
0.0312,9.344734917
0.0316,9.317353819
0.032,9.289675186
0.0324,9.262309068
0.0328,9.235370437
0.0332,9.208674195
0.0336,9.181745369
0.034,9.153711923
0.0344,9.124134466
0.0348,9.093396034
0.0352,9.063013708
0.0356,9.03423079
0.036,9.006732354
0.0364,8.978477743
0.0368,8.946820441
0.0372,8.910362368
0.0376,8.8703318
0.038,8.829482081
0.0384,8.79024187
0.0388,8.753094696
0.0392,8.716991839
0.0396,8.680201628
0.04,8.641776614
0.0404,8.60157033
0.0408,8.559897105
0.0412,8.516813558
0.0416,8.472914683
0.042,8.429252001
0.0424,8.38677993
0.0428,8.345512609
0.0432,8.303831461
0.0436,8.259594596
0.044,8.211815244
0.0444,8.16136335
0.0448,8.109953645
0.0452,8.058512282
0.0456,8.006628515
0.046,7.953410792
0.0464,7.899020787
0.0468,7.844390079
0.0472,7.790472897
0.0476,7.736939111
0.048,7.682545668
0.0484,7.626246258
0.0488,7.568234768
0.0492,7.509325425
0.0496,7.450352959
0.05,7.391454948
0.0504,7.332340871
0.0508,7.273222596
0.0512,7.214532151
0.0516,7.156735781
0.052,7.099586086
0.0524,7.04164777
0.0528,6.981189625
0.0532,6.916870405
0.0536,6.848853646
0.054,6.778712439
0.0544,6.708546968
0.0548,6.639466713
0.0552,6.570990929
0.0556,6.501867189
0.056,6.431375915
0.0564,6.360054252
0.0568,6.288907827
0.0572,6.218108256
0.0576,6.146631228
0.058,6.073249799
0.0584,5.997865564
0.0588,5.921622448
0.0592,5.845939374
0.0596,5.771280098
0.06,5.697083944
0.0604,5.622384913
0.0608,5.546647433
0.0612,5.469888396
0.0616,5.392446334
0.062,5.314714439
0.0624,5.236981274
0.0628,5.159291811
0.0632,5.081215353
0.0636,5.002187425
0.064,4.922016501
0.0644,4.841144648
0.0648,4.760214193
0.0652,4.679389088
0.0656,4.598131005
0.066,4.515990949
0.0664,4.433167391
0.0668,4.350342943
0.0672,4.267884655
