"time(s), volume(cm3)",
0,9.722416433
0.0004,9.723159654
0.0008,9.723960194
0.0012,9.723445542
0.0016,9.721216129
0.002,9.71824544
0.0024,9.716760897
0.0028,9.71841677
0.0032,9.722816611
0.0036,9.727221136
0.004,9.728709434
0.0044,9.726763304
0.0048,9.723788635
0.0052,9.722873782
0.0056,9.725332908
0.006,9.729339261
0.0064,9.732146016
0.0068,9.732203316
0.0072,9.730312817
0.0076,9.728308686
0.008,9.727278368
0.0084,9.72682053
0.0088,9.726076652
0.0092,9.724932487
0.0096,9.724303329
0.01,9.725447321
0.0104,9.728766687
0.0108,9.733292175
0.0112,9.737306234
0.0116,9.739142528
0.012,9.737879989
0.0124,9.734094675
0.0128,9.729282
0.0132,9.725447321
0.0136,9.724131758
0.014,9.726019436
0.0144,9.73042737
0.0148,9.735470753
0.0152,9.738625988
0.0156,9.738224279
0.016,9.734323991
0.0164,9.728766687
0.0168,9.724017381
0.0172,9.721901973
0.0176,9.722359268
0.018,9.724188948
0.0184,9.725905007
0.0188,9.726477186
0.0192,9.72556174
0.0196,9.723331184
0.02,9.720187571
0.0204,9.716760897
0.0208,9.713565225
0.0212,9.710771035
0.0216,9.708206605
0.022,9.705871508
0.0224,9.704220651
0.0228,9.703992996
0.0232,9.704903683
0.0236,9.705586831
0.024,9.704106821
0.0244,9.699385724
0.0248,9.692229055
0.0252,9.684235085
0.0256,9.676935
0.026,9.670268707
0.0264,9.662993304
0.0268,9.653818707
0.0272,9.642365159
0.0276,9.628987048
0.028,9.614816977
0.0284,9.600584761
0.0288,9.586401903
0.0292,9.571772129
0.0296,9.555931896
0.03,9.538676927
0.0304,9.520406433
0.0308,9.502055349
0.0312,9.483787066
0.0316,9.46495684
0.032,9.44466505
0.0324,9.422615646
0.0328,9.399735925
0.0332,9.377091152
0.0336,9.355200623
0.034,9.333481548
0.0344,9.311002255
0.0348,9.286698385
0.0352,9.26004355
0.0356,9.231035965
0.036,9.200532531
0.0364,9.170264487
0.0368,9.142207565
0.0372,9.116759082
0.0376,9.092257622
0.038,9.065726153
0.0384,9.034944927
0.0388,9.000303324
0.0392,8.96408098
0.0396,8.92805803
0.04,8.892001519
0.0404,8.8543558
0.0408,8.814536899
0.0412,8.774101103
0.0416,8.735653679
0.042,8.700417071
0.0424,8.6669957
0.0428,8.632445764
0.0432,8.594575633
0.0436,8.553534086
0.044,8.510939409
0.0444,8.468176036
0.0448,8.425217421
0.0452,8.381150329
0.0456,8.335465863
0.046,8.288707278
0.0464,8.241509615
0.0468,8.193672014
0.0472,8.14398663
0.0476,8.091800598
0.048,8.03793603
0.0484,7.984361555
0.0488,7.932323593
0.0492,7.881036272
0.0496,7.828347981
0.05,7.772682057
0.0504,7.71440449
0.0508,7.655568284
0.0512,7.598025728
0.0516,7.542081728
0.052,7.486562268
0.0524,7.429853346
0.0528,7.370845017
0.0532,7.309044998
0.0536,7.244559338
0.054,7.178121368
0.0544,7.111049588
0.0548,7.044665867
0.0552,6.979417936
0.0556,6.914528968
0.056,6.848480636
0.0564,6.780162084
0.0568,6.709249294
0.0572,6.636006621
0.0576,6.561081416
0.058,6.485250344
0.0584,6.409392811
0.0588,6.334240314
0.0592,6.259874757
0.0596,6.185773322
0.06,6.111333818
0.0604,6.03647554
0.0608,5.961407611
0.0612,5.886090943
0.0616,5.809930047
0.062,5.732391714
0.0624,5.653602889
0.0628,5.574334086
0.0632,5.495032469
0.0636,5.415379575
0.064,5.334684373
0.0644,5.252744218
0.0648,5.169997188
0.0652,5.086879628
0.0656,5.003366852
0.066,4.919161772
0.0664,4.834321664
0.0668,4.749307309
0.0672,4.664366977
0.0676,4.579123537
0.068,4.49290108
0.0684,4.405555971
0.0688,4.317625674
0.0692,4.229828349
0.0696,4.14237705
0.07,4.055023599
0.0704,3.967536235
0.0708,3.879908577
0.0712,3.79201667
0.0716,3.703519124
0.072,3.614316251
0.0724,3.52494798
0.0728,3.436305376
0.0732,3.348663557
0.0736,3.261401323
0.074,3.173741678
0.0744,3.08580895
0.0748,2.998481832
0.0752,2.912196135
0.0756,2.826260261
0.076,2.73963791
0.0764,2.652402528
0.0768,2.565732142
0.0772,2.480308141
0.0776,2.395177697
0.078,2.309283928
0.0784,2.224821035
0.0788,2.148773224
0.0792,2.090312463
0.0796,2.055880792
0.08,2.045474203
0.0804,2.052146113
0.0808,2.065098718
0.0812,2.075303572
0.0816,2.079872453
0.082,2.081441207
0.0824,2.083664559
0.0828,2.087502983
0.0832,2.091378102
0.0836,2.093779516
0.084,2.095055825
0.0844,2.096627258
0.0848,2.09904365
0.0852,2.10128912
0.0856,2.102107688
0.086,2.101626942
0.0864,2.101390897
0.0868,2.102835143
0.0872,2.105949255
0.0876,2.109452155
0.088,2.112120395
0.0884,2.113768663
0.0888,2.115062081
0.0892,2.116562113
0.0896,2.118186387
0.09,2.119485786
0.0904,2.120228021
0.0908,2.120637994
0.0912,2.121108333
0.0916,2.121932351
0.092,2.123218399
0.0924,2.124948002
0.0928,2.126955297
0.0932,2.128858879
0.0936,2.130182926
0.094,2.130710321
0.0944,2.130705253
0.0948,2.130749177
0.0952,2.13133958
0.0956,2.132565329
0.096,2.134213491
0.0964,2.136022588
0.0968,2.137862432
0.0972,2.139635621
0.0976,2.141174594
0.098,2.142217827
0.0984,2.142657735
0.0988,2.142656024
0.0992,2.142597758
0.0996,2.142871727
0.1,2.143659748
0.1004,2.144908106
0.1008,2.146439922
0.1012,2.148046502
0.1016,2.149560876
0.102,2.15088941
0.1024,2.151972582
0.1028,2.152752402
0.1032,2.153207472
0.1036,2.153351134
0.104,2.153321716
0.1044,2.153368439
0.1048,2.153775319
0.1052,2.154677922
0.1056,2.156011724
0.106,2.157533338
0.1064,2.158968548
0.1068,2.160119974
0.1072,2.160906366
0.1076,2.161344304
0.108,2.161490909
0.1084,2.161482182
0.1088,2.161520581
0.1092,2.161831325
0.1096,2.162564932
0.11,2.163720607
0.1104,2.165117619
0.1108,2.16647804
0.1112,2.167555806
0.1116,2.168249783
0.112,2.168625938
0.1124,2.168859818
