"time(s), volume(cm3)",
0,9.74547722
0.0004,9.744633257
0.0008,9.741153716
0.0012,9.732888337
0.0016,9.722855181
0.002,9.721229051
0.0024,9.72673949
0.0028,9.728157646
0.0032,9.726161861
0.0036,9.729786496
0.004,9.736518863
0.0044,9.737203231
0.0048,9.732940932
0.0052,9.729523734
0.0056,9.727369722
0.006,9.727002075
0.0064,9.730574879
0.0068,9.734887364
0.0072,9.736518863
0.0076,9.737993028
0.008,9.73957307
0.0084,9.737887713
0.0088,9.732309853
0.0092,9.723799677
0.0096,9.716825977
0.01,9.720442444
0.0104,9.731731447
0.0108,9.73462428
0.0112,9.729996717
0.0116,9.733519505
0.012,9.741417215
0.0124,9.738888312
0.0128,9.730259509
0.0132,9.725006847
0.0136,9.721124163
0.014,9.719289026
0.0144,9.724639409
0.0148,9.732309853
0.0152,9.735887239
0.0156,9.737203231
0.016,9.737887713
0.0164,9.738677639
0.0168,9.741153716
0.0172,9.740152571
0.0176,9.731205694
0.018,9.72484937
0.0184,9.730627445
0.0188,9.737677091
0.0192,9.73409816
0.0196,9.728105111
0.02,9.730469754
0.0204,9.735781978
0.0208,9.735203089
0.0212,9.730259509
0.0216,9.727264676
0.022,9.727789929
0.0224,9.728945719
0.0228,9.729366086
0.0232,9.732783154
0.0236,9.739467715
0.024,9.740679459
0.0244,9.733361704
0.0248,9.727842457
0.0252,9.728683011
0.0256,9.72684452
0.026,9.719760839
0.0264,9.716721198
0.0268,9.721963353
0.0272,9.729471185
0.0276,9.733046122
0.028,9.731836606
0.0284,9.727632346
0.0288,9.721386392
0.0292,9.71373614
0.0296,9.706413543
0.03,9.700303881
0.0304,9.694724311
0.0308,9.690401418
0.0312,9.685251113
0.0316,9.673932658
0.032,9.659389
0.0324,9.651130822
0.0328,9.644639161
0.0332,9.625379246
0.0336,9.595716814
0.034,9.571574425
0.0344,9.557540271
0.0348,9.547021171
0.0352,9.536930316
0.0356,9.525764235
0.036,9.511388775
0.0364,9.495475627
0.0368,9.475968154
0.0372,9.444627504
0.0376,9.406240874
0.038,9.377846774
0.0384,9.359380595
0.0388,9.337753338
0.0392,9.314771945
0.0396,9.29517889
0.04,9.266297906
0.0404,9.223878589
0.0408,9.186731356
0.0412,9.162601941
0.0416,9.137441307
0.042,9.104789025
0.0424,9.070224376
0.0428,9.033404107
0.0432,8.991382025
0.0436,8.947785508
0.044,8.905748496
0.0444,8.863749025
0.0448,8.822336089
0.0452,8.783563993
0.0456,8.743347717
0.046,8.694668181
0.0464,8.640686041
0.0468,8.594232912
0.0472,8.55888947
0.0476,8.521881012
0.048,8.471810007
0.0484,8.412430982
0.0488,8.354568168
0.0492,8.30215403
0.0496,8.249146006
0.05,8.190387587
0.0504,8.131563043
0.0508,8.077656496
0.0512,8.021567488
0.0516,7.959708324
0.052,7.90030711
0.0524,7.843199775
0.0528,7.778137463
0.0532,7.708558466
0.0536,7.646448652
0.054,7.587813337
0.0544,7.522063241
0.0548,7.452554878
0.0552,7.386262952
0.0556,7.320519597
0.056,7.252581009
0.0564,7.183792547
0.0568,7.11231068
0.0572,7.0363006
0.0576,6.960065765
0.058,6.88678047
0.0584,6.81304874
0.0588,6.736384149
0.0592,6.659008284
0.0596,6.581790903
0.06,6.502663336
0.0604,6.421706236
0.0608,6.341059305
0.0612,6.261053811
0.0616,6.180690648
0.062,6.100222903
0.0624,6.019930972
0.0628,5.938822794
0.0632,5.856002486
0.0636,5.771141306
0.064,5.685077029
0.0644,5.600402637
0.0648,5.517944423
0.0652,5.43351657
0.0656,5.344063524
0.066,5.253207887
0.0664,5.165214437
0.0668,5.078847095
0.0672,4.991366431
0.0676,4.902519927
0.068,4.812833878
0.0684,4.722605037
0.0688,4.631940239
0.0692,4.539957978
0.0696,4.446146217
0.07,4.351963344
0.0704,4.258765222
0.0708,4.166539371
0.0712,4.075023774
0.0716,3.983590349
0.072,3.891226388
0.0724,3.798168743
0.0728,3.705296974
0.0732,3.612576101
0.0736,3.519878109
0.074,3.427572412
0.0744,3.335518058
0.0748,3.243528692
0.0752,3.151930164
0.0756,3.060590514
0.076,2.969135619
0.0764,2.877975442
0.0768,2.787621736
0.0772,2.697466913
0.0776,2.606392935
0.078,2.514829011
0.0784,2.425140352
0.0788,2.338907906
0.0792,2.259012551
0.0796,2.198446134
0.08,2.176259229
0.0804,2.194117057
0.0808,2.223611098
0.0812,2.233843757
0.0816,2.227515564
0.082,2.224745455
0.0824,2.230875359
0.0828,2.240651725
0.0832,2.24873746
0.0836,2.247933152
0.084,2.240344012
0.0844,2.241540761
0.0848,2.253775711
0.0852,2.258803618
0.0856,2.252112284
0.086,2.249521353
0.0864,2.253573138
0.0868,2.253090646
0.0872,2.251078633
0.0876,2.257520879
0.088,2.26623973
0.0884,2.266209404
0.0888,2.262002441
0.0892,2.263683865
0.0896,2.269478061
0.09,2.27103565
0.0904,2.268083606
0.0908,2.267801329
0.0912,2.271555372
0.0916,2.273037086
0.092,2.271053575
0.0924,2.27197667
0.0928,2.276853657
0.0932,2.279617821
0.0936,2.278882723
0.094,2.27908497
0.0944,2.280810926
0.0948,2.280706072
0.0952,2.279117498
0.0956,2.279675679
0.096,2.282610498
0.0964,2.28459476
0.0968,2.285034122
0.0972,2.286682832
0.0976,2.289628547
0.098,2.290917392
0.0984,2.290502769
0.0988,2.29080586
0.0992,2.291439931
0.0996,2.290710974
0.1,2.290055607
0.1004,2.291756105
0.1008,2.294734677
0.1012,2.296457584
0.1016,2.297030754
0.102,2.298476017
0.1024,2.30073055
0.1028,2.301577234
0.1032,2.300878041
0.1036,2.300872501
0.104,2.301599409
0.1044,2.301049563
0.1048,2.299912228
0.1052,2.300701008
0.1056,2.302989985
0.106,2.304691683
0.1064,2.306032576
0.1068,2.308006505
0.1072,2.309599095
0.1076,2.309734801
