time(s),volume(cm3)
0,1
0.0002,0.995469795919992
0.0004,0.991288725169555
0.0006,0.987318805244392
0.0008,0.983441285875844
0.001,0.979583652940455
0.0012,0.975758546311701
0.0014,0.972047400230322
0.0016,0.968603950137974
0.0018,0.965658271169301
0.002,0.962783890571211
0.0022,0.955957771959139
0.0024,0.947567547807273
0.0026,0.938728041841064
0.0028,0.930199872298367
0.003,0.921768124367189
0.0032,0.913208304259153
0.0034,0.90557735464606
0.0036,0.899912185075048
0.0038,0.896744236935403
0.004,0.895666850934855
0.0042,0.895945543310028
0.0044,0.896576403206521
0.0046,0.896094856928932
0.0048,0.89274956839292
0.005,0.88629478593907
0.0052,0.877082953937024
0.0054,0.865730923921782
0.0056,0.852799933217519
0.0058,0.839176758901121
0.006,0.826485106683749
0.0062,0.815520233833373
0.0064,0.806304780735136
0.0066,0.799486999994485
0.0068,0.794578957074323
0.007,0.790150669882765
0.0072,0.784947673686576
0.0074,0.777995311727704
0.0076,0.769446217583851
0.0078,0.760128698360184
0.008,0.750325006206321
0.0082,0.740031201325903
0.0084,0.728966996394106
0.0086,0.717388773699512
0.0088,0.705939203820994
0.009,0.69509145185498
0.0092,0.684976136562863
0.0094,0.675404888208845
0.0096,0.666155732228473
0.0098,0.656796141767883
0.01,0.64738298870643
0.0102,0.63880219573663
0.0104,0.631414394171403
0.0106,0.624696925475859
0.0108,0.618103949978596
0.011,0.610968347723836
0.0112,0.602869893786427
0.0114,0.593920255717409
0.0116,0.584385055297033
0.0118,0.574589392259057
0.012,0.564781688356322
0.0122,0.555040088023292
0.0124,0.545499219561823
0.0126,0.536506007934628
0.0128,0.528304961867884
0.013,0.520904354684421
0.0132,0.514160256657063
0.0134,0.5077545910225
0.0136,0.501270714050926
0.0138,0.49461457369415
0.014,0.48764251491755
0.0142,0.480307445309514
0.0144,0.472719047414745
0.0146,0.465022159502272
0.0148,0.457281112791575
0.015,0.449387780750859
0.0152,0.441313526266137
0.0154,0.433253553046603
0.0156,0.425281878778764
0.0158,0.417268708426772
0.016,0.409170397837736
0.0162,0.401110719727018
0.0164,0.393128049516501
0.0166,0.385165824482705
0.0168,0.377270141001489
0.017,0.369563691021304
0.0172,0.362025907432839
0.0174,0.354660088814293
0.0176,0.347397101438499
0.0178,0.340085789744708
0.018,0.332628622111658
0.0182,0.325030622702631
0.0184,0.317324781956859
0.0186,0.309563067533297
0.0188,0.301836541226873
0.019,0.294230017605693
0.0192,0.286756588811656
0.0194,0.279388169867259
0.0196,0.272192950852633
0.0198,0.265199355156599
0.02,0.258317343176907
0.0202,0.251422686932355
0.0204,0.24442133470354
0.0206,0.23729763938688
0.0208,0.230085058000207
0.021,0.222824668460096
0.0212,0.215536358486499
0.0214,0.208233130093021
0.0216,0.200918762081802
0.0218,0.193598722229816
0.022,0.186242318771984
0.0222,0.178828318161796
0.0224,0.171367320947758
0.0226,0.1638798140951
0.0228,0.156451605407247
0.023,0.149236052839019
0.0232,0.142396562815396
0.0234,0.136060331517591
0.0236,0.130305889193228
0.0238,0.125179233750619
0.024,0.120682519012238
0.0242,0.11677360986765
0.0244,0.113393782022105
0.0246,0.110467963944172
0.0248,0.10790548501365
0.025,0.105617396864008
0.0252,0.103532282104149
0.0254,0.10160262616207
0.0256,0.099801780035383
0.0258,0.098113921410578
0.026,0.096529066709125
0.0262,0.095036105638026
0.0264,0.093628770577977
0.0266,0.092304042597646
0.0268,0.091050246033544
0.027,0.089851974647398
0.0272,0.088703521756403
0.0274,0.087611267593971
0.0276,0.086587152170015
0.0278,0.08564036305222
0.028,0.084781379385259
0.0282,0.084022583630744
0.0284,0.083368937052608
0.0286,0.08281891170506
0.0288,0.082368264214353
0.029,0.08201052721429
0.0292,0.081737110221275
0.0294,0.08153338611236
0.0296,0.08138232725565
0.0298,0.081270536657211
0.03,0.081190335940954
0.0302,0.081136941343916
0.0304,0.081107033664948
0.03057,0.081099151776976
0.03257,0.081619317591417
0.03457,0.08259791212258
0.03657,0.08366564845121
0.03857,0.08495200552282
0.04057,0.086377797949861
0.04257,0.087288491485353
0.04457,0.088313872777373
0.04657,0.089190805764864
0.04857,0.08997300435227
0.05057,0.090754100415889
0.05257,0.091363831217668
0.05457,0.092027421858617
0.05657,0.092813579118304
0.05857,0.093415582441052
0.06057,0.094077602745281
0.06257,0.094577334606145
0.06457,0.09509510492157
0.06657,0.095686584885077
0.06857,0.096223198152627
0.07057,0.096780714807562
0.07257,0.097248832941406
0.07457,0.097828520754608
0.07657,0.098291786531193
0.07857,0.098591974951095
0.08057,0.099116358769744
0.08257,0.0995731165591
0.08457,0.099999672186658
0.08657,0.100426350995442
0.08857,0.100906332422167
0.09057,0.101318037047432
0.09257,0.10164792866816
0.09457,0.102117431164156
0.09657,0.102511149009069
0.09857,0.10284352775455
0.10057,0.103043510729582
0.10257,0.103575850390413
0.10457,0.103963099933185
0.10657,0.104228665991376
0.10857,0.104481903294448
0.11057,0.104931533948874
0.11257,0.10511464149157
0.11457,0.105473581984811
0.11657,0.10585624918019
0.11857,0.10617166625065
0.12057,0.106396947244057
0.12257,0.106801504317169
0.12457,0.107108689984321
0.12657,0.107361192239861
0.12857,0.107811668093274
0.13057,0.107909842619543
0.13257,0.108367147689842
0.13457,0.108572048907247
0.13657,0.108870761332593
0.13857,0.109032460525765
0.14057,0.109347782210713
0.14257,0.109521152483115
0.14457,0.109913930681946
0.14657,0.110164887081446
0.14857,0.110316544580682
0.15057,0.110642659926415
0.15257,0.110915726207866
0.15457,0.110968853639208
0.15657,0.111290459066261
