VPRO   0.0000000      1.0000000    
VPRO  0.11465846E-03 0.97481723    
VPRO  0.25286790E-03  1.0286217    
VPRO  0.34159593E-03  1.0272803    
VPRO  0.52117565E-03 0.98005181    
VPRO  0.71164138E-03 0.98066919    
VPRO  0.91696612E-03  1.0314158    
VPRO  0.13879060E-02 0.97359198    
VPRO  0.17317229E-02  1.0189233    
VPRO  0.18526188E-02 0.98483476    
VPRO  0.20548483E-02 0.97613242    
VPRO  0.21138422E-02 0.98425605    
VPRO  0.44463952E-02  1.0238391    
VPRO  0.45528080E-02 0.98358092    
VPRO  0.46269893E-02 0.99088949    
VPRO  0.59084329E-02 0.97666688    
VPRO  0.61711669E-02 0.99266277    
VPRO  0.16119568E-01 0.99646103    
VPRO  0.16453678E-01 0.98228293    
VPRO  0.18054807E-01 0.98786688    
VPRO  0.18610975E-01  1.0363682    
VPRO  0.18926916E-01 0.98072747    
VPRO  0.19992089E-01  1.0209203    
VPRO  0.20127029E-01 0.99403648    
VPRO  0.21329248E-01  1.0184978    
VPRO  0.21963724E-01 0.98260649    
VPRO  0.22600029E-01 0.98786276    
VPRO  0.22715896E-01  1.0281069    
VPRO  0.23323980E-01  1.0030638    
VPRO  0.23463594E-01  1.0288297    
VPRO  0.23751282E-01 0.98681146    
VPRO  0.34993512E-01 0.99957944    
VPRO  0.50703910E-01 0.99032744    
VPRO  0.51677295E-01  1.0274950    
VPRO  0.52911356E-01  1.0019207    
VPRO  0.55478158E-01  1.0182801    
VPRO  0.55564181E-01 0.99133165    
VPRO  0.68552872E-01  1.0026726    
VPRO  0.70788642E-01 0.98334728    
VPRO  0.70992261E-01  1.0339089    
VPRO  0.71226878E-01  1.0013976    
VPRO  0.72060788E-01  1.0255653    
VPRO  0.73242899E-01 0.98743970    
VPRO  0.73353811E-01  1.0212548    
VPRO  0.73959252E-01  1.0166158    
VPRO  0.74057726E-01 0.98498809    
VPRO  0.76080833E-01 0.98712238    
VPRO  0.76204524E-01  1.0239633    
VPRO  0.76662529E-01 0.97926759    
VPRO  0.76793597E-01  1.0273531    
VPRO  0.77110545E-01  1.0146970    
VPRO  0.78242914E-01  1.0008771    
VPRO  0.78607779E-01  1.0226201    
VPRO  0.78756995E-01 0.97944037    
VPRO  0.79105331E-01 0.98775760    
VPRO  0.79161215E-01  1.0134266    
VPRO  0.79285188E-01  1.0276552    
VPRO  0.79754994E-01 0.98503196    
VPRO  0.79992199E-01 0.99049224    
VPRO  0.81164797E-01 0.97451224    
VPRO  0.81378485E-01  1.0279786    
VPRO  0.81670049E-01 0.98433599    
VPRO  0.82499156E-01 0.99685362    
VPRO  0.83242209E-01 0.97551744    
VPRO  0.84286494E-01 0.98923312    
VPRO  0.84529604E-01 0.96384267    
VPRO  0.85040346E-01 0.96404003    
VPRO  0.86102420E-01 0.94603575    
VPRO  0.87592878E-01 0.90533800    
VPRO  0.87748846E-01 0.89835949    
VPRO  0.87849925E-01 0.92796353    
VPRO  0.88128864E-01 0.90391240    
VPRO  0.88531237E-01 0.89704398    
VPRO  0.88708957E-01 0.86329228    
VPRO  0.88876275E-01 0.88190611    
VPRO  0.90053810E-01 0.80267254    
VPRO  0.91565103E-01 0.73384473    
VPRO  0.93098706E-01 0.64909493    
VPRO  0.94912063E-01 0.53622410    
VPRO  0.95847105E-01 0.48074069    
VPRO  0.97401058E-01 0.38420571    
VPRO  0.98098326E-01 0.34213533    
VPRO  0.98755102E-01 0.30058299    
VPRO  0.99251118E-01 0.27044530    
VPRO  0.99759482E-01 0.24045211    
VPRO  0.10020379     0.21475041    
VPRO  0.10060518     0.19143168    
VPRO  0.10095849     0.17090272    
VPRO  0.10180345     0.13419554    
VPRO  0.10229560     0.12438398    
VPRO  0.10286393     0.11752246    
VPRO  0.10329222     0.11527089    
VPRO  0.10978342     0.11401041    
VPRO  0.11289014     0.11771170    
VPRO  0.12864561     0.12174644    
VPRO  0.15242534     0.12663235    
VPRO  0.19267565     0.12937245    
VPRO  0.25704591     0.13261390    
VPRO  0.35189414     0.13642155    
VPRO  0.49964656     0.14174496    
VPRO  0.49995000     0.14138275    

