"time(s), volume(cm3)",
0,9.829793066
0.0004,9.828670038
0.0008,9.829793066
0.0012,9.834246548
0.0016,9.835954278
0.002,9.831124453
0.0024,9.825801446
0.0028,9.825094992
0.0032,9.825759886
0.0036,9.825510538
0.004,9.827048418
0.0044,9.828378932
0.0048,9.825552095
0.0052,9.82447175
0.0056,9.831415749
0.006,9.837954457
0.0064,9.835037848
0.0068,9.829460285
0.0072,9.829876266
0.0076,9.833163958
0.008,9.834912897
0.0084,9.835287764
0.0088,9.832789281
0.0092,9.82862845
0.0096,9.8293355
0.01,9.834288192
0.0104,9.835371073
0.0108,9.832373012
0.0112,9.832706023
0.0116,9.837037589
0.012,9.838829835
0.0124,9.835454383
0.0128,9.831498981
0.0132,9.831582215
0.0136,9.833788495
0.014,9.833746856
0.0144,9.832248138
0.0148,9.832164893
0.0152,9.832081647
0.0156,9.829876266
0.016,9.826840564
0.0164,9.824264023
0.0168,9.820692739
0.0172,9.815092794
0.0176,9.809251957
0.018,9.806975828
0.0184,9.808713851
0.0188,9.807720606
0.0192,9.79804883
0.0196,9.785517167
0.02,9.779594235
0.0204,9.776471634
0.0208,9.765847692
0.0212,9.750799179
0.0216,9.742521225
0.022,9.739344917
0.0224,9.730805385
0.0228,9.716611809
0.0232,9.702587763
0.0236,9.688209038
0.024,9.672197746
0.0244,9.657764734
0.0248,9.646644702
0.0252,9.63738107
0.0256,9.624415322
0.026,9.600573623
0.0264,9.571512638
0.0268,9.554548439
0.0272,9.548171031
0.0276,9.530491083
0.028,9.49816128
0.0284,9.470773762
0.0288,9.453351807
0.0292,9.434153352
0.0296,9.412152121
0.03,9.392887305
0.0304,9.372524101
0.0308,9.348342743
0.0312,9.323388433
0.0316,9.293772547
0.032,9.254613825
0.0324,9.214302314
0.0328,9.182404739
0.0332,9.155198711
0.0336,9.126118278
0.034,9.095553989
0.0344,9.063886938
0.0348,9.029237509
0.0352,8.993039169
0.0356,8.957212429
0.036,8.918935244
0.0364,8.877925277
0.0368,8.840888768
0.0372,8.809002334
0.0376,8.772601741
0.038,8.727884165
0.0384,8.683291936
0.0388,8.64264285
0.0392,8.600580307
0.0396,8.55733994
0.04,8.517725692
0.0404,8.477773053
0.0408,8.429887431
0.0412,8.375532874
0.0416,8.321990643
0.042,8.272850683
0.0424,8.226219816
0.0428,8.178115924
0.0432,8.127891412
0.0436,8.078723249
0.044,8.031229059
0.0444,7.982337226
0.0448,7.930408631
0.0452,7.876140385
0.0456,7.820148488
0.046,7.763160973
0.0464,7.706144701
0.0468,7.649517375
0.0472,7.593123557
0.0476,7.534807979
0.048,7.471783181
0.0484,7.406732157
0.0488,7.345847054
0.0492,7.288573803
0.0496,7.228212275
0.05,7.163002323
0.0504,7.09731914
0.0508,7.033154125
0.0512,6.969075003
0.0516,6.904278652
0.052,6.838691411
0.0524,6.773036054
0.0528,6.708963638
0.0532,6.644615375
0.0536,6.576259601
0.054,6.506195987
0.0544,6.43935961
0.0548,6.373323553
0.0552,6.303391147
0.0556,6.232023069
0.056,6.162711063
0.0564,6.093060251
0.0568,6.020999669
0.0572,5.948367937
0.0576,5.876216532
0.058,5.804109418
0.0584,5.732833089
0.0588,5.662295306
0.0592,5.590078441
0.0596,5.515371546
0.06,5.440549761
0.0604,5.366923333
0.0608,5.292946759
0.0612,5.217678963
0.0616,5.142365458
0.062,5.067427521
0.0624,4.99149974
0.0628,4.914331057
0.0632,4.837365603
0.0636,4.761350958
0.064,4.685632717
0.0644,4.609735848
0.0648,4.533864889
0.0652,4.458128761
0.0656,4.382319326
0.066,4.306197368
0.0664,4.229446634
0.0668,4.151902367
0.0672,4.074324046
0.0676,3.99791217
0.068,3.922568971
0.0684,3.846914078
0.0688,3.770156627
0.0692,3.692841608
0.0696,3.615840497
0.07,3.539509537
0.0704,3.463817025
0.0708,3.388805327
0.0712,3.314706849
0.0716,3.241391817
0.072,3.168089971
0.0724,3.094314578
0.0728,3.020624415
0.0732,2.947900187
0.0736,2.876150447
0.074,2.804866102
0.0744,2.734277363
0.0748,2.665035003
0.0752,2.596859287
0.0756,2.528972533
0.076,2.461336423
0.0764,2.394453615
0.0768,2.328563973
0.0772,2.263729537
0.0776,2.199864196
0.078,2.137381758
0.0784,2.078191777
0.0788,2.025347101
0.0792,1.982821294
0.0796,1.955693588
0.08,1.94696519
0.0804,1.952165763
0.0808,1.960736812
0.0812,1.965284949
0.0816,1.966155972
0.082,1.966462172
0.0824,1.967872431
0.0828,1.970876717
0.0832,1.974344313
0.0836,1.976045244
0.084,1.976243571
0.0844,1.977719011
0.0848,1.980841997
0.0852,1.982890604
0.0856,1.983027209
0.086,1.983265803
0.0864,1.984642547
0.0868,1.986427583
0.0872,1.988306408
0.0876,1.990244636
0.088,1.991547702
0.0884,1.992122166
0.0888,1.992997949
0.0892,1.994698385
0.0896,1.996485874
0.09,1.997583468
0.0904,1.998150362
0.0908,1.998825554
0.0912,1.99982934
0.0916,2.0009029
0.092,2.001997524
0.0924,2.003275925
0.0928,2.004651107
0.0932,2.005913372
0.0936,2.006943865
0.094,2.007501011
0.0944,2.007610967
0.0948,2.007919007
0.0952,2.008907797
0.0956,2.01016863
0.096,2.011138685
0.0964,2.011933039
0.0968,2.012973665
0.0972,2.014207395
0.0976,2.015215576
0.098,2.015893005
0.0984,2.01651693
0.0988,2.017181551
0.0992,2.017784087
0.0996,2.018477052
0.1,2.019554936
