"time(s), volume(cm3)",
0,9.765437577
0.0004,9.770781451
0.0008,9.77442894
0.0012,9.772847969
0.0016,9.768351566
0.002,9.765498263
0.0024,9.766226581
0.0028,9.768655225
0.0032,9.769748577
0.0036,9.768533759
0.004,9.766105186
0.0044,9.764224015
0.0048,9.763920681
0.0052,9.765012789
0.0056,9.767137157
0.006,9.769687828
0.0064,9.771814582
0.0068,9.772179277
0.0072,9.770113091
0.0076,9.766530083
0.008,9.763799354
0.0084,9.764284685
0.0088,9.768351566
0.0092,9.773759994
0.0096,9.776740669
0.01,9.774550578
0.0104,9.767319295
0.0108,9.758343264
0.0112,9.751986866
0.0116,9.751079601
0.012,9.755073046
0.0124,9.76076731
0.0128,9.764406027
0.0132,9.764284685
0.0136,9.761252288
0.014,9.757737474
0.0144,9.755920633
0.0148,9.756647274
0.0152,9.759615712
0.0156,9.76367803
0.016,9.767319295
0.0164,9.768958904
0.0168,9.76738001
0.0172,9.762889508
0.0176,9.757434613
0.018,9.753499413
0.0184,9.752773322
0.0188,9.754467732
0.0192,9.756162833
0.0196,9.755496817
0.02,9.751684423
0.0204,9.745821375
0.0208,9.739665026
0.0212,9.734240526
0.0216,9.729845859
0.022,9.726056943
0.0224,9.722091314
0.0228,9.717169601
0.0232,9.710217158
0.0236,9.700586966
0.024,9.688595585
0.0244,9.675213584
0.0248,9.66151977
0.0252,9.647458463
0.0256,9.632445956
0.026,9.616083154
0.0264,9.59902761
0.0268,9.582565319
0.0272,9.567152184
0.0276,9.552085178
0.028,9.536327467
0.0284,9.519601542
0.0288,9.502659633
0.0292,9.485788278
0.0296,9.468027434
0.03,9.447816536
0.0304,9.424411142
0.0308,9.399198952
0.0312,9.3746406
0.0316,9.35220569
0.032,9.331205128
0.0324,9.309067031
0.0328,9.28327753
0.0332,9.252892494
0.0336,9.219238473
0.034,9.184818618
0.0344,9.152001236
0.0348,9.121835692
0.0352,9.093339431
0.0356,9.064031611
0.036,9.031557287
0.0364,8.99519755
0.0368,8.956403136
0.0372,8.917164469
0.0376,8.878520252
0.038,8.839689223
0.0384,8.799399058
0.0388,8.757655266
0.0392,8.71600011
0.0396,8.676231379
0.04,8.63866001
0.0404,8.601782626
0.0408,8.563442148
0.0412,8.522101128
0.0416,8.477518865
0.042,8.430079471
0.0424,8.380032012
0.0428,8.327454621
0.0432,8.272925099
0.0436,8.21768327
0.044,8.163136211
0.0444,8.109899012
0.0448,8.057272515
0.0452,8.00402695
0.0456,7.949458447
0.046,7.893943211
0.0464,7.838598907
0.0468,7.783866079
0.0472,7.728893582
0.0476,7.672194413
0.048,7.612997594
0.0484,7.552060053
0.0488,7.490974538
0.0492,7.430676281
0.0496,7.370460004
0.05,7.308593851
0.0504,7.244027704
0.0508,7.177020952
0.0512,7.108780569
0.0516,7.040195374
0.052,6.97116971
0.0524,6.90113575
0.0528,6.830003995
0.0532,6.758318617
0.0536,6.686804177
0.054,6.61553255
0.0544,6.543712322
0.0548,6.470378897
0.0552,6.39508198
0.0556,6.318139033
0.056,6.240362797
0.0564,6.162427922
0.0568,6.084497607
0.0572,6.006389842
0.0576,5.928006654
0.058,5.84972767
0.0584,5.771982432
0.0588,5.694910841
0.0592,5.618001622
0.0596,5.540419495
0.06,5.461706935
0.0604,5.38192068
0.0608,5.301258975
0.0612,5.219645316
0.0616,5.136730917
0.062,5.052595395
0.0624,4.967923871
0.0628,4.883614094
0.0632,4.799882106
0.0636,4.716080072
0.064,4.631348493
0.0644,4.54550338
0.0648,4.459042963
0.0652,4.372546668
0.0656,4.286071838
0.066,4.199335346
