"time(s), volume(cm3)",
0,9.821901665
0.0004,9.821449685
0.0008,9.820500691
0.0012,9.820229588
0.0016,9.820500691
0.002,9.820545876
0.0024,9.82027477
0.0028,9.820410321
0.0032,9.82140449
0.0036,9.822805767
0.004,9.823755284
0.0044,9.824297963
0.0048,9.825293057
0.0052,9.827012413
0.0056,9.828234488
0.006,9.827057668
0.0064,9.822850977
0.0068,9.817609841
0.0072,9.814450263
0.0076,9.814991734
0.008,9.817971089
0.0084,9.820455506
0.0088,9.820319954
0.0092,9.818106565
0.0096,9.816255444
0.01,9.817158327
0.0104,9.821088138
0.0108,9.826107401
0.0112,9.829502204
0.0116,9.829411641
0.012,9.826107401
0.0124,9.821766066
0.0128,9.818738842
0.0132,9.818287206
0.0136,9.819687437
0.014,9.821223715
0.0144,9.82140449
0.0148,9.820319954
0.0152,9.819145357
0.0156,9.81891951
0.016,9.819506736
0.0164,9.819506736
0.0168,9.817835618
0.0172,9.814585624
0.0176,9.811247983
0.018,9.809490029
0.0184,9.809444961
0.0188,9.809715365
0.0192,9.808228362
0.0196,9.803680517
0.02,9.796620912
0.0204,9.78867629
0.0208,9.781194368
0.0212,9.774351442
0.0216,9.766984398
0.022,9.75793856
0.0224,9.74700292
0.0228,9.735077715
0.0232,9.723407405
0.0236,9.712518278
0.024,9.701877293
0.0244,9.690300099
0.0248,9.67687792
0.0252,9.661715849
0.0256,9.645742902
0.026,9.630004392
0.0264,9.614841921
0.0268,9.599692508
0.0272,9.583446808
0.0276,9.56535349
0.028,9.545564279
0.0284,9.524945451
0.0288,9.504179719
0.0292,9.483061956
0.0296,9.460687622
0.03,9.436419976
0.0304,9.410784755
0.0308,9.385352877
0.0312,9.361575587
0.0316,9.339585444
0.032,9.317835857
0.0324,9.294258448
0.0328,9.267466556
0.0332,9.237252467
0.0336,9.20427846
0.034,9.169539523
0.0344,9.134038738
0.0348,9.098782829
0.0352,9.065042318
0.0356,9.033487564
0.036,9.003773604
0.0364,8.974177907
0.0368,8.942559189
0.0372,8.907711751
0.0376,8.870082882
0.038,8.83144989
0.0384,8.793069032
0.0388,8.754834785
0.0392,8.715176827
0.0396,8.672660204
0.04,8.627188809
0.0404,8.580064678
0.0408,8.532693065
0.0412,8.485479629
0.0416,8.437890982
0.042,8.389421835
0.0424,8.340396597
0.0428,8.291488852
0.0432,8.242916465
0.0436,8.194028039
0.044,8.143975119
0.0444,8.092619793
0.0448,8.040797748
0.0452,7.989186906
0.0456,7.937601823
0.046,7.884895113
0.0464,7.829832777
0.0468,7.771868179
0.0472,7.711480501
0.0476,7.6496067
0.048,7.587222791
0.0484,7.525115351
0.0488,7.463800241
0.0492,7.403333412
0.0496,7.343080511
0.05,7.282071057
0.0504,7.219345336
0.0508,7.154500419
0.0512,7.087810681
0.0516,7.019930467
0.052,6.951608705
0.0524,6.883317173
0.0528,6.815218112
0.0532,6.746935324
0.0536,6.677889461
0.054,6.607614481
0.0544,6.536273423
0.0548,6.464498751
0.0552,6.392951632
0.0556,6.321825115
0.056,6.25075937
0.0564,6.179142427
0.0568,6.106608734
0.0572,6.033145113
0.0576,5.958989297
0.058,5.884377338
0.0584,5.809407011
0.0588,5.733992141
0.0592,5.657926779
0.0596,5.581149384
0.06,5.503886179
0.0604,5.426540481
0.0608,5.349385469
0.0612,5.272197812
0.0616,5.194380006
0.062,5.115473493
0.0624,5.035500167
0.0628,4.955015342
0.0632,4.874567768
0.0636,4.794375607
0.064,4.714312028
0.0644,4.634243497
0.0648,4.554152439
0.0652,4.474063336
0.0656,4.393864916
0.066,4.313323725
0.0664,4.232311692
0.0668,4.150870336
