"time(s), volume(cm3)",
0,9.5576165
0.0004,9.66912027
0.0008,9.752492257
0.0012,9.781544987
0.0016,9.771339855
0.002,9.753980684
0.0024,9.748570776
0.0028,9.752221691
0.0032,9.753168749
0.0036,9.746273696
0.004,9.736424184
0.0044,9.730296913
0.0048,9.729153262
0.0052,9.729556868
0.0056,9.728682439
0.006,9.727337521
0.0064,9.72706859
0.0068,9.727740951
0.0072,9.727740951
0.0076,9.72653078
0.008,9.725455372
0.0084,9.725119362
0.0088,9.72471619
0.0092,9.722902392
0.0096,9.72061948
0.01,9.720887993
0.0104,9.725724199
0.0108,9.733258419
0.0112,9.739187782
0.0116,9.740536548
0.012,9.73824391
0.0124,9.735952535
0.0128,9.736019909
0.0132,9.738109088
0.0136,9.740806354
0.014,9.74343788
0.0144,9.746408783
0.0148,9.748908687
0.0152,9.748705937
0.0156,9.744112898
0.016,9.736558951
0.0164,9.730095071
0.0168,9.727942679
0.0172,9.729624138
0.0176,9.731440881
0.018,9.730431482
0.0184,9.727203054
0.0188,9.724648997
0.0192,9.724648997
0.0196,9.725858618
0.02,9.725320965
0.0204,9.722096514
0.0208,9.718069477
0.0212,9.715990375
0.0216,9.716124479
0.022,9.715789228
0.0224,9.711768317
0.0228,9.70340395
0.0232,9.692988901
0.0236,9.683531311
0.024,9.675622245
0.0244,9.667198179
0.0248,9.655354067
0.0252,9.638934677
0.0256,9.619632049
0.026,9.600811058
0.0264,9.585517521
0.0268,9.573971458
0.0272,9.563814611
0.0276,9.551170142
0.028,9.533559264
0.0284,9.511301629
0.0288,9.487770152
0.0292,9.466645137
0.0296,9.449648464
0.03,9.435100962
0.0304,9.419670491
0.0308,9.400698105
0.0312,9.377925734
0.0316,9.353258023
0.032,9.328863815
0.0324,9.305769455
0.0328,9.283471464
0.0332,9.261058646
0.0336,9.23764037
0.034,9.212702862
0.0344,9.185453156
0.0348,9.155007373
0.0352,9.121499736
0.0356,9.086443914
0.036,9.052781325
0.0364,9.022451874
0.0368,8.994820768
0.0372,8.96644271
0.0376,8.934030056
0.038,8.896978436
0.0384,8.857800533
0.0388,8.819665488
0.0392,8.783129631
0.0396,8.746317267
0.04,8.707062658
0.0404,8.665294027
0.0408,8.623230746
0.0412,8.582945641
0.0416,8.544437521
0.042,8.506036668
0.0424,8.465899685
0.0428,8.423370415
0.0432,8.378445274
0.0436,8.331128621
0.044,8.281294299
0.0444,8.2298325
0.0448,8.178305645
0.0452,8.127835294
0.0456,8.077956121
0.046,8.02689923
0.0464,7.973422069
0.0468,7.917778204
0.0472,7.86139838
0.0476,7.805224027
0.048,7.749305977
0.0484,7.693071122
0.0488,7.636137627
0.0492,7.578302009
0.0496,7.519194529
0.05,7.458151461
0.0504,7.394920529
0.0508,7.330044193
0.0512,7.264677225
0.0516,7.199687139
0.052,7.13509004
0.0524,7.070326769
0.0528,7.004604731
0.0532,6.937142183
0.0536,6.867294206
0.054,6.795131756
0.0544,6.721643319
