"time(s), volume(cm3)",
0,9.792076284
0.0004,9.793287901
0.0008,9.794554967
0.0012,9.795050881
0.0016,9.793783663
0.002,9.790644828
0.0024,9.786463383
0.0028,9.782341065
0.0032,9.779595116
0.0036,9.779265724
0.004,9.781352316
0.0044,9.784758997
0.0048,9.787398342
0.0052,9.787893405
0.0056,9.78662836
0.006,9.785473654
0.0064,9.786078461
0.0068,9.788113452
0.0072,9.789654106
0.0076,9.788938732
0.008,9.786243423
0.0084,9.78333005
0.0088,9.781736802
0.0092,9.781407239
0.0096,9.781187547
0.01,9.780363799
0.0104,9.779485316
0.0108,9.779430417
0.0112,9.78019907
0.0116,9.780638365
0.012,9.779759822
0.0124,9.778058176
0.0128,9.777015575
0.0132,9.777893537
0.0136,9.78019907
0.014,9.782341065
0.0144,9.782725642
0.0148,9.780967865
0.0152,9.777948415
0.0156,9.774656966
0.016,9.771477701
0.0164,9.768191359
0.0168,9.764196475
0.0172,9.759167281
0.0176,9.752671141
0.018,9.744388293
0.0184,9.734763914
0.0188,9.724890893
0.0192,9.716068495
0.0196,9.708883754
0.02,9.702573642
0.0204,9.695842691
0.0208,9.687618908
0.0212,9.677589814
0.0216,9.666035682
0.022,9.652756429
0.0224,9.637344478
0.0228,9.619771163
0.0232,9.601010803
0.0236,9.582807122
0.024,9.566247856
0.0244,9.551001855
0.0248,9.535502288
0.0252,9.518206466
0.0256,9.498881253
0.026,9.478219196
0.0264,9.457053243
0.0268,9.435644453
0.0272,9.413746494
0.0276,9.391318288
0.028,9.368270365
0.0284,9.344565079
0.0288,9.319528689
0.0292,9.292603032
0.0296,9.264262967
0.03,9.235980736
0.0304,9.20923493
0.0308,9.184280538
0.0312,9.159672434
0.0316,9.133393901
0.032,9.104319259
0.0324,9.072512847
0.0328,9.038591578
0.0332,9.003111511
0.0336,8.966343213
0.034,8.929170631
0.0344,8.893191695
0.0348,8.859770897
0.0352,8.828974625
0.0356,8.799242153
0.036,8.768467538
0.0364,8.735330464
0.0368,8.699687949
0.0372,8.662111086
0.0376,8.623031084
0.038,8.58262224
0.0384,8.541094459
0.0388,8.498729408
0.0392,8.455642163
0.0396,8.411711963
0.04,8.366635447
0.0404,8.320652973
0.0408,8.274106189
0.0412,8.227247857
0.0416,8.179848509
0.042,8.131478548
0.0424,8.082260364
0.0428,8.033317007
0.0432,7.985606629
0.0436,7.938855998
0.044,7.891277375
0.0444,7.840723801
0.0448,7.78621525
0.0452,7.729193891
0.0456,7.672328414
0.046,7.617959023
0.0464,7.566406953
0.0468,7.515868806
0.0472,7.463512876
0.0476,7.407180122
0.048,7.346649869
0.0484,7.283426194
0.0488,7.219726832
0.0492,7.157045503
0.0496,7.0955646
0.05,7.034409542
0.0504,6.972474587
0.0508,6.909208435
0.0512,6.844732277
0.0516,6.779514482
0.052,6.713966866
0.0524,6.648067378
0.0528,6.581603975
0.0532,6.514175037
0.0536,6.445568313
0.054,6.375883994
0.0544,6.305477492
0.0548,6.234946931
0.0552,6.164796852
0.0556,6.095283083
0.056,6.026369877
0.0564,5.957644485
0.0568,5.888452123
0.0572,5.818145369
0.0576,5.746394478
0.058,5.673337396
0.0584,5.599396313
0.0588,5.52508903
0.0592,5.450571331
0.0596,5.375744255
0.06,5.300435608
0.0604,5.224555145
0.0608,5.148123342
0.0612,5.071181493
0.0616,4.993744085
0.062,4.915970132
0.0624,4.838051959
0.0628,4.760087049
0.0632,4.681846044
0.0636,4.603014192
0.064,4.523458569
0.0644,4.443364675
0.0648,4.363106452
0.0652,4.282852378
0.0656,4.202547038
0.066,4.122051375
0.0664,4.041392479
0.0668,3.960681901
0.0672,3.879931644
0.0676,3.799031266
0.068,3.717930444
0.0684,3.636755961
0.0688,3.555698023
0.0692,3.474788077
0.0696,3.393903165
0.07,3.312992532
0.0704,3.232269347
0.0708,3.152029749
0.0712,3.072369585
0.0716,2.993163799
0.072,2.914273577
0.0724,2.835786122
0.0728,2.75783118
0.0732,2.680328028
0.0736,2.602988682
0.074,2.525680288
0.0744,2.448712997
0.0748,2.372615894
0.0752,2.297601267
0.0756,2.223457188
0.076,2.149896832
0.0764,2.077021907
0.0768,2.005160603
0.0772,1.934427712
0.0776,1.86480227
0.078,1.797174922
0.0784,1.734464013
0.0788,1.681418953
0.0792,1.642781337
0.0796,1.620946783
0.08,1.614492767
0.0804,1.61840876
0.0808,1.626106455
0.0812,1.632437357
0.0816,1.635695647
0.082,1.637135824
0.0824,1.638696684
0.0828,1.641129126
0.0832,1.643873952
0.0836,1.646132453
0.084,1.64778768
0.0844,1.649265701
0.0848,1.650903575
0.0852,1.652574755
0.0856,1.653998121
0.086,1.655172259
0.0864,1.656404618
0.0868,1.657933485
0.0872,1.659660355
0.0876,1.661297246
0.088,1.662701322
0.0884,1.664039552
0.0888,1.665519536
0.0892,1.667146151
0.0896,1.668666294
0.09,1.669856038
0.0904,1.670718435
0.0908,1.671471616
0.0912,1.672345873
0.0916,1.673458873
0.092,1.674781643
0.0924,1.676245486
0.0928,1.677751429
0.0932,1.679145187
0.0936,1.680299941
0.094,1.681178886
0.0944,1.68189921
0.0948,1.682669122
0.0952,1.683607176
0.0956,1.68469996
0.096,1.685836633
0.0964,1.686959968
0.0968,1.688052724
0.0972,1.689120528
0.0976,1.690113016
0.098,1.690954791
0.0984,1.691654968
0.0988,1.69231389
0.0992,1.693084734
0.0996,1.694061367
0.1,1.695191942
0.1004,1.69636245
0.1008,1.697457154
0.1012,1.698445072
0.1016,1.699352644
0.102,1.700223795
0.1024,1.701080541
0.1028,1.701882371
0.1032,1.702586703
0.1036,1.703197124
0.104,1.703769413
0.1044,1.704405887
0.1048,1.705177307
0.1052,1.706069572
0.1056,1.707008414
0.106,1.707892084
0.1064,1.708665027
0.1068,1.709347342
0.1072,1.710015652
0.1076,1.710742028
0.108,1.71156653
0.1084,1.712446644
0.1088,1.713326719
0.1092,1.714135412
0.1096,1.714858788
0.11,1.71554459
0.1104,1.716254478
0.1108,1.716992596
0.1112,1.717713629
0.1116,1.71833411
0.112,1.718860526
0.1124,1.719382368
0.1128,1.720021841
0.1132,1.720819719
0.1136,1.721698484
0.114,1.722529743
0.1144,1.723240027
0.1148,1.723853023
0.1152,1.724468367
0.1156,1.72513881
0.116,1.72584561
0.1164,1.726533149
0.1168,1.72717648
0.1172,1.7278014
0.1176,1.728446904
