"time(s), volume(cm3)",
0,9.85758891
0.0004,9.855503943
0.0008,9.853511928
0.0012,9.85201088
0.0016,9.851765862
0.002,9.853083002
0.0024,9.855411983
0.0028,9.857834269
0.0032,9.859736281
0.0036,9.861117314
0.004,9.862191765
0.0044,9.862836567
0.0048,9.862775153
0.0052,9.862222467
0.0056,9.862068957
0.006,9.86326649
0.0064,9.865570399
0.0068,9.867229997
0.0072,9.866184989
0.0076,9.861946151
0.008,9.856239696
0.0084,9.852072137
0.0088,9.851551482
0.0092,9.854461848
0.0096,9.858631781
0.01,9.861915451
0.0104,9.863358623
0.0108,9.86351218
0.0112,9.863389333
0.0116,9.863420045
0.012,9.863450757
0.0124,9.863082232
0.0128,9.862283873
0.0132,9.861301486
0.0136,9.860595538
0.014,9.860564846
0.0144,9.861209399
0.0148,9.862068957
0.0152,9.86234528
0.0156,9.861393576
0.016,9.859368082
0.0164,9.857312899
0.0168,9.856576959
0.0172,9.85758891
0.0176,9.859582861
0.018,9.86108662
0.0184,9.86108662
0.0188,9.859674913
0.0192,9.857864939
0.0196,9.856791594
0.02,9.857036907
0.0204,9.858601105
0.0208,9.860963844
0.0212,9.863420045
0.0216,9.865078793
0.022,9.865293864
0.0224,9.863972888
0.0228,9.86182335
0.0232,9.859951079
0.0236,9.859214676
0.024,9.859613545
0.0244,9.860196575
0.0248,9.859920393
0.0252,9.858417052
0.0256,9.856392994
0.026,9.85522807
0.0264,9.855841147
0.0268,9.857680917
0.0272,9.858938558
0.0276,9.857864939
0.028,9.853879613
0.0284,9.848092306
0.0288,9.842129629
0.0292,9.836907791
0.0296,9.832454523
0.03,9.828462808
0.0304,9.824931334
0.0308,9.82191976
0.0312,9.818788804
0.0316,9.813778075
0.032,9.805167587
0.0324,9.792315244
0.0328,9.776282743
0.0332,9.759083408
0.0336,9.742283082
0.034,9.726560854
0.0344,9.711638318
0.0348,9.696710386
0.0352,9.680660324
0.0356,9.662389359
0.036,9.641519712
0.0364,9.618757255
0.0368,9.595631024
0.0372,9.5733506
0.0376,9.551703811
0.038,9.529463263
0.0384,9.505146936
0.0388,9.47817764
0.0392,9.448859462
0.0396,9.417658479
0.04,9.384948571
0.0404,9.350986037
0.0408,9.316531131
0.0412,9.28242568
0.0416,9.249139642
0.042,9.216315378
0.0424,9.182698021
0.0428,9.147049913
0.0432,9.108691056
0.0436,9.067655036
0.044,9.024430772
0.0444,8.979516946
0.0448,8.933394268
0.0452,8.886331285
0.0456,8.838657309
0.046,8.790616555
0.0464,8.742071587
0.0468,8.692344937
0.0472,8.640504324
0.0476,8.586251363
0.048,8.530406021
0.0484,8.474412847
0.0488,8.419081058
0.0492,8.363731078
0.0496,8.306718077
0.05,8.24700903
0.0504,8.18509774
0.0508,8.122370767
0.0512,8.059587835
0.0516,7.996047582
0.052,7.930401557
0.0524,7.862169061
0.0528,7.792247464
0.0532,7.722010404
0.0536,7.652113595
0.054,7.582031642
0.0544,7.510959792
0.0548,7.438515996
0.0552,7.36494918
0.0556,7.290843323
0.056,7.21663175
0.0564,7.142451271
0.0568,7.067907666
0.0572,6.992180343
0.0576,6.914388408
0.058,6.834276958
0.0584,6.75253768
0.0588,6.670213614
0.0592,6.58776671
0.0596,6.504684318
0.06,6.42019449
0.0604,6.334273331
0.0608,6.247712871
0.0612,6.161336356
0.0616,6.075099258
0.062,5.988249505
0.0624,5.900096174
0.0628,5.810619869
0.0632,5.720260252
0.0636,5.629417395
0.064,5.538285155
0.0644,5.446999148
0.0648,5.355615685
0.0652,5.263940885
0.0656,5.171498373
0.066,5.077920755
0.0664,4.983395226
0.0668,4.888530058
0.0672,4.793718322
0.0676,4.698803697
0.068,4.603389386
0.0684,4.507371908
0.0688,4.411038714
0.0692,4.314635728
0.0696,4.218111937
0.07,4.121371177
0.0704,4.02461897
0.0708,3.928131421
0.0712,3.831763354
0.0716,3.734908957
0.072,3.637255862
0.0724,3.5394045
0.0728,3.442502016
0.0732,3.347139441
0.0736,3.252853872
0.074,3.158805522
0.0744,3.064861684
0.0748,2.97160088
0.0752,2.879375307
0.0756,2.787683206
0.076,2.695891475
0.0764,2.604394123
0.0768,2.51445398
0.0772,2.426604106
0.0776,2.339715109
0.078,2.25256085
0.0784,2.167142923
0.0788,2.090198399
0.0792,2.030720997
0.0796,1.995258072
0.08,1.984237789
0.0804,1.991173062
0.0808,2.005291627
0.0812,2.016820585
0.0816,2.021792897
0.082,2.022362409
0.0824,2.022722165
0.0828,2.024910826
0.0832,2.028048808
0.0836,2.030396349
0.084,2.031481048
0.0844,2.032244509
0.0848,2.033579224
0.0852,2.035330032
0.0856,2.036733471
0.086,2.037502083
0.0864,2.038197052
0.0868,2.039549945
0.0872,2.041605545
0.0876,2.043730483
0.088,2.04531367
0.0884,2.046333861
0.0888,2.047212416
0.0892,2.048282104
0.0896,2.049456815
0.09,2.050474314
0.0904,2.051231517
0.0908,2.051913816
0.0912,2.052729848
0.0916,2.053757085
0.092,2.054946344
0.0924,2.056218993
0.0928,2.057517737
0.0932,2.058729683
0.0936,2.059684634
0.094,2.060289502
0.0944,2.060662559
0.0948,2.061034672
0.0952,2.061621123
0.0956,2.062462851
0.096,2.063489458
0.0964,2.064626532
0.0968,2.065811426
0.0972,2.066982241
0.0976,2.06801079
0.098,2.068757777
0.0984,2.069211499
0.0988,2.069490794
0.0992,2.06978416
0.0996,2.070242493
0.1,2.070920411
0.1004,2.071792827
0.1008,2.072789505
0.1012,2.073799417
0.1016,2.074733472
0.102,2.075535746
0.1024,2.07620673
0.1028,2.076773508
0.1032,2.077248537
0.1036,2.077617563
0.104,2.077893351
0.1044,2.0781935
0.1048,2.07866426
0.1052,2.079406693
0.1056,2.080380461
0.106,2.081437744
0.1064,2.082416121
0.1068,2.083217459
0.1072,2.083834619
0.1076,2.084312384
0.108,2.084706746
0.1084,2.085062617
0.1088,2.08544541
0.1092,2.085924829
0.1096,2.086541245
0.11,2.087283181
0.1104,2.088070881
0.1108,2.08882158
0.1112,2.089460904
0.1116,2.089991995
0.112,2.090487193
0.1124,2.091025733
0.1128,2.091619222
0.1132,2.092230081
0.1136,2.092784796
0.114,2.09325444
0.1144,2.09368872
0.1148,2.094177404
0.1152,2.094751858
0.1156,2.095367272
0.116,2.09594064
0.1164,2.096430486
0.1168,2.096851084
0.1172,2.097249719
0.1176,2.097684252
0.118,2.098167359
0.1184,2.098689776
0.1188,2.099237123
0.1192,2.09979083
0.1196,2.100315843
0.12,2.10079263
0.1204,2.101215156
0.1208,2.10160456
0.1212,2.102023184
0.1216,2.102522144
0.122,2.103123758
0.1224,2.103810436
0.1228,2.104488135
0.1232,2.105068767
0.1236,2.105510297
0.124,2.105838139
0.1244,2.106143836
0.1248,2.106510435
0.1252,2.10696377
0.1256,2.107449897
0.126,2.107904535
0.1264,2.108300987
0.1268,2.108688212
0.1272,2.109113332
0.1276,2.109608289
0.128,2.110131876
0.1284,2.11062048
0.1288,2.111039621
0.1292,2.111404668
0.1296,2.111793143
0.13,2.112253265
0.1304,2.112811962
0.1308,2.11340288
0.1312,2.113964836
0.1316,2.114447628
0.132,2.114873609
0.1324,2.115306713
0.1328,2.115775478
0.1332,2.116262646
0.1336,2.11672062
0.134,2.117119033
0.1344,2.117486414
0.1348,2.117869545
0.1352,2.118270172
0.1356,2.118668365
0.136,2.119022453
0.1364,2.119348016
0.1368,2.119700619
0.1372,2.120132425
0.1376,2.120627898
0.138,2.121126237
0.1384,2.121570883
0.1388,2.121975664
0.1392,2.122382375
0.1396,2.122840662
0.14,2.123326199
0.1404,2.12377621
0.1408,2.124129573
0.1412,2.124396631
0.1416,2.124634101
0.142,2.124927504
0.1424,2.125304886
0.1428,2.125740959
0.1432,2.126155398
0.1436,2.126507014
0.144,2.126806239
0.1444,2.127119566
0.1448,2.127519668
0.1452,2.128011954
0.1456,2.128532553
0.146,2.128985051
0.1464,2.12933414
0.1468,2.129600935
0.1472,2.12989146
0.1476,2.130269922
0.148,2.130738127
0.1484,2.131223267
0.1488,2.131654979
0.1492,2.132010372
0.1496,2.132333317
0.15,2.132679272
0.1504,2.133072052
0.1508,2.133490484
0.1512,2.13387213
0.1516,2.134190406
0.152,2.134457602
0.1524,2.134720537
0.1528,2.135045274
0.1532,2.135453073
0.1536,2.135903552
0.154,2.136351503
0.1544,2.136749235
0.1548,2.137092352
0.1552,2.137423197
0.1556,2.13778338
0.156,2.138180908
0.1564,2.13859091
0.1568,2.138966604
0.1572,2.1393043
0.1576,2.139626143
0.158,2.13996407
0.1584,2.140325203
0.1588,2.140679364
0.1592,2.140983003
0.1596,2.141214737
0.16,2.141395965
0.1604,2.141592343
0.1608,2.14187403
0.1612,2.14226613
0.1616,2.142758869
0.162,2.143289272
0.1624,2.143790553
0.1628,2.144210056
0.1632,2.14453353
0.1636,2.144793001
0.164,2.145054196
0.1644,2.145356525
0.1648,2.145707174
0.1652,2.146080285
0.1656,2.146436559
0.166,2.146754518
0.1664,2.147041278
0.1668,2.147322003
0.1672,2.147635778
0.1676,2.147985462
0.168,2.148356619
0.1684,2.148707458
0.1688,2.14901899
0.1692,2.149292225
0.1696,2.149568971
0.17,2.149885264
0.1704,2.150255502
0.1708,2.150657143
0.1712,2.151023185
0.1716,2.151309568
0.172,2.151533866
0.1724,2.151739505
0.1728,2.151997164
0.1732,2.15232234
0.1736,2.152687211
0.174,2.153049519
0.1744,2.153388553
0.1748,2.1537223
0.1752,2.154075083
0.1756,2.154438811
0.176,2.154775624
0.1764,2.155044003
0.1768,2.155239563
0.1772,2.155411703
0.1776,2.155613654
0.178,2.155875041
0.1784,2.156168101
0.1788,2.156446083
0.1792,2.156699559
0.1796,2.156938832
0.18,2.157219555
0.1804,2.157574512
0.1808,2.158009923
0.1812,2.158481735
0.1816,2.158927713
0.182,2.159312081
0.1824,2.159607284
0.1828,2.159857948
0.1832,2.16010163
0.1836,2.160388702
0.184,2.160716687
0.1844,2.16104932
0.1848,2.161348472
0.1852,2.161599795
0.1856,2.161850966
0.186,2.162148545
0.1864,2.162511664
0.1868,2.162906749
0.1872,2.163271971
0.1876,2.163568161
0.188,2.163797304
0.1884,2.164013524
0.1888,2.164240039
0.1892,2.164496437
0.1896,2.164766802
0.19,2.165066178
0.1904,2.165405765
0.1908,2.165784694
0.1912,2.166169919
0.1916,2.166497108
0.192,2.166738812
0.1924,2.166928517
0.1928,2.167130134
0.1932,2.16739368
0.1936,2.167708481
0.194,2.168028869
0.1944,2.168314856
0.1948,2.168586038
0.1952,2.168874681
0.1956,2.169207351
0.196,2.169566693
0.1964,2.16990876
0.1968,2.170195042
0.1972,2.170423
0.1976,2.170635426
0.198,2.170877898
0.1984,2.171153718
0.1988,2.171450456
0.1992,2.171728007
0.1996,2.171961834
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
