,mass,volume,temperature,AR,HE,N2,H2,H,O,O2,OH,H2O,HO2,H2O2,CO,CO2,C,CH,CH2,CH2(S),CH3,CH4,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,CH2CHO,CH3CHO,CH3CO,H2CC,OH*,CH*
0.0025328452954320696,6.558418372427716,1.0,1182.9125586953699,0.9741838071486243,0.0,0.0,2.5047861403063397e-05,1.6763146482433987e-08,1.1029026798916525e-06,0.013611801793018973,4.727452952717322e-07,0.00017164190868758586,1.3392656079518099e-05,1.8924764702350805e-06,0.011204078774944068,0.000786743645293356,1.9864529742625756e-27,2.555031691760191e-23,2.8984005552605336e-20,6.776811631559288e-22,1.8059040412524052e-16,2.275731731297557e-15,8.169452599239864e-10,5.074059434438152e-10,5.207184082881508e-16,1.4048902757024276e-16,1.0289094606617345e-15,3.149506237460076e-30,8.590438440825843e-23,3.416585441153494e-26,4.335933059010855e-22,1.2631012804573913e-25,4.048271221925749e-25,5.915066802596422e-21,6.278194508888082e-17,2.680222091470768e-21,5.390092465852754e-19,4.534595100734156e-21,7.18940454722984e-30,1.4990452294010203e-16,2.1005334034370916e-33
0.0025514139582771185,6.558418372427716,1.0,1183.1752615382838,0.9741838071486243,0.0,0.0,2.4811787825793826e-05,1.668009662020077e-08,1.1029473998516463e-06,0.013605480171750312,4.7149455489808823e-07,0.0001737759022572056,1.3345309701813443e-05,1.8733921142984914e-06,0.011196215497136112,0.0007990983530588646,1.9594944685649333e-27,2.5304066785260226e-23,2.862482507176055e-20,6.692784074346255e-22,1.7878231611744757e-16,2.2877465631553016e-15,8.120291383799008e-10,5.034447444192419e-10,5.157140908080447e-16,1.3859248401521622e-16,1.0209443351212304e-15,3.16852198808529e-30,8.641489876358439e-23,3.398510286533886e-26,4.327788480444817e-22,1.2516608096487575e-25,4.0310188175461263e-25,5.908257225297191e-21,6.279808793985935e-17,2.657363774448604e-21,5.3452164534376225e-19,4.4835737795170585e-21,7.200661752629988e-30,1.4915956429568846e-16,2.113313085430353e-33
0.0025699826211221673,6.558418372427716,1.0,1183.4366451946469,0.9741838071486243,0.0,0.0,2.4578265792943503e-05,1.659732105011522e-08,1.1029657347002028e-06,0.013599191304692433,4.7023659742493695e-07,0.00017588691793994085,1.3298167465922172e-05,1.8545397856282357e-06,0.011188374507371873,0.0008114180420156386,1.928466329116213e-27,2.5040210738900777e-23,2.825173640246849e-20,6.605615216551193e-22,1.769480173707809e-16,2.2988630075124623e-15,8.071386715653765e-10,4.995134345121835e-10,5.107523629233476e-16,1.3635173395559884e-16,1.0127111009845817e-15,3.185377965986522e-30,8.686964183527251e-23,3.378792662353943e-26,4.316722633808914e-22,1.237684887152976e-25,4.0100987094110503e-25,5.8990439186614985e-21,6.279138440058403e-17,2.633760021769088e-21,5.299071718016814e-19,4.430112863506112e-21,7.20793852739651e-30,1.4841373045152502e-16,2.1246642950870218e-33
0.002588551283967216,6.558418372427716,1.0,1183.6967146153715,0.9741838071486243,0.0,0.0,2.434727064102829e-05,1.651483519634737e-08,1.1029585085428297e-06,0.013592935051952642,4.68971960435438e-07,0.00017797517577248,1.3251232815270452e-05,1.8359175838137175e-06,0.011180555907894038,0.0008237025515188013,1.904818457163651e-27,2.4810881517760723e-23,2.7909749199858574e-20,6.525562490029555e-22,1.7519501818283822e-16,2.3091172199078315e-15,8.022745054854925e-10,4.956129139109992e-10,5.058343791933016e-16,1.3471079292908517e-16,1.0042839282183059e-15,3.200139655189252e-30,8.727035983311304e-23,3.357593153087729e-26,4.302892489890359e-22,1.2259988851292053e-25,3.9861818103483785e-25,5.888200184571376e-21,6.276341896286715e-17,2.6096678226358e-21,5.251874349723328e-19,4.381904446611314e-21,7.211531846080002e-30,1.476673175937964e-16,2.1346134965908076e-33
0.002607119946812265,6.558418372427716,1.0,1183.9554749826198,0.9741838071486243,0.0,0.0,2.411877765685355e-05,1.6432653022994143e-08,1.102926488761247e-06,0.013586711268787651,4.677011438837361e-07,0.00018004089644901874,1.3204508783503828e-05,1.8175234793527605e-06,0.011172759792406313,0.0008359517343401677,1.8706752279813042e-27,2.453498534420502e-23,2.752899102619815e-20,6.436710923333239e-22,1.7335542097886706e-16,2.3185167273237257e-15,7.974372120618616e-10,4.917439356247359e-10,5.009609586442322e-16,1.32217122499136e-16,9.956084453034735e-16,3.2128724751314686e-30,8.761881702302947e-23,3.3349338343723853e-26,4.286466500747082e-22,1.208854131486511e-25,3.958694769127212e-25,5.874801829232369e-21,6.27145446941489e-17,2.58482988264629e-21,5.203622580760916e-19,4.326836016849872e-21,7.211409819443854e-30,1.4692059871623544e-16,2.1432302986562617e-33
0.002625688609657314,6.558418372427716,1.0,1184.2129316868604,0.9741838071486243,0.0,0.0,2.3892762102922498e-05,1.635078722571047e-08,1.1028703928105623e-06,0.013580519806082467,4.6642461523352426e-07,0.00018208430106456399,1.3157998043082414e-05,1.7993553361839383e-06,0.011164986246652625,0.0008481654557581557,1.854330121319478e-27,2.4340656472083153e-23,2.721971112341776e-20,6.3641587602112755e-22,1.71695606754242e-16,2.327113691237376e-15,7.926272989311819e-10,4.879071161320687e-10,4.961329824766782e-16,1.3113892679976502e-16,9.868293980059543e-16,3.223644032919749e-30,8.791678410410016e-23,3.311063596606359e-26,4.267584225626276e-22,1.199346927541848e-25,3.929146119533828e-25,5.860589480520605e-21,6.264696407172441e-17,2.559863059940524e-21,5.154640797378538e-19,4.284223666223548e-21,7.208098039727181e-30,1.4617382656162492e-16,2.1505175319475954e-33
0.002644257272502363,6.558418372427716,1.0,1184.4690903066842,0.9741838071486243,0.0,0.0,2.366919923977191e-05,1.6269249377088346e-08,1.102790895228761e-06,0.013574360510770156,4.6514281255386757e-07,0.0001841056108899978,1.311170294963412e-05,1.7814109311218577e-06,0.011157235348926941,0.0008603435927567349,1.8103686062908822e-27,2.4022652919138496e-23,2.6805780572148896e-20,6.267831153235004e-22,1.6978888860314309e-16,2.3348861661950606e-15,7.878452165757268e-10,4.84102963455497e-10,4.913508252203994e-16,1.278818165605464e-16,9.777690389146146e-16,3.2325196736526506e-30,8.816603601079747e-23,3.285824445367228e-26,4.246423799951633e-22,1.175420731217961e-25,3.895483160231087e-25,5.843030550739513e-21,6.255976961904872e-17,2.53385030143626e-21,5.104699120713287e-19,4.2228663934617794e-21,7.201137840648119e-30,1.4542723577713632e-16,2.1565858491402336e-33
0.0026628259353474117,6.558418372427716,1.0,1184.7239565909967,0.9741838071486243,0.0,0.0,2.344806434551842e-05,1.6188050028842456e-08,1.1026886331305905e-06,0.013568233226206039,4.638561475158226e-07,0.00018610504717606416,1.3065625578695899e-05,1.7636879704777231e-06,0.011149507170527874,0.0008724860333111265,1.8126820952624364e-27,2.391460546060174e-23,2.6572958931355964e-20,6.212715011685666e-22,1.6833081568068462e-16,2.3419332109855945e-15,7.830913643902676e-10,4.803318722047687e-10,4.866153130569149e-16,1.282217871348202e-16,9.68769783237532e-16,3.239569015177739e-30,8.836833906076898e-23,3.259764779473817e-26,4.2230846646016863e-22,1.1752409557959527e-25,3.86181625742559e-25,5.826512559526315e-21,6.245705007147905e-17,2.5085685293304914e-21,5.054461315622375e-19,4.193871451110764e-21,7.191800823743487e-30,1.4468104472977858e-16,2.1613713480108086e-33
0.0026813945981924605,6.558418372427716,1.0,1184.9775364431723,0.9741838071486243,0.0,0.0,2.322933273350442e-05,1.610719883410747e-08,1.102564209824307e-06,0.013562137792504803,4.6256500945222146e-07,0.00018808283097683956,1.3019767755390042e-05,1.746184104230522e-06,0.011141801776161123,0.0008845926757554617,1.739459448407807e-27,2.3467225890710623e-23,2.6051684937332668e-20,6.092071743564307e-22,1.6617384180781493e-16,2.348151078075071e-15,7.783660959622262e-10,4.765941669179812e-10,4.819262178874009e-16,1.2274802062370618e-16,9.59315477521042e-16,3.2448544517099706e-30,8.852545238897491e-23,3.2321590331923023e-26,4.1977924138194384e-22,1.1321617844649323e-25,3.82141631568952e-25,5.8040386896811234e-21,6.233449597685393e-17,2.480979133545021e-21,5.003083252976758e-19,4.1124918951850934e-21,7.178245860915384e-30,1.4393545744695288e-16,2.165097058389853e-33
0.0026999632610375094,6.558418372427716,1.0,1185.2298359069484,0.9741838071486243,0.0,0.0,2.3012979768222678e-05,1.602670465938381e-08,1.1024181993332807e-06,0.013556074046837846,4.6126976758868054e-07,0.00019003918299103552,1.2974131083019844e-05,1.7288969380777451e-06,0.01113411922429324,0.0008966634282269207,1.794091443005748e-27,2.3596531311881406e-23,2.6023627898009218e-20,6.083508778731088e-22,1.6523540045131005e-16,2.3537773059600937e-15,7.736697252008711e-10,4.728900623251192e-10,4.772847654080283e-16,1.2699670793458502e-16,9.503171204085826e-16,3.248450087700242e-30,8.863911906874813e-23,3.2045769534825764e-26,4.1705339958358586e-22,1.164707133825871e-25,3.7869019170519393e-25,5.787554772504896e-21,6.220182204309669e-17,2.456727472055285e-21,4.952249098259798e-19,4.120964217163576e-21,7.164269055318615e-30,1.431906651201668e-16,2.16750770925905e-33
0.0027185319238825583,6.558418372427716,1.0,1185.480861153865,0.9741838071486243,0.0,0.0,2.279898087914172e-05,1.5946575645547924e-08,1.1022511509895243e-06,0.013550041823698351,4.5997077182671316e-07,0.00019197432342501374,1.2928716968971449e-05,1.7118240436986043e-06,0.011126459567472937,0.0009086982081608968,1.6326798315814902e-27,2.2755663413140983e-23,2.5171102910308357e-20,5.887751781619466e-22,1.6227223248432103e-16,2.3584646656755387e-15,7.690025294148639e-10,4.692197571680524e-10,4.726895032948439e-16,1.1498473614071104e-16,9.402754486240416e-16,3.250408763701738e-30,8.871105874086554e-23,3.1743708458575187e-26,4.1417165041275093e-22,1.05940541789378e-25,3.7359254474152373e-25,5.757060616536999e-21,6.204475904820655e-17,2.4255936276736028e-21,4.8993033392398e-19,3.977670660585501e-21,7.143299243810707e-30,1.4244684719075484e-16,2.1691543289414543e-33
0.002746595817964493,6.558418372427716,1.0,1185.857845942691,0.9741838071486243,0.0,0.0,2.2479965118980386e-05,1.582618146547159e-08,1.1019599189198946e-06,0.013540984425133797,4.5800113707742463e-07,0.00019485924573961767,1.2860505043067943e-05,1.6864219758911234e-06,0.011114926637570605,0.0009268186378088034,2.0815528331237438e-27,2.4864568776935342e-23,2.719079524328732e-20,6.344026908729477e-22,1.7082757806565986e-16,2.367919886632261e-15,7.620046283872602e-10,4.637368517315906e-10,4.658377550651102e-16,1.4580648702591366e-16,9.3440255402873e-16,3.250820981475608e-30,8.875434379723259e-23,3.141342632389762e-26,4.094943718187022e-22,1.379367668567663e-25,3.808380789230313e-25,5.762696023066797e-21,6.190910602532031e-17,2.411683383354128e-21,4.843210138461884e-19,4.401466843306207e-21,7.129209488693863e-30,1.4132489364290102e-16,2.1690369216294212e-33
0.002774659712046428,6.558418372427716,1.0,1186.231956711098,0.9741838071486243,0.0,0.0,2.2166186459647006e-05,1.570666168965125e-08,1.1016235592321217e-06,0.013531998057085695,4.560247779997748e-07,0.00019769697274115084,1.2792807825805407e-05,1.661495200383762e-06,0.011103446249407909,0.0009448565142440085,1.6994980616649e-27,2.3231176145085718e-23,2.6199875146444157e-20,6.12074615601111e-22,1.7394144056543887e-16,2.380331432475829e-15,7.550746390891884e-10,4.5833153397246215e-10,4.590907375279531e-16,1.160950297023373e-16,9.340134952771254e-16,3.249139685756609e-30,8.874655624039717e-23,3.104318417003893e-26,4.0477979024798586e-22,1.1033685130439292e-25,3.9614628733738197e-25,5.730332394413508e-21,6.187920138897114e-17,2.374188267592964e-21,4.811651246659828e-19,4.285350324402152e-21,7.09521219055915e-30,1.4020609235951778e-16,2.168773590118726e-33
0.002802723606128363,6.558418372427716,1.0,1186.6032161016392,0.9741838071486243,0.0,0.0,2.1857561285538278e-05,1.558803705114801e-08,1.1012437175666187e-06,0.013523082120375821,4.5404271747489163e-07,0.00020048825465305718,1.2725628189586403e-05,1.6370351366336303e-06,0.011092018515750434,0.0009628116602896744,2.9652807654257636e-27,2.9246892216235925e-23,3.161396707185259e-20,7.345418895782498e-22,1.9247431007413154e-16,2.4009589669941245e-15,7.482131498000114e-10,4.530035007024852e-10,4.524593907093036e-16,1.995731483112078e-16,9.518813254480134e-16,3.24671782123836e-30,8.872197950523372e-23,3.0964494056078444e-26,4.001054531498177e-22,2.0453437824041086e-25,4.469248497981732e-25,5.81754953391491e-21,6.212776219837371e-17,2.4167093743488794e-21,4.839845098612256e-19,5.354603300067983e-21,7.118765447759368e-30,1.390909424956982e-16,2.1656469571437248e-33
0.0028307875002102976,6.558418372427716,1.0,1186.971647181004,0.9741838071486243,0.0,0.0,2.1554006589152517e-05,1.5470325938733108e-08,1.1008219648444632e-06,0.013514236007113422,4.520559184498745e-07,0.00020323383648665765,1.26589683935748e-05,1.6130332015200311e-06,0.011080643524732444,0.0009806839374700152,2.4270239839099966e-28,1.6173469393592608e-23,1.972702514952194e-20,4.654231531951917e-22,1.5221385738854498e-16,2.410571541522964e-15,7.414206317848241e-10,4.477530548407449e-10,4.459174201998378e-16,2.3991964765563222e-17,9.378660312933182e-16,3.243100545326146e-30,8.867526421746619e-23,3.0125571773218505e-26,3.96191074818526e-22,-1.3347237765852824e-26,4.360160729815079e-25,5.628346902926016e-21,6.198479060759463e-17,2.2469114012429095e-21,4.791963161170342e-19,3.0639662655020956e-21,6.989712722738565e-30,1.3797990560475237e-16,2.1671834105009646e-33
0.0028588513942922325,6.558418372427716,1.0,1187.3372733882272,0.9741838071486243,0.0,0.0,2.125544002884135e-05,1.535354469448287e-08,1.1003598031738822e-06,0.013505459101844081,4.5006529686093815e-07,0.00020593445747993616,1.2592830155598891e-05,1.5894808377984275e-06,0.01106932134119552,0.0009984732439065839,4.521206578450599e-27,3.5170876710030807e-23,3.4651601718191353e-20,8.0027813634167665e-22,1.8390946962737264e-16,2.4248784654325722e-15,7.346974564373082e-10,4.4257878602809555e-10,4.3951106625564437e-16,2.901573477436153e-16,9.494679079331495e-16,3.237784366855567e-30,8.858045863057392e-23,3.0576706650946e-26,3.916277325127884e-22,3.6185092595715844e-25,5.0390630520432025e-25,5.866410840349324e-21,6.204397181927466e-17,2.473060505531608e-21,4.793189434640806e-19,5.978184718681201e-21,7.1609127200065e-30,1.368734089871356e-16,2.1572658036049456e-33
0.0028869152883741673,6.558418372427716,1.0,1187.7001184873125,0.9741838071486243,0.0,0.0,2.0961779981551153e-05,1.523770788651013e-08,1.0998586828819823e-06,0.01349675078257851,4.48071721049102e-07,0.00020859085059041536,1.2527214735175183e-05,1.5663695380065327e-06,0.011058052007911415,0.0010161795123975023,-4.391123214802171e-27,-5.590538346866679e-24,4.8024192457114965e-23,2.102613604355982e-23,8.30480123298009e-17,2.401743190816528e-15,7.28043903702683e-10,4.3748188287738465e-10,4.3315588674073417e-16,-2.4425976247040607e-16,8.723016504936989e-16,3.2275422863597194e-30,8.837067038132783e-23,2.796128151634797e-26,3.883001675821193e-22,-4.664399383223006e-25,4.0038587208011207e-25,5.227966619679449e-21,6.085537506620521e-17,1.8073718592917268e-21,4.53825541948765e-19,-9.195778876725333e-22,6.643729144467136e-30,1.3577184916215702e-16,2.163909581652889e-33
0.002914979182456102,6.558418372427716,1.0,1188.060206524009,0.9741838071486243,0.0,0.0,2.0672945585288036e-05,1.5122828331523554e-08,1.0993200107634513e-06,0.013488110421763384,4.4607600974401003e-07,0.00021120374208852459,1.2462122986178469e-05,1.5436908644825138e-06,0.011046835546780936,0.0010338027085325789,1.2790612625154002e-26,7.146456030045834e-23,6.485280436569251e-20,1.4782353743640778e-21,2.7095564880387266e-16,2.4314939955601662e-15,7.214601751475024e-10,4.324583153770219e-10,4.2701174917064054e-16,7.720415686815495e-16,9.521853510566717e-16,3.215506289793965e-30,8.808574993280544e-23,3.202171242888607e-26,3.805204903476225e-22,1.2940525431862483e-24,7.834528398609841e-25,6.275452123914802e-21,6.159191002136374e-17,3.1173120034960995e-21,4.68298182132037e-19,1.2322196089411133e-20,7.639360826427121e-30,1.346755941468771e-16,2.1297777371082625e-33
0.002943043076538037,6.558418372427716,1.0,1188.4175617887254,0.9741838071486243,0.0,0.0,2.0388856778050706e-05,1.5008917496908423e-08,1.0987451431095077e-06,0.01347953738713702,4.4407895516044536e-07,0.00021377385118155368,1.2397555384792108e-05,1.5214364665552827e-06,0.011035671959851667,0.0010513428290955943,4.733927545345166e-27,4.474038203064277e-23,5.768632541953224e-20,1.3283073790014169e-21,4.0955144352936473e-16,2.553258454925462e-15,7.149463981790554e-10,4.275110088114863e-10,4.2088371917264536e-16,2.2201682283518915e-16,1.1538186449513258e-15,3.21634491084551e-30,8.817915853240169e-23,3.372760899948171e-26,3.7723316399968263e-22,5.448014410872452e-25,1.4841638804386822e-24,6.276786797251e-21,6.506096297767285e-17,3.0356732170075638e-21,5.410707791692829e-19,1.1395895919383778e-20,7.485995343307617e-30,1.3358498922751938e-16,2.1476510769677225e-33
0.002971106970619972,6.558418372427716,1.0,1188.7722087838313,0.9741838071486243,0.0,0.0,2.010943433465575e-05,1.4895985480526814e-08,1.0981353968504664e-06,0.013471031042451048,4.4208131515682265e-07,0.00021630188966309118,1.2333512083421943e-05,1.4995980912646558e-06,0.011024561230149065,0.0010687999007570814,3.116188330640318e-26,1.6292671816556684e-22,1.7350380761834946e-19,3.954916544387962e-21,9.244901528617489e-16,2.88062038604989e-15,7.085026428163904e-10,4.226343758986295e-10,4.15013847560538e-16,1.87797928182139e-15,1.77948942250177e-15,3.26223515993546e-30,8.945382509204179e-23,4.428089571838301e-26,3.734151989264331e-22,3.808809395089721e-24,3.483638747708125e-24,8.665210758681147e-21,7.55842155376522e-17,5.6880975849042135e-21,7.403174482122775e-19,3.666052910396556e-20,9.371194492568812e-30,1.3250035461977303e-16,2.1374041661389947e-33
0.0029991708647019067,6.558418372427716,1.0,1189.1241721946808,0.9741838071486243,0.0,0.0,1.9834599888903333e-05,1.4784041265612914e-08,1.0974920672099555e-06,0.013462590748107073,4.400838006796124e-07,0.00021878856171231225,1.226999295902417e-05,1.4781675915349788e-06,0.011013503322591664,0.0010861739786404228,-3.977296424662029e-26,-1.596640755407733e-22,-1.2663261742402102e-19,-2.829859840621342e-21,-1.9176423843801262e-16,2.9293881208139305e-15,7.02128914678056e-10,4.178411424986601e-10,4.088128048815698e-16,-2.5702208590462325e-15,1.541599603903745e-15,3.3308181205582955e-30,9.149269928597746e-23,1.9823744901922623e-26,4.024895328327744e-22,-5.806221715718684e-24,4.35164398333009e-24,4.437544712051874e-21,7.564179057307601e-17,-1.3278858549901978e-21,7.277237904056125e-19,-2.6390676063537494e-20,4.467639004003032e-30,1.3142198985789858e-16,2.2912350505952876e-33
0.00301962125894933,6.558418372427716,1.0,1189.3789748112024,0.9741838071486243,0.0,0.0,1.963717111292487e-05,1.4703092945336248e-08,1.097002832125879e-06,0.013456481469837618,4.3862866996561443e-07,0.0002205749644984501,1.222403596914974e-05,1.4628033057631744e-06,0.011005478574254024,0.0010987823858801043,-8.009068947715147e-27,-6.032899858220923e-23,-1.1822758876557528e-19,-2.696355221358813e-21,-1.0207303539427452e-15,2.551676465377927e-15,6.975284063526532e-10,4.143896454106367e-10,4.0465440605118193e-16,-2.1248186484329467e-16,7.111597422187111e-16,3.331145782978906e-30,9.158319188291339e-23,1.3497604731111674e-26,4.153269015940249e-22,-1.6515057613246548e-24,2.9810720632232338e-24,4.3917264055950855e-21,6.235032547788842e-17,-4.20364109034241e-22,4.606791463343276e-19,-2.790134761438795e-20,5.655070015260311e-30,1.30640284768992e-16,2.2203528445810603e-33
0.0030342294642433645,6.558418372427716,1.0,1189.5601272990584,0.9741838071486243,0.0,0.0,1.949759309272139e-05,1.4645594834380014e-08,1.0966431060148151e-06,0.013452138594958606,4.3758964852581347e-07,0.0002218379592984827,1.219137794732813e-05,1.451956529251286e-06,0.010999763448237745,0.0011077619367464364,6.458029644335477e-27,3.641349361035988e-23,1.097055896079327e-20,2.0505032901711398e-22,-1.8122256853219072e-16,2.3614458720937016e-15,6.942648900696894e-10,4.119451968278241e-10,4.0171544586295396e-16,4.678833579021027e-16,6.095982304136106e-16,3.2917581199012616e-30,9.052319136347745e-23,3.6080452092606055e-26,4.0631899284566595e-22,1.978199373872145e-24,2.6042162041657255e-24,5.626380597856461e-21,5.678525448611002e-17,3.5037438217135954e-21,3.519724683519935e-19,-9.87038131012781e-22,8.236923029640026e-30,1.3008408054315109e-16,2.188296118171315e-33
0.003045042411574243,6.558418372427716,1.0,1189.6937570741834,0.9741838071486243,0.0,0.0,1.9395048922543974e-05,1.4603210022366238e-08,1.096371453095081e-06,0.013448935291507546,4.3682084952897173e-07,0.0002227658713365897,1.2167295844098189e-05,1.4439958924576483e-06,0.01099554232411147,0.0011143941262318484,-3.6076229767420786e-27,-7.94561766611217e-24,-2.389186672462824e-21,-9.69370700832949e-24,1.3062860983543639e-16,2.3433579778178047e-15,6.9186143682453e-10,4.101497139214777e-10,3.9947721701286586e-16,-2.7472746192374075e-16,6.571570283678444e-16,3.265117563538057e-30,8.984312868646953e-23,2.2747231804002503e-26,4.0177494179769135e-22,-1.4206007654465942e-24,2.668285973893643e-24,4.571469303184326e-21,5.639047265284669e-17,9.565754467217287e-22,3.4690515288918695e-19,3.010699928844437e-22,6.381927731877387e-30,1.2967357731742208e-16,2.1859865945161454e-33
0.0030558553589051215,6.558418372427716,1.0,1189.8269982128622,0.9741838071486243,0.0,0.0,1.9293155840381984e-05,1.4560974491137546e-08,1.0960952954902446e-06,0.013445741541720263,4.3605233049312413e-07,0.00022368791215514626,1.2143291321335038e-05,1.4360927011185846e-06,0.010991329016091416,0.0011210140351071531,7.732587020050488e-27,5.695202174119306e-23,4.936147082779413e-20,1.1258368562331888e-21,1.1803126596573874e-16,2.372349118977663e-15,6.894683458309999e-10,4.0836371377345667e-10,3.9734825278928654e-16,6.101028992872804e-16,6.981084846347766e-16,3.246318516322345e-30,8.93399483443199e-23,2.5191013928551893e-26,3.926816512068792e-22,1.2689508192149175e-24,2.754182284895537e-24,5.6291107659586884e-21,5.715121946520324e-17,2.0041463166065064e-21,3.6687019276222817e-19,6.940562189245208e-21,7.267409710417547e-30,1.2926410804908102e-16,2.1633310203472652e-33
0.003066668306236,6.558418372427716,1.0,1189.9598521507314,0.9741838071486243,0.0,0.0,1.919190953748509e-05,1.4518888606197216e-08,1.095814699988005e-06,0.01344255730863794,4.352841280822816e-07,0.00022460412048358035,1.2119364322551225e-05,1.4282465121729865e-06,0.010987123519039327,0.0011276216714449035,2.542277012911951e-26,1.1669499732649157e-22,1.6533909444769068e-19,3.832633883863682e-21,9.041750193680368e-16,2.4200530659780295e-15,6.87085608398578e-10,4.065848688364005e-10,3.953377661754813e-16,3.085542972769989e-15,1.0441271886265896e-15,3.242693251539332e-30,8.924206139824378e-23,3.4044311702330064e-26,3.8481890966651457e-22,2.349843828257173e-24,3.1981679638086146e-24,7.136160766291011e-21,6.031668760874739e-17,1.6935734272391497e-21,3.9115630253570978e-19,3.436723798505064e-20,3.408536239857135e-30,1.2885568678492737e-16,2.1231076962016646e-33
0.0030774812535668784,6.558418372427716,1.0,1190.0923203257423,0.9741838071486243,0.0,0.0,1.9091305725742097e-05,1.4476952745076585e-08,1.0955297350015517e-06,0.013439382555263515,4.345162784398268e-07,0.0002255145348704761,1.2095514791307542e-05,1.4204568848220477e-06,0.010982925827479022,0.001134217043850123,5.845754662888847e-27,8.842242848803768e-24,4.954038167887091e-20,1.091771895166463e-21,1.2683480485806497e-15,2.463102531073997e-15,6.847132185409403e-10,4.0482358862093495e-10,3.929730996886928e-16,-9.560002761975884e-16,1.3162405646620147e-15,3.255402633359068e-30,8.96542903330638e-23,4.27375597064447e-26,3.7015244570465113e-22,5.3085431767065955e-24,5.384747481407803e-24,5.664150110022223e-21,6.380444806214118e-17,6.922751430317005e-21,3.9489655412471823e-19,2.3451414073990656e-20,1.1552957054704853e-29,1.2844832682604773e-16,2.1528325070780297e-33
0.003088294200897757,6.558418372427716,1.0,1190.2244041772392,0.9741838071486243,0.0,0.0,1.8991340138333784e-05,1.4435166877585738e-08,1.0952404658185682e-06,0.013436217244599848,4.337488129983491e-07,0.00022641919367334155,1.2071742660469194e-05,1.4127233810220676e-06,0.010978735935607423,0.0011408001614402732,2.7680379812567567e-26,2.9651514978462864e-22,3.284441132015511e-19,7.675242862390749e-21,1.3478231159087647e-15,2.663010624208573e-15,6.823511582290736e-10,4.0306469210533747e-10,3.911238690005804e-16,3.5055774094298067e-15,1.6950868839596915e-15,3.275404455045114e-30,9.016590613421943e-23,1.9768860689400163e-26,3.7885726927951714e-22,-6.109843961375741e-24,6.4102058021709026e-24,9.027029014884688e-21,7.080286063284174e-17,-2.6566143048810383e-21,5.100905696731398e-19,5.148996118710914e-20,5.04196288440052e-30,1.280420390980992e-16,2.2265536044466883e-33
0.0030958357325287502,6.558418372427716,1.0,1190.3162998337782,0.9741838071486243,0.0,0.0,1.8921994290457467e-05,1.440611237307935e-08,1.0950362014073632e-06,0.013434015156413645,4.3321378865122257e-07,0.00022704676474572064,1.2055208477992923e-05,1.4073626096859464e-06,0.010975818293199213,0.001145384332965297,5.655566182086399e-27,8.13860878656214e-23,1.5654892085413567e-19,3.512873439861159e-21,1.3635084420965914e-15,2.8773462996785147e-15,6.807098440719768e-10,4.0185022104172036e-10,3.8945406621177146e-16,2.0070990134117406e-16,2.0108316213589597e-15,3.288209836674528e-30,9.056152879959054e-23,1.407325123268175e-27,3.828425028488196e-22,-1.924567182427079e-24,5.34722875164685e-24,8.183085812234689e-21,7.71401543143657e-17,-1.5152691925845642e-21,6.47295634961407e-19,3.2885766225444074e-20,5.182638293156791e-30,1.2775931595671611e-16,2.2121829319605967e-33
0.0031009912290439015,6.558418372427716,1.0,1190.3790140603237,0.9741838071486243,0.0,0.0,1.8874765231501177e-05,1.4386292363561297e-08,1.0948953891307433e-06,0.013432512404620324,4.328481628571038e-07,0.0002274741872584296,1.2043927116653114e-05,1.4037134249179332e-06,0.010973825932604334,0.001148514710651852,2.8667843868153415e-27,4.513850404219825e-23,8.962046889033179e-20,2.241899705970518e-21,9.579356663521712e-16,2.950365048698454e-15,6.795907039888907e-10,4.0102198149667285e-10,3.884183478755788e-16,-3.7575627467436324e-17,2.016423467364612e-15,3.3044282684044874e-30,9.10645190174472e-23,5.259963087207575e-26,3.818318901485911e-22,1.9681457018115565e-24,5.137610367059669e-24,6.793509260929713e-21,7.89534458803493e-17,5.6133157188804735e-21,6.843349586862556e-19,2.306472154025498e-20,8.8950479903738e-30,1.27566347786747e-16,2.2142116864179608e-33
0.003104595227143032,6.558418372427716,1.0,1190.4228035561923,0.9741838071486243,0.0,0.0,1.8841834262658608e-05,1.437245739452198e-08,1.094796390736437e-06,0.0134314631560835,4.3259262972917873e-07,0.00022777221487109504,1.2036051204466346e-05,1.4011698806084088e-06,0.010972434205459161,0.0011507013788719983,3.999079270463964e-27,5.613321954249477e-23,9.485846560291431e-20,2.035436316115501e-21,7.199640341323313e-16,2.9766315014377603e-15,6.788097519949218e-10,4.0044392338506683e-10,3.877250898460701e-16,2.4186925330628986e-16,1.994340931272423e-15,3.318761790230484e-30,9.144357989024214e-23,3.2445068045399675e-26,3.861996377776963e-22,-1.3177587548398946e-24,5.1398246993692614e-24,7.88471833886126e-21,7.95150949807521e-17,2.2487771533799475e-21,6.944160732502315e-19,1.7370442289197654e-20,7.39875744043863e-30,1.2743160051392948e-16,2.2265445401144466e-33
