"time(s), volume(cm3)",
0,9.865997317
0.0004,9.86274302
0.0008,9.854197371
0.0012,9.845728982
0.0016,9.843479607
0.002,9.848219686
0.0024,9.855069197
0.0028,9.857836184
0.0032,9.855490144
0.0036,9.853986957
0.004,9.857324758
0.0044,9.861026485
0.0048,9.861056593
0.0052,9.860845837
0.0056,9.861749152
0.006,9.860243736
0.0064,9.856632924
0.0068,9.852664595
0.0072,9.848249703
0.0076,9.847889507
0.008,9.854227431
0.0084,9.857565422
0.0088,9.853566159
0.0092,9.853806611
0.0096,9.861628698
0.01,9.864490387
0.0104,9.858287497
0.0108,9.85095215
0.0112,9.84653905
0.0116,9.846509043
0.012,9.852183838
0.0124,9.856993866
0.0128,9.855249598
0.0132,9.852724693
0.0136,9.85416731
0.014,9.854918869
0.0144,9.852273976
0.0148,9.84930045
0.0152,9.848129636
0.0156,9.849390525
0.016,9.852003568
0.0164,9.852304022
0.0168,9.851072299
0.0172,9.85392684
0.0176,9.859671818
0.018,9.860665198
0.0184,9.856993866
0.0188,9.855039132
0.0192,9.855069197
0.0196,9.853566159
0.02,9.851883393
0.0204,9.852394162
0.0208,9.854077133
0.0212,9.855820917
0.0216,9.856783313
0.022,9.855850988
0.0224,9.854798612
0.0228,9.854317612
0.0232,9.849900993
0.0236,9.841890773
0.024,9.840182696
0.0244,9.84719922
0.0248,9.852604496
0.0252,9.850801968
0.0256,9.846509043
0.026,9.842760062
0.0264,9.839553579
0.0268,9.838145894
0.0272,9.836708743
0.0276,9.832310516
0.028,9.82842475
0.0284,9.827976621
0.0288,9.824154543
0.0292,9.812322155
0.0296,9.801561872
0.03,9.800760414
0.0304,9.802541641
0.0308,9.794176429
0.0312,9.777702495
0.0316,9.765352615
0.032,9.760146528
0.0324,9.754888196
0.0328,9.744479189
0.0332,9.729774941
0.0336,9.714191926
0.034,9.700926857
0.0344,9.688599596
0.0348,9.672651705
0.0352,9.655102194
0.0356,9.641595884
0.036,9.629529092
0.0364,9.612558463
0.0368,9.59184519
0.0372,9.570365194
0.0376,9.547153913
0.038,9.524573252
0.0384,9.505514661
0.0388,9.484372172
0.0392,9.455605834
0.0396,9.423709212
0.04,9.393486879
0.0404,9.363756368
0.0408,9.335277505
0.0412,9.310763809
0.0416,9.286870781
0.042,9.257295507
0.0424,9.221212768
0.0428,9.18295624
0.0432,9.146052563
0.0436,9.109742746
0.044,9.071188699
0.0444,9.030681843
0.0448,8.990763613
0.0452,8.95113373
0.0456,8.91002989
0.046,8.867317183
0.0464,8.822219984
0.0468,8.773798315
0.0472,8.724134254
0.0476,8.674806801
0.048,8.62343477
0.0484,8.56946348
0.0488,8.516870463
0.0492,8.466604619
0.0496,8.414483769
0.05,8.358326148
0.0504,8.300390242
0.0508,8.242109746
0.0512,8.182488806
0.0516,8.12165556
0.052,8.060939463
0.0524,7.999249767
0.0528,7.934358125
0.0532,7.867202538
0.0536,7.800059767
0.054,7.7319736
0.0544,7.661582389
0.0548,7.591544804
0.0552,7.524128998
0.0556,7.456826465
0.056,7.386316551
0.0564,7.313587522
0.0568,7.241746008
0.0572,7.171459665
0.0576,7.100443665
0.058,7.026742671
0.0584,6.951083572
0.0588,6.875105816
0.0592,6.798658527
0.0596,6.72075834
0.06,6.641580019
0.0604,6.562229672
0.0608,6.483486301
0.0612,6.404555555
0.0616,6.323442947
0.062,6.240147071
0.0624,6.157175565
0.0628,6.075331719
0.0632,5.992893606
0.0636,5.909299456
0.064,5.825121382
0.0644,5.739945614
0.0648,5.654050605
0.0652,5.569193234
0.0656,5.485385736
0.066,5.400442499
0.0664,5.313430874
0.0668,5.225611926
0.0672,5.138257891
0.0676,5.051205712
0.068,4.963412345
0.0684,4.874673242
0.0688,4.786100127
0.0692,4.698418395
0.0696,4.610815758
0.07,4.522204018
0.0704,4.432637831
0.0708,4.343084312
0.0712,4.254079175
0.0716,4.165217625
0.072,4.076007919
0.0724,3.986727495
0.0728,3.898122218
0.0732,3.810272639
0.0736,3.722234421
0.074,3.633355549
0.0744,3.544650803
0.0748,3.457304779
0.0752,3.37085193
0.0756,3.284615253
0.076,3.199171616
0.0764,3.114670719
0.0768,3.03031455
0.0772,2.946036445
0.0776,2.862246525
0.078,2.778995273
0.0784,2.697155957
0.0788,2.618308094
0.0792,2.546120533
0.0796,2.492092377
0.08,2.471907974
0.0804,2.486325108
0.0808,2.51147638
0.0812,2.521545717
0.0816,2.517186662
0.082,2.514283824
0.0824,2.518644574
0.0828,2.526585554
0.0832,2.532992987
0.0836,2.532336952
0.084,2.526928696
0.0844,2.528373264
0.0848,2.537845788
0.0852,2.541675861
0.0856,2.53656528
0.086,2.534473902
0.0864,2.538113737
0.0868,2.53918767
0.0872,2.538312503
0.0876,2.542280678
0.088,2.548419119
0.0884,2.549694427
0.0888,2.547601419
0.0892,2.548453396
0.0896,2.552680737
0.09,2.554976713
0.0904,2.553488815
0.0908,2.552872777
0.0912,2.555433221
0.0916,2.55688897
0.092,2.555587243
0.0924,2.556218009
0.0928,2.560225905
0.0932,2.563156832
0.0936,2.56332791
0.094,2.563434789
0.0944,2.564219686
0.0948,2.564142144
0.0952,2.563627289
0.0956,2.564639753
0.096,2.567108484
0.0964,2.568889256
0.0968,2.569340568
0.0972,2.570278734
0.0976,2.572391636
0.098,2.573975501
0.0984,2.574225106
0.0988,2.574225106
0.0992,2.574311437
0.0996,2.573949879
0.1,2.573788018
0.1004,2.575006543
0.1008,2.577240367
0.1012,2.578994768
0.1016,2.579824149
0.102,2.580844072
0.1024,2.582473462
0.1028,2.583424996
0.1032,2.583219671
0.1036,2.58326318
0.104,2.583997649
0.1044,2.584200389
0.1048,2.584022139
0.1052,2.585047109
0.1056,2.587148873
0.106,2.588720167
0.1064,2.589527798
0.1068,2.590450891
0.1072,2.591307644
0.1076,2.591422641
0.108,2.591273411
0.1084,2.591748585
0.1088,2.592665205
0.1092,2.593402858
0.1096,2.594042186
0.11,2.594946909
0.1104,2.596101097
0.1108,2.597256421
0.1112,2.598198018
0.1116,2.598845487
0.112,2.599297557
0.1124,2.599625656
0.1128,2.599909764
0.1132,2.600417385
0.1136,2.601095087
0.114,2.601577043
0.1144,2.60211303
0.1148,2.603213406
0.1152,2.604309358
0.1156,2.604590456
0.116,2.604641624
0.1164,2.605370295
0.1168,2.606454296
0.1172,2.607254809
0.1176,2.607962878
0.118,2.608775544
0.1184,2.609430277
0.1188,2.610007427
0.1192,2.610875713
0.1196,2.6118701
0.12,2.61249308
0.1204,2.612679886
0.1208,2.612792897
0.1212,2.613103829
0.1216,2.61359215
0.122,2.614157372
0.1224,2.614778769
0.1228,2.615603146
0.1232,2.616716185
0.1236,2.617829018
0.124,2.618555966
0.1244,2.618909241
0.1248,2.619216165
0.1252,2.619558254
0.1256,2.619865503
0.126,2.620219015
0.1264,2.620679396
0.1268,2.621210067
0.1272,2.621846441
0.1276,2.622643404
0.128,2.623456396
0.1284,2.624130617
0.1288,2.624654375
0.1292,2.624957324
0.1296,2.625115082
