time(s),volume(cm3)
0,1
0.00019105632,0.95794294
0.0013546539,1.1807992
0.001692396,1.0966872
0.0017517586,0.99949424
0.018499881,1.0376869
0.018555321,1.1231634
0.018749961,1.1289754
0.018876791,1.0722795
0.019842701,1.1019627
0.019907715,1.0240459
0.020071139,1.1770424
0.021103723,0.9410254
0.022359688,1.141267
0.022784718,0.95921131
0.023359064,1.0220613
0.023539057,0.96983789
0.0236869,1.1232389
0.024009148,1.0833143
0.024137401,0.98458326
0.024261968,1.1563921
0.024399576,1.0059557
0.024563632,0.98326891
0.025737435,0.99300468
0.026043408,1.1621772
0.026108459,1.0704073
0.026310789,0.93673906
0.026401759,0.9238671
0.026590484,1.1073781
0.02689858,1.1132755
0.027190864,0.93468529
0.027327723,1.0025364
0.027950897,0.97714919
0.028051023,1.1119438
0.028341114,1.1189469
0.028407643,1.0113545
0.029697765,1.1410209
0.029797397,0.9973717
0.038435154,1.0090047
0.038614417,0.96434094
0.039240494,1.0092491
0.039410671,0.96821316
0.039544416,0.99663438
0.03964897,1.155543
0.039905962,1.0910326
0.040060431,1.1743833
0.04028014,1.0103895
0.042645267,1.0217965
0.047316969,0.96885383
0.048171833,1.1423394
0.048307894,1.1296371
0.048457012,1.000146
0.05568884,1.0502354
0.055900707,0.9628248
0.056069221,1.0127984
0.056471497,0.94041224
0.056955944,1.040518
0.059658538,0.98724587
0.062624655,0.99482578
0.063003709,1.1088997
0.063117309,0.98692126
0.072604596,1.0260917
0.075707257,0.97038174
0.076561495,1.1618093
0.077172268,1.0098599
0.080356538,1.060914
0.08041327,1.1581362
0.080912346,0.96349858
0.083689173,1.0903263
0.08387924,0.99715436
0.085377083,1.0360447
0.08545291,0.95002471
0.085606239,0.9001864
0.085898681,0.89190183
0.086358217,1.0347185
0.086458388,0.95784184
0.087162052,0.98190389
0.087318964,0.84143008
0.087482962,0.86889229
0.089247954,0.84355612
0.08936831,0.75324904
0.089687599,0.86353369
0.090057293,0.72816353
0.090693179,0.70177855
0.09274519,0.58660473
0.095375342,0.42620161
0.095509503,0.40686158
0.097054505,0.32135314
0.098160465,0.24417327
0.098974005,0.18957862
0.10008432,0.12969561
0.10087498,0.11713993
0.10503985,0.12368082
0.11911974,0.1296562
0.13949953,0.13419666
0.17062691,0.13917845
0.20785571,0.14395335
0.26669101,0.1496641
0.36080623,0.15648461
0.49546176,0.16493833
0.49995,0.16553031
