time(s),volume(cm3)
0,1
0.00045853181,0.86695774
0.0013757451,0.87920537
0.0020372216,0.99783974
0.002289261,0.86372386
0.00306829,0.94918266
0.0048549751,0.87330078
0.0051715323,0.89629522
0.0059760099,1.00636
0.0067606531,0.87128232
0.0074542114,0.99613494
0.0083239053,0.87699408
0.009572821,0.87191773
0.009721514,1.0001149
0.01071822,0.86367295
0.011984973,0.89306992
0.012132037,1.0214426
0.013542654,0.87227547
0.013673015,1.0095418
0.013958353,0.86395879
0.014606751,0.8841613
0.015191014,1.0205912
0.01585976,0.8587437
0.016280409,0.88309648
0.016526701,0.97532225
0.01994793,0.95748287
0.020013844,0.86816989
0.021402041,0.8780211
0.021575106,1.008256
0.021766593,0.92922441
0.026158552,0.96137009
0.026245132,1.0098914
0.026471008,0.903165
0.030003339,0.87541895
0.030990559,0.97526758
0.031819989,1.0102911
0.031963731,0.90161738
0.03678174,0.90627358
0.041591173,0.96862478
0.041688694,0.88649538
0.043572674,0.89600742
0.044376929,1.0020571
0.045858356,0.9856479
0.046142968,0.84799279
0.046671474,1.0181111
0.047147229,0.97442315
0.047250541,0.85899777
0.047394196,0.90791447
0.048042239,0.88228886
0.048125199,0.94923712
0.050275234,0.87179731
0.051443681,0.90003136
0.051503064,0.94184399
0.06239265,0.91695335
0.062715756,1.0164773
0.063599242,0.86551003
0.064995043,0.89846174
0.065097244,1.0175935
0.065176076,1.001113
0.06960707,0.88972747
0.069702608,1.0070866
0.070106421,0.99581336
0.070219284,0.88092039
0.070636169,0.910611
0.070692289,0.98271218
0.072927378,0.87382853
0.074396008,0.88008059
0.074500801,0.98618404
0.075850197,0.97355972
0.075937756,0.88740733
0.077239857,0.87046717
0.077363782,0.9769574
0.077460737,0.94197896
0.077868383,0.97814666
0.078122013,0.87690252
0.08021991,0.89733817
0.083617425,0.87211572
0.083738462,0.84701516
0.085073837,0.98455488
0.085205725,0.85629144
0.087400768,0.81287807
0.08922463,0.7292557
0.089626122,0.7520136
0.090675273,0.66423109
0.090911713,0.7181902
0.091123294,0.71475192
0.091650882,0.61798776
0.092923786,0.58883497
0.095771598,0.42878449
0.097393294,0.3359476
0.098665871,0.25912488
0.099499994,0.20685438
0.10110338,0.13635086
0.10218412,0.12869689
0.10482261,0.13352886
0.11993761,0.13954428
0.15834779,0.14625888
0.22460058,0.15324209
0.33261043,0.16084003
0.4997824,0.16920821
0.49995,0.16934947
