,mass,volume,temperature,AR,HE,N2,H2,H,O,O2,OH,H2O,HO2,H2O2,CO,CO2,C,CH,CH2,CH2(S),CH3,CH4,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,CH2CHO,CH3CHO,CH3CO,H2CC,OH*,CH*
0.0009437266887762038,1.5255993118778737,1.0,1557.1423692609553,0.9480285908364667,-1.2188854009141145e-27,0.0,3.109590686641219e-06,7.931896581377028e-06,0.0004524743564303169,0.018704496829740496,0.00010336261627501709,0.0006261390872490156,4.953705885744034e-06,8.351921309211743e-08,0.008692093262359755,0.02337674412212437,2.5394551150402864e-20,1.0218407025069204e-18,9.25246949826239e-18,5.886580085707545e-19,4.28317720475092e-16,1.7424224956217903e-16,2.0084182745397962e-08,8.891920607442809e-11,2.2894632596359377e-15,4.068938609518567e-16,6.473485498126577e-17,1.6416589374118797e-23,2.682193586328792e-19,1.8604526282627723e-20,6.254122372165633e-21,5.801656127255734e-19,3.670275558979545e-20,2.839227620755955e-19,1.0127598873662361e-17,-3.232833512886185e-20,-1.9647828946807363e-18,-4.26234991613595e-19,4.960794861144629e-22,3.833383561666455e-12,2.0041680156290966e-26
0.0009471838521803524,1.5255993118778737,1.0,1558.777661410799,0.9480285908364667,-1.8683067128563718e-27,0.0,3.1102371681802554e-06,7.932485789286948e-06,0.0004521237847675069,0.01866346093994109,0.00010374032924135139,0.0006259340236884988,4.9325484014841695e-06,8.31620736069681e-08,0.00861990350916017,0.02349016817565822,2.4906752140654933e-20,9.963363471874338e-19,8.982103108530934e-18,5.700943305329751e-19,4.0241182642161554e-16,1.7053240632873063e-16,1.987625590211027e-08,8.75037697523104e-11,2.2556374191324054e-15,2.8159767977360314e-16,6.339812636514524e-17,-8.833747373282476e-24,4.022090433135646e-20,-8.742287082871757e-21,3.489593367554984e-18,-8.405310790187792e-19,-5.476391035596789e-20,2.288548633215271e-19,9.293921305374429e-18,5.040689526752796e-20,-2.4519395629358253e-18,4.677204737887262e-19,-2.940476906949028e-22,3.832955009907259e-12,-1.2402280633817721e-26
0.000950641015584501,1.5255993118778737,1.0,1560.4063055613367,0.9480285908364667,-2.767082504022617e-27,0.0,3.110737862936767e-06,7.932181375897379e-06,0.0004517384934196688,0.01862266735066318,0.00010411295050159165,0.0006257409321175092,4.911441719980117e-06,8.280317882407405e-08,0.008548087486626475,0.02360300502783108,2.4987266971547214e-20,1.0014632646122281e-18,9.047312844090615e-18,5.782917146306263e-19,4.264843724409451e-16,1.7005424094031986e-16,1.966824906989092e-08,8.610188006460997e-11,2.222636672333844e-15,4.504286890504879e-16,6.328231038948063e-17,3.0392672772403312e-24,-6.187076749290777e-20,2.6657883469979162e-21,-7.748606411057449e-18,1.363244689786492e-18,1.3469094538216859e-19,2.130597695623936e-19,6.7045665155405035e-18,-1.1175620200566192e-19,3.323335514123524e-18,-6.801825822750313e-19,2.10741256855725e-22,3.831786804275404e-12,6.316381504015545e-27
0.0009540981789886497,1.5255993118778737,1.0,1562.0281547333834,0.9480285908364667,-2.7426206972757972e-27,0.0,3.1110915877924864e-06,7.930984407822426e-06,0.00045131865622380395,0.018582119600997954,0.00010448041480518293,0.0006255598475728494,4.890387712049858e-06,8.244259355344898e-08,0.008476651645339518,0.023715244543470296,2.4346060729551465e-20,9.64054742434813e-19,8.64921161325754e-18,5.477805107589161e-19,3.714470944857889e-16,1.6336409550333983e-16,1.9460227042992335e-08,8.471455442731339e-11,2.188435348033505e-15,1.7400672877533056e-16,6.047832576605524e-17,9.051770709751879e-24,1.3295930558990772e-21,-1.5093133879916063e-20,1.0314670643580101e-17,-2.098212083296338e-18,-1.9946155199331487e-19,2.0345912794092694e-19,7.285383238090413e-18,1.6849068198252746e-19,-3.849371298053468e-18,8.619518383699525e-19,-5.597784213526138e-22,3.829880538257032e-12,1.2076101054498684e-26
0.0009575553423927983,1.5255993118778737,1.0,1563.643064780497,0.9480285908364667,-2.3790738755577863e-27,0.0,3.1112972309708904e-06,7.928896514990269e-06,0.00045086446525257766,0.018541821116820043,0.00010484265926071898,0.0006253907981792439,4.869388201926201e-06,8.208038237220168e-08,0.008405602262653166,0.023826876859561263,2.4773125671181917e-20,9.944090293883096e-19,8.974609074739658e-18,5.766860954208118e-19,4.389455525971492e-16,1.644865468177115e-16,1.9252253698261974e-08,8.334068241792313e-11,2.156211762529076e-15,5.727289600556647e-16,6.12017697489987e-17,-2.0424951815501e-24,2.8933288069602433e-21,3.006699466019376e-20,-1.6427902496999184e-17,3.3207791332361582e-18,3.113993825037465e-19,2.1941940597796834e-19,6.0536087309283214e-18,-2.7293813662793953e-19,6.969065654561787e-18,-1.0739567405884685e-18,1.0595857475436231e-21,3.827238453865622e-12,-4.018206753960853e-27
0.0009610125057969469,1.5255993118778737,1.0,1565.2508944647166,0.9480285908364667,-2.16278939937333e-27,0.0,3.1113537544622836e-06,7.925919890675708e-06,0.0004503761304930909,0.018501775209277413,0.0001051996234434634,0.0006252338050777302,4.848444968775633e-06,8.171661038439845e-08,0.008334945439558473,0.023937892390201478,2.4406746741634358e-20,9.705475108761748e-19,8.717144775742344e-18,5.592746259040737e-19,4.167537453530132e-16,1.6842803217144995e-16,1.9044392536757044e-08,8.198188513035459e-11,2.12249058038159e-15,3.6308538075630086e-16,6.193480239260864e-17,-6.285503886529676e-23,-6.474274417660903e-19,-1.2646890915370308e-19,-2.644424878709753e-17,7.377968525191989e-19,4.1866929524289847e-19,1.169422402511852e-19,3.890973000518055e-18,-1.8559504666467332e-19,1.6774366517756477e-17,-8.745210838469748e-20,-2.9603032492329376e-21,3.823863437208847e-12,-8.033672967106526e-26
0.0009644696692010955,1.5255993118778737,1.0,1566.8515055279718,0.9480285908364667,-1.6704330714954942e-27,0.0,3.1112601941453593e-06,7.9220572852504e-06,0.00044985387962712814,0.018461985073387893,0.00010555124937071194,0.000625088882487887,4.827559744420763e-06,8.13513424820632e-08,0.008264687097892085,0.024048281830967126,2.4731872924288872e-20,9.924692294056004e-19,8.977790287950897e-18,5.87849475973164e-19,4.808652494686293e-16,1.7946532685771516e-16,1.8836705963738682e-08,8.063692087765711e-11,2.090478426458905e-15,7.521220645876266e-16,6.493313582046946e-17,-2.971828225871681e-22,-2.298410892879248e-18,-1.8013378077241004e-19,-6.522359380148032e-17,6.234289062047301e-18,9.484507263082095e-19,-1.1679661114019623e-19,-1.2348008757564752e-19,-6.348244208666496e-19,4.021318137859072e-17,-1.48946160414604e-18,-4.311088669107778e-21,3.819759012004664e-12,-3.82955423176214e-25
0.0009679268326052441,1.5255993118778737,1.0,1568.444762760515,0.9480285908364667,-1.3185535272296793e-27,0.0,3.111015662325947e-06,7.917312004529326e-06,0.0004492979576700695,0.018422453786805522,0.00010589748161507045,0.0006249560376492659,4.806734215020169e-06,8.098464400398763e-08,0.008194832977644857,0.024158036163175245,2.205288302698582e-20,8.579541879263769e-19,7.586312056065692e-18,4.741006062565264e-19,2.73434293276205e-16,1.5936138556216788e-16,1.862925597599771e-08,7.930810456589258e-11,2.0542258462722916e-15,-2.291349116464755e-16,5.597845563059588e-17,-3.1219126456600707e-22,-1.5349075160678421e-18,-1.3485702607667463e-19,2.662592721268497e-17,-7.741921749885763e-18,-6.5084941804072015e-19,-9.944162134519146e-20,2.2814793942160666e-18,6.390321667461795e-19,3.036628450587855e-19,1.5579707143227723e-18,-4.097173278930072e-21,3.814929332368874e-12,-4.135784853034286e-25
0.0009713839960093927,1.5255993118778737,1.0,1570.0305340635412,0.9480285908364667,-1.215706326957428e-27,0.0,3.1106193450465166e-06,7.91168789554441e-06,0.00044870862682908297,0.018383184308692166,0.00010623826715369921,0.0006248352710340535,4.785970016237712e-06,8.061657925354593e-08,0.00812538863480789,0.024267146657196863,2.4899060694230895e-20,1.0153982303059847e-18,9.186978333528254e-18,6.073513700189596e-19,5.337632992266519e-16,1.6649558966483765e-16,1.8422102995930113e-08,7.799133815738881e-11,2.025564960127395e-15,1.183488308943904e-15,6.033529935305952e-17,2.4114263114272503e-22,1.4370566209544836e-19,1.2134330821325374e-19,-6.969158418333053e-17,1.3349507703622675e-17,1.2991161419902538e-18,2.7236947788623544e-19,4.610678075255054e-18,-1.1754671827065508e-18,3.4350755140654065e-17,-2.066424172987025e-18,4.856176707011083e-21,3.809379172255257e-12,3.1516789818346665e-25
0.0009748411594135413,1.5255993118778737,1.0,1571.6086905105549,0.9480285908364667,-1.2372625886085194e-27,0.0,3.110070506523034e-06,7.905189350065056e-06,0.0004480861659568669,0.018344179478847616,0.00010657355559899831,0.0006247265761751824,4.76526873908169e-06,8.024721361653013e-08,0.008056359439022732,0.02437560487622591,2.4286709249134646e-20,9.636535090213626e-19,8.620654729160313e-18,5.684388316292449e-19,4.844149829082207e-16,1.891606874443524e-16,1.8215307523182542e-08,7.669187730375272e-11,1.9913319822437926e-15,5.105508838761732e-16,6.681098387082953e-17,-1.5931219692294385e-22,-2.10446142466199e-18,-5.249694379322202e-19,-1.1843676962185893e-16,4.03955119005724e-18,1.8870789033118788e-18,-3.369367744782981e-20,1.576763338645325e-18,-9.104355995295063e-19,7.510084690248961e-17,-2.417043538273554e-19,-1.2034493257362284e-20,3.803113917508217e-12,-1.9677762490033253e-25
