"time(s), volume(cm3)",
0,9.737820653
0.0004,9.739925699
0.0008,9.737820653
0.0012,9.733071167
0.0016,9.728394729
0.002,9.725821503
0.0024,9.725889198
0.0028,9.728326994
0.0032,9.732189703
0.0036,9.73666672
0.004,9.740740834
0.0044,9.743187187
0.0048,9.74345909
0.0052,9.74203179
0.0056,9.740469105
0.006,9.740265319
0.0064,9.741488184
0.0068,9.74325516
0.0072,9.744138926
0.0076,9.744070938
0.008,9.743527068
0.0084,9.74305124
0.0088,9.742235661
0.0092,9.740129469
0.0096,9.73666672
0.01,9.732732119
0.0104,9.729817448
0.0108,9.728259259
0.0112,9.727581963
0.0116,9.727446515
0.012,9.728394729
0.0124,9.731443993
0.0128,9.735920219
0.0132,9.73904281
0.0136,9.737820653
0.014,9.731918521
0.0144,9.72460315
0.0148,9.720003647
0.0152,9.720341678
0.0156,9.724264782
0.016,9.728394729
0.0164,9.730291793
0.0168,9.729275404
0.0172,9.725889198
0.0176,9.721017814
0.018,9.715476666
0.0184,9.711021984
0.0188,9.709268393
0.0192,9.710819608
0.0196,9.714058759
0.02,9.716624848
0.0204,9.716962606
0.0208,9.715274078
0.0212,9.712776298
0.0216,9.709538128
0.022,9.70468552
0.0224,9.697551521
0.0228,9.688885801
0.0232,9.680237834
0.0236,9.672610179
0.024,9.665596901
0.0244,9.657596003
0.0248,9.64768268
0.0252,9.635804219
0.0256,9.622571836
0.026,9.608722629
0.0264,9.594656601
0.0268,9.580506938
0.0272,9.566144375
0.0276,9.551246632
0.028,9.535366812
0.0284,9.518709729
0.0288,9.502311794
0.0292,9.487321181
0.0296,9.473850436
0.03,9.460169372
0.0304,9.443621969
0.0308,9.422605883
0.0312,9.397815535
0.0316,9.371681847
0.032,9.346641021
0.0324,9.323043048
0.0328,9.299398016
0.0332,9.273765246
0.0336,9.24546025
0.034,9.215557369
0.0344,9.185519035
0.0348,9.156175747
0.0352,9.127046457
0.0356,9.097663999
0.036,9.068151399
0.0364,9.039372414
0.0368,9.011199665
0.0372,8.981816854
0.0376,8.948679904
0.038,8.910667423
0.0384,8.86951386
0.0388,8.828305241
0.0392,8.789034647
0.0396,8.750958794
0.04,8.711575235
0.0404,8.669681149
0.0408,8.626393785
0.0412,8.584513048
0.0416,8.545408883
0.042,8.507905345
0.0424,8.469099569
