"time(s), volume(cm3)",
0,9.80939042
0.0004,9.810519352
0.0008,9.81204143
0.0012,9.813711429
0.0016,9.815136354
0.002,9.815775268
0.0024,9.815332933
0.0028,9.814055331
0.0032,9.812630766
0.0036,9.811746792
0.004,9.812139646
0.0044,9.814055331
0.0048,9.817446724
0.0052,9.821775889
0.0056,9.826060166
0.006,9.828573637
0.0064,9.827637073
0.0068,9.822514251
0.0072,9.814890644
0.0076,9.808261787
0.008,9.806299656
0.0084,9.809881225
0.0088,9.816414276
0.0092,9.821480577
0.0096,9.822268115
0.01,9.819610759
0.0104,9.817200882
0.0108,9.817987632
0.0112,9.821529795
0.0116,9.824779359
0.012,9.82497638
0.0124,9.821874329
0.0128,9.81779093
0.0132,9.814890644
0.0136,9.81390794
0.014,9.814006202
0.0144,9.814300995
0.0148,9.814743224
0.0152,9.815382078
0.0156,9.815922724
0.016,9.815824418
0.0164,9.815087209
0.0168,9.814792362
0.0172,9.815824418
0.0176,9.817889278
0.018,9.819463176
0.0184,9.819217218
0.0188,9.817151714
0.0192,9.814841502
0.0196,9.813858813
0.02,9.814497534
0.0204,9.815775268
0.0208,9.816512596
0.0212,9.816070184
0.0216,9.814939783
0.022,9.81390794
0.0224,9.813465798
0.0228,9.813269307
0.0232,9.812581651
0.0236,9.811157577
0.024,9.809635817
0.0244,9.809341345
0.0248,9.811059383
0.0252,9.814104463
0.0256,9.81636512
0.026,9.816021029
0.0264,9.812925465
0.0268,9.80845805
0.0272,9.804436465
0.0276,9.801643201
0.028,9.799635142
0.0284,9.797970638
0.0288,9.796796085
0.0292,9.796111078
0.0296,9.794985949
0.03,9.791416852
0.0304,9.783897307
0.0308,9.772837444
0.0312,9.760447548
0.0316,9.749109679
0.032,9.739539682
0.0324,9.730280258
0.0328,9.719214803
0.0332,9.704824935
0.0336,9.687096944
0.034,9.667164454
0.0344,9.64675906
0.0348,9.62739239
0.0352,9.61008064
0.0356,9.594705625
0.036,9.579619326
0.0364,9.562411282
0.0368,9.541035227
0.0372,9.51555565
0.0376,9.488185139
0.038,9.462078769
0.0384,9.438831287
0.0388,9.4173677
0.0392,9.394682145
0.0396,9.368321999
0.04,9.338446803
0.0404,9.30744033
0.0408,9.277705266
0.0412,9.249001743
0.0416,9.218670625
0.042,9.184006993
0.0424,9.14470764
0.0428,9.103144473
0.0432,9.062461826
0.0436,9.024259929
0.044,8.987950748
0.0444,8.952093826
0.0448,8.915577391
0.0452,8.877916432
0.0456,8.838530488
0.046,8.796139137
0.0464,8.74963872
0.0468,8.698962112
0.0472,8.645644214
0.0476,8.592126483
0.048,8.54039679
0.0484,8.490783975
0.0488,8.441860487
0.0492,8.391345733
0.0496,8.337795197
0.05,8.281688543
0.0504,8.224765369
0.0508,8.168599564
0.0512,8.113112281
0.0516,8.056727296
0.052,7.998245444
0.0524,7.93788208
0.0528,7.876796491
0.0532,7.815635797
0.0536,7.753600185
0.054,7.689218367
0.0544,7.621798499
0.0548,7.552149437
0.0552,7.481742825
0.0556,7.411625877
0.056,7.342028136
0.0564,7.272763433
0.0568,7.203273985
0.0572,7.132506713
0.0576,7.059252978
0.058,6.982857363
0.0584,6.904114992
0.0588,6.824835887
0.0592,6.746429632
0.0596,6.6689443
0.06,6.591394399
0.0604,6.512973998
0.0608,6.433849858
0.0612,6.354543936
0.0616,6.275192457
0.062,6.195251447
0.0624,6.114079265
0.0628,6.031475605
0.0632,5.947518049
0.0636,5.862414637
0.064,5.776367176
0.0644,5.689837383
0.0648,5.603284698
0.0652,5.516706193
0.0656,5.429575756
0.066,5.341365148
0.0664,5.252257527
0.0668,5.162899256
0.0672,5.073608418
0.0676,4.983955354
0.068,4.893270017
0.0684,4.801456878
0.0688,4.709108347
0.0692,4.616694472
0.0696,4.524125987
0.07,4.431086638
0.0704,4.337712448
0.0708,4.244499451
0.0712,4.151473994
0.0716,4.057984836
0.072,3.963434922
0.0724,3.868243096
0.0728,3.773553008
0.0732,3.67999875
0.0736,3.586908899
0.074,3.493282412
0.0744,3.399071049
0.0748,3.305275004
0.0752,3.212506907
0.0756,3.120069844
0.076,3.02691398
0.0764,2.933323602
0.0768,2.840840801
0.0772,2.750049723
0.0776,2.659106883
0.078,2.565783482
0.0784,2.472043552
0.0788,2.386258435
0.0792,2.319866063
0.0796,2.280976972
0.08,2.269654791
0.0804,2.277393091
0.0808,2.291227906
0.0812,2.300892761
0.0816,2.304021198
0.082,2.304719439
0.0824,2.307457142
0.0828,2.312690544
0.0832,2.317599401
0.0836,2.319956387
0.084,2.320488424
0.0844,2.321545911
0.0848,2.324109393
0.0852,2.32671061
0.0856,2.327246034
0.086,2.325462949
0.0864,2.323379773
0.0868,2.323320889
0.0872,2.325910914
0.0876,2.329854937
0.088,2.333375692
0.0884,2.335678412
0.0888,2.337082009
0.0892,2.338128308
0.0896,2.338957834
0.09,2.339357058
0.0904,2.339278551
0.0908,2.339025423
0.0912,2.33901979
0.0916,2.339567058
0.092,2.340791816
0.0924,2.342659088
0.0928,2.344919601
0.0932,2.347050958
0.0936,2.348458157
0.094,2.348838199
0.0944,2.348460052
0.0948,2.34796125
0.0952,2.34791391
0.0956,2.34849226
0.096,2.34953041
0.0964,2.350791693
0.0968,2.35216577
0.0972,2.353583918
0.0976,2.354929597
0.098,2.355994961
0.0984,2.35659677
0.0988,2.356699423
0.0992,2.356453583
