"time(s), volume(cm3)",
0,9.664205372
0.0004,9.661508435
0.0008,9.661255684
0.0012,9.665807499
0.0016,9.672475511
0.002,9.675348538
0.0024,9.671884245
0.0028,9.667578979
0.0032,9.670955289
0.0036,9.68177769
0.004,9.684402924
0.0044,9.657718786
0.0048,9.596798169
0.0052,9.524503897
0.0056,9.478932265
0.006,9.487004494
0.0064,9.544938008
0.0068,9.620509627
0.0072,9.6755176
0.0076,9.692033837
0.008,9.680592635
0.0084,9.6649642
0.0088,9.660413296
0.0092,9.666397908
0.0096,9.67382728
0.01,9.67653212
0.0104,9.675094956
0.0108,9.672559981
0.0112,9.669857692
0.0116,9.665976178
0.012,9.661087194
0.0124,9.657550437
0.0128,9.657634608
0.0132,9.660329065
0.0136,9.662266772
0.014,9.660834469
0.0144,9.656456327
0.0148,9.65149433
0.0152,9.647881641
0.0156,9.64645423
0.016,9.647461767
0.0164,9.650906008
0.0168,9.656456327
0.0172,9.662098241
0.0176,9.665301497
0.018,9.665217173
0.0184,9.663530975
0.0188,9.663193819
0.0192,9.665976178
0.0196,9.670870847
0.02,9.675264008
0.0204,9.677124034
0.0208,9.675686672
0.0212,9.671799789
0.0216,9.666904041
0.022,9.663278107
0.0224,9.662688131
0.0228,9.665976178
0.0232,9.671124175
0.0236,9.674334307
0.024,9.672897892
0.0244,9.667072765
0.0248,9.660497529
0.0252,9.65670879
0.0256,9.65670879
0.026,9.658560635
0.0264,9.659739506
0.0268,9.659234237
0.0272,9.657802961
0.0276,9.656877105
0.028,9.656624632
0.0284,9.656456327
0.0288,9.655614899
0.0292,9.653764349
0.0296,9.650737927
0.03,9.646118435
0.0304,9.639240608
0.0308,9.630282788
0.0312,9.620509627
0.0316,9.611591677
0.032,9.60410528
0.0324,9.59762788
0.0328,9.590332068
0.0332,9.581230183
0.0336,9.570416484
0.034,9.559466302
0.0344,9.549447021
0.0348,9.540188337
0.0352,9.530052028
0.0356,9.517172156
0.036,9.501412143
0.0364,9.483612237
0.0368,9.465165207
0.0372,9.445920194
0.0376,9.425013235
0.038,9.402311942
0.0384,9.378869835
0.0388,9.3569702
0.0392,9.337679952
0.0396,9.320109478
0.04,9.302151189
0.0404,9.282196408
0.0408,9.260198628
0.0412,9.237407868
0.0416,9.214745192
0.042,9.191232739
0.0424,9.16501966
0.0428,9.13393718
0.0432,9.097953766
0.0436,9.059457477
0.044,9.022052468
0.0444,8.988067892
0.0448,8.956853115
0.0452,8.925253299
0.0456,8.890912257
0.046,8.854733266
0.0464,8.820256946
0.0468,8.79022233
0.0472,8.763181941
0.0476,8.733455833
0.048,8.695810289
0.0484,8.649304869
0.0488,8.598008219
0.0492,8.546957079
0.0496,8.498414751
0.05,8.451242623
0.0504,8.403196082
0.0508,8.353595529
0.0512,8.303706443
0.0516,8.255374645
0.052,8.209421535
0.0524,8.165538638
0.0528,8.122471137
0.0532,8.078800732
0.0536,8.033011697
0.054,7.984161663
0.0544,7.932549836
0.0548,7.878998652
0.0552,7.823821911
0.0556,7.766246431
0.056,7.705409511
0.0564,7.641755519
0.0568,7.577210163
0.0572,7.514274249
0.0576,7.453820801
0.058,7.394693365
0.0584,7.335143524
0.0588,7.27394474
0.0592,7.210961197
0.0596,7.146668151
0.06,7.081470339
0.0604,7.015340398
0.0608,6.948100309
0.0612,6.879438391
0.0616,6.809155978
0.062,6.737489069
0.0624,6.665132931
0.0628,6.592935182
0.0632,6.521254385
0.0636,6.449478278
0.064,6.376631697
0.0644,6.302194124
0.0648,6.226205821
0.0652,6.148928377
0.0656,6.070640027
0.066,5.991770671
0.0664,5.912903623
0.0668,5.834430113
0.0672,5.755819513
0.0676,5.675805777
0.068,5.593511544
0.0684,5.509320924
0.0688,5.424639598
0.0692,5.34068359
0.0696,5.25752211
0.07,5.174545777
0.0704,5.091469506
0.0708,5.008473827
0.0712,4.925577053
0.0716,4.842087985
0.072,4.757263309
0.0724,4.671225892
0.0728,4.585084586
0.0732,4.49965268
0.0736,4.414569035
0.074,4.32870274
0.0744,4.241395451
0.0748,4.153054203
0.0752,4.064492506
0.0756,3.976035741
0.076,3.887381685
0.0764,3.79834288
0.0768,3.709168465
0.0772,3.620038183
0.0776,3.530683043
0.078,3.44064774
0.0784,3.349990404
0.0788,3.259431441
0.0792,3.169621359
0.0796,3.080501898
0.08,2.991602048
0.0804,2.902800461
0.0808,2.8144366
0.0812,2.726697247
0.0816,2.639172942
0.082,2.551368838
0.0824,2.463498065
0.0828,2.376334678
0.0832,2.290208081
0.0836,2.204400815
0.084,2.118021598
0.0844,2.031269249
0.0848,1.945346536
0.0852,1.860828312
0.0856,1.776756026
0.086,1.69230213
0.0864,1.609867262
0.0868,1.536209703
0.0872,1.479748501
0.0876,1.446242094
0.088,1.435863234
0.0884,1.44266725
0.0888,1.456700504
0.0892,1.468602653
0.0896,1.474261359
0.09,1.475484077
0.0904,1.476266764
0.0908,1.478714413
0.0912,1.482160404
0.0916,1.485033946
0.092,1.486884638
0.0924,1.48847658
0.0928,1.490453844
0.0932,1.492449637
0.0936,1.493654928
0.094,1.493998011
0.0944,1.494387963
0.0948,1.495814496
0.0952,1.498338423
0.0956,1.501115917
0.096,1.503297661
0.0964,1.504773861
0.0968,1.506042063
0.0972,1.507517109
0.0976,1.509088953
0.098,1.51041212
0.0984,1.511332924
0.0988,1.512058382
0.0992,1.512898755
0.0996,1.513999154
0.1,1.515340524
0.1004,1.516892005
0.1008,1.518643214
0.1012,1.520434082
0.1016,1.521953842
0.102,1.522915554
0.1024,1.523345145
0.1028,1.523626982
0.1032,1.52421071
0.1036,1.5252827
0.104,1.526692206
0.1044,1.528173426
0.1048,1.529561985
0.1052,1.530856462
0.1056,1.532109154
0.106,1.533287293
0.1064,1.534276298
0.1068,1.535015371
0.1072,1.535567694
0.1076,1.536114321
0.108,1.536831368
0.1084,1.537825332
0.1088,1.539053674
0.1092,1.540371283
0.1096,1.541598761
0.11,1.5426126
0.1104,1.543385481
0.1108,1.543964557
0.1112,1.544417736
0.1116,1.544827913
0.112,1.545259137
0.1124,1.54581191
0.1128,1.546568373
0.1132,1.547570711
0.1136,1.548770373
0.114,1.550038065
0.1144,1.55118313
0.1148,1.552061933
0.1152,1.552607592
0.1156,1.55288794
0.116,1.553078693
0.1164,1.553379315
0.1168,1.553928994
0.1172,1.554722268
0.1176,1.555653793
0.118,1.556612417
0.1184,1.55753158
0.1188,1.558426601
0.1192,1.559284291
0.1196,1.560067588
0.12,1.560700879
0.1204,1.561189493
0.1208,1.561636125
0.1212,1.562208402
0.1216,1.563001367
0.122,1.563987487
0.1224,1.56500355
0.1228,1.565872135
0.1232,1.566491436
0.1236,1.566878564
0.124,1.567139951
0.1244,1.567400066
0.1248,1.56772999
0.1252,1.568170032
0.1256,1.568710263
0.126,1.569352551
0.1264,1.570083449
0.1268,1.570860393
0.1272,1.571612055
0.1276,1.572259672
0.128,1.57275753
0.1284,1.573119094
0.1288,1.573410304
0.1292,1.573733589
0.1296,1.574168749
0.13,1.574779991
0.1304,1.575555071
0.1308,1.576421164
0.1312,1.577259191
0.1316,1.577961788
0.132,1.578501038
0.1324,1.578929574
0.1328,1.579327563
0.1332,1.579767483
0.1336,1.580273286
0.134,1.580831179
0.1344,1.581408792
0.1348,1.581991262
0.1352,1.582543275
0.1356,1.583034241
0.136,1.583440069
0.1364,1.583783194
0.1368,1.584106691
0.1372,1.584469725
0.1376,1.584891957
0.138,1.585350668
0.1384,1.585836509
0.1388,1.586340916
0.1392,1.58687797
0.1396,1.587453558
0.14,1.588030815
0.1404,1.588567705
0.1408,1.589033143
0.1412,1.589442315
0.1416,1.589874458
0.142,1.590397174
0.1424,1.591024959
0.1428,1.591684386
0.1432,1.592259333
0.1436,1.592691713
0.144,1.593007854
0.1444,1.593331381
0.1448,1.593752883
0.1452,1.594278368
0.1456,1.59483121
0.146,1.595333307
0.1464,1.595788819
0.1468,1.596280184
0.1472,1.596892923
0.1476,1.597631912
0.148,1.598381631
0.1484,1.599007692
0.1488,1.599445325
0.1492,1.599757378
0.1496,1.600059415
0.15,1.600456166
0.1504,1.600942054
0.1508,1.601412368
0.1512,1.601773999
0.1516,1.602006578
0.152,1.602211969
0.1524,1.60253224
0.1528,1.603064021
0.1532,1.603777571
0.1536,1.604536426
0.154,1.605206618
0.1544,1.605737441
0.1548,1.606166104
0.1552,1.60657625
0.1556,1.607012724
0.156,1.607452243
0.1564,1.607855873
0.1568,1.608203297
0.1572,1.608508814
0.1576,1.608826135
0.158,1.609168125
0.1584,1.609533555
0.1588,1.609891914
0.1592,1.610234486
0.1596,1.610584386
0.16,1.610997069
0.1604,1.611470931
0.1608,1.611975717
0.1612,1.612445919
0.1616,1.612830432
0.162,1.613136407
0.1624,1.613414823
0.1628,1.613706462
0.1632,1.61402308
0.1636,1.614348516
0.164,1.6146873
0.1644,1.615045223
0.1648,1.615425235
0.1652,1.615815675
0.1656,1.616188765
0.166,1.616537104
0.1664,1.616887129
0.1668,1.617253432
0.1672,1.617628707
0.1676,1.617983589
0.168,1.61831522
0.1684,1.618642543
0.1688,1.619008239
0.1692,1.619409374
0.1696,1.619804844
0.17,1.620153459
0.1704,1.620458052
0.1708,1.620786361
0.1712,1.621184033
0.1716,1.621639391
0.172,1.62210096
0.1724,1.622517038
0.1728,1.62290825
0.1732,1.623341026
0.1736,1.623861292
0.174,1.624447034
0.1744,1.625011002
0.1748,1.625485017
0.1752,1.625846653
0.1756,1.626135784
0.176,1.626429477
0.1764,1.626781178
0.1768,1.627193926
0.1772,1.627638105
0.1776,1.628079581
0.178,1.628504944
0.1784,1.628958833
0.1788,1.629496415
0.1792,1.630131287
0.1796,1.630799524
0.18,1.631398156
0.1804,1.631850811
0.1808,1.632185614
0.1812,1.632490662
0.1816,1.632858671
0.182,1.633295737
0.1824,1.633745025
0.1828,1.634133133
0.1832,1.634447972
0.1836,1.634738937
0.184,1.635063011
0.1844,1.635429272
0.1848,1.635822755
0.1852,1.636235987
0.1856,1.636676524
0.186,1.637151904
0.1864,1.637618583
0.1868,1.638019238
0.1872,1.6383221
0.1876,1.638549753
0.188,1.638801573
0.1884,1.639147007
0.1888,1.639587739
0.1892,1.640074017
0.1896,1.640531925
0.19,1.640932614
0.1904,1.641280533
0.1908,1.641580205
0.1912,1.641842123
0.1916,1.642081401
0.192,1.642329849
0.1924,1.642626905
0.1928,1.642989255
0.1932,1.643386692
0.1936,1.643776743
0.194,1.644142681
0.1944,1.644501262
0.1948,1.644890366
