"time(s), volume(cm3)",
0,9.697823498
0.0004,9.695415163
0.0008,9.691921631
0.0012,9.688586067
0.0016,9.686337987
0.002,9.685020704
0.0024,9.683858736
0.0028,9.68300683
0.0032,9.68362638
0.0036,9.686182992
0.004,9.689671775
0.0044,9.692076836
0.0048,9.692464881
0.0052,9.691844028
0.0056,9.692232051
0.006,9.694560919
0.0064,9.697279562
0.0068,9.698367507
0.0072,9.697201861
0.0076,9.695337496
0.008,9.695026848
0.0084,9.696658002
0.0088,9.698134352
0.0092,9.696968771
0.0096,9.692542491
0.01,9.687423117
0.0104,9.685098181
0.0108,9.687345597
0.0112,9.692930578
0.0116,9.698056636
0.012,9.699533475
0.0124,9.696658002
0.0128,9.691611233
0.0132,9.687578157
0.0136,9.686492987
0.014,9.687965788
0.0144,9.689749337
0.0148,9.689749337
0.0152,9.687655681
0.0156,9.685020704
0.016,9.684400949
0.0164,9.686803009
0.0168,9.690835344
0.0172,9.694327974
0.0176,9.695648168
0.018,9.695337496
0.0184,9.694716226
0.0188,9.694017403
0.0192,9.691844028
0.0196,9.685950509
0.02,9.675811224
0.0204,9.663537437
0.0208,9.652221722
0.0212,9.64369733
0.0216,9.637487725
0.022,9.632358311
0.0224,9.627464424
0.0228,9.623263294
0.0232,9.620134283
0.0236,9.617160067
0.024,9.612512322
0.0244,9.604904204
0.0248,9.594655143
0.0252,9.583750432
0.0256,9.574156651
0.026,9.565864868
0.0264,9.556687777
0.0268,9.543409332
0.0272,9.523682639
0.0276,9.498266237
0.028,9.470943572
0.0284,9.44643365
0.0288,9.427236044
0.0292,9.412043828
0.0296,9.397341406
0.03,9.380315002
0.0304,9.361065502
0.0308,9.341478454
0.0312,9.322694927
0.0316,9.302867402
0.032,9.278990902
0.0324,9.249952087
0.0328,9.218214371
0.0332,9.187892259
0.0336,9.162024604
0.034,9.13991697
0.0344,9.118403495
0.0348,9.093987039
0.0352,9.064924196
0.0356,9.030856267
0.036,8.992894998
0.0364,8.952773339
0.0368,8.913379694
0.0372,8.87761586
0.0376,8.84677177
0.038,8.819233537
0.0384,8.791146206
0.0388,8.75821483
0.0392,8.718434794
0.0396,8.672924845
0.04,8.624686825
0.0404,8.576648107
0.0408,8.530259724
0.0412,8.485356582
0.0416,8.441273555
0.042,8.397710554
0.0424,8.354769087
0.0428,8.312053275
0.0432,8.268808772
0.0436,8.224263265
0.044,8.178263357
0.0444,8.131341591
0.0448,8.083442588
0.0452,8.033607078
0.0456,7.980437127
0.046,7.923804537
0.0464,7.865530432
0.0468,7.808036342
0.0472,7.752190748
0.0476,7.696515994
0.048,7.63836833
0.0484,7.576615878
0.0488,7.512825789
0.0492,7.449864958
0.0496,7.389595953
0.05,7.331738339
0.0504,7.274178329
0.0508,7.214396592
0.0512,7.150955819
